repayment_id,loan_id,repayment_amount,repayment_date
RP10498,LN10023,7989.47,2023-04-28 03:23:04
RP10499,LN11986,12399.09,2022-01-18 17:05:15
RP10500,LN10779,17227.48,2022-12-31 09:48:24
RP10501,LN10860,7016.81,2022-07-17 03:50:50
RP10502,LN10748,3463.3,2024-09-29 14:09:01
RP10503,LN10180,18406.34,2025-06-06 07:48:25
RP10504,LN11715,2411.51,2023-03-09 13:03:02
RP10505,LN10725,3503.5,2024-04-26 23:17:07
RP10506,LN11618,4368.84,2024-11-08 02:56:40
RP10507,LN11935,12742.87,2025-05-13 05:11:38
RP10508,LN11579,7053.77,2024-08-24 08:57:46
RP10509,LN11690,11591.83,2024-11-14 03:05:33
RP10510,LN11613,15809.55,2022-01-06 07:44:00
RP10511,LN11595,12480.11,2022-03-24 14:11:58
RP10512,LN11052,18303.43,2023-05-28 05:11:26
RP10513,LN10258,2908.7,2023-09-09 16:31:27
RP10514,LN10733,18572.7,2025-03-08 02:26:26
RP10515,LN10747,10228.84,2022-10-18 20:21:13
RP10516,LN11184,2090.9,2024-10-31 16:47:51
RP10517,LN11625,17887.85,2023-06-23 00:01:34
RP10518,LN10386,3163.8,2025-03-02 17:21:55
RP10519,LN10797,13757.38,2023-09-24 09:22:36
RP10520,LN10079,6381.09,2022-05-15 15:27:59
RP10521,LN10132,2996.03,2022-09-01 01:05:02
RP10522,LN10942,17016.98,2022-02-05 04:05:49
RP10523,LN10094,9118.08,2024-08-20 19:47:23
RP10524,LN11699,12774.28,2023-12-31 08:24:59
RP10525,LN10830,14408.26,2022-11-28 12:32:46
RP10526,LN11139,11496.79,2025-06-12 04:43:06
RP10527,LN11066,15806.27,2022-10-25 14:48:06
RP10528,LN11753,10502.19,2022-09-29 05:13:12
RP10529,LN10425,8903.4,2025-05-31 09:40:14
RP10530,LN10822,15284.2,2024-12-11 11:41:42
RP10531,LN10302,4979.32,2022-04-12 22:19:35
RP10532,LN11181,18902.03,2025-05-30 22:00:47
RP10533,LN10380,6695.55,2023-12-10 03:59:18
RP10534,LN11462,1736.42,2023-02-26 01:52:49
RP10535,LN10410,11309.91,2022-02-13 13:18:49
RP10536,LN11868,6728.86,2023-10-01 18:47:36
RP10537,LN11162,4010.95,2025-06-17 08:33:12
RP10538,LN10217,15876.86,2025-03-12 19:23:19
RP10539,LN11460,12214.9,2023-06-18 03:10:34
RP10540,LN11722,12258.28,2023-11-20 07:15:04
RP10541,LN11260,10802.19,2025-10-13 08:42:48
RP10542,LN10933,13257.79,2023-06-16 17:12:53
RP10543,LN10480,18523.49,2023-10-11 19:37:25
RP10544,LN11557,7274.43,2022-06-14 20:16:34
RP10545,LN10154,13073.43,2023-09-19 11:46:02
RP10546,LN10352,15882.27,2024-02-08 20:59:56
RP10547,LN10297,4861.82,2022-12-03 01:19:35
RP10548,LN11000,14951.42,2022-07-31 22:46:14
RP10549,LN11679,8251.48,2022-09-29 14:30:01
RP10550,LN11205,16985.04,2023-12-14 04:24:48
RP10551,LN11999,6606.67,2025-09-18 09:20:01
RP10552,LN11671,14165.5,2025-02-05 20:55:30
RP10553,LN10113,10701.98,2025-10-28 05:17:24
RP10554,LN10885,15241.15,2022-06-01 12:10:12
RP10555,LN11831,16436.76,2024-12-17 13:05:52
RP10556,LN11411,3307.04,2025-07-18 18:38:43
RP10557,LN11828,5991.3,2023-05-21 04:59:35
RP10558,LN10875,5886.88,2025-07-11 14:30:31
RP10559,LN11012,1859.92,2023-04-27 21:10:14
RP10560,LN11545,19203.54,2024-02-19 13:59:21
RP10561,LN10159,11598.7,2023-04-24 06:05:14
RP10562,LN11393,5191.39,2022-06-28 05:48:16
RP10563,LN11414,11742.0,2022-04-08 20:41:57
RP10564,LN11065,16749.76,2025-10-21 14:52:10
RP10565,LN11844,4031.45,2022-10-26 13:05:31
RP10566,LN10272,13319.54,2024-12-13 06:41:29
RP10567,LN10783,3838.79,2024-09-12 17:39:25
RP10568,LN11186,17156.37,2022-01-19 06:07:22
RP10569,LN10778,5552.43,2022-08-06 09:45:49
RP10570,LN10521,12499.47,2025-06-25 14:29:02
RP10571,LN11691,1336.56,2022-12-25 11:11:45
RP10572,LN11397,1022.19,2023-01-17 00:39:44
RP10573,LN10747,13950.25,2022-08-17 13:13:23
RP10574,LN11168,2072.79,2024-07-31 03:31:38
RP10575,LN10807,5027.85,2023-07-25 20:22:44
RP10576,LN11016,18844.87,2025-04-29 21:13:08
RP10577,LN10749,13269.68,2024-06-03 04:53:14
RP10578,LN11125,5976.23,2024-10-22 02:53:42
RP10579,LN10655,13757.71,2022-08-26 07:24:58
RP10580,LN11620,19874.03,2024-11-30 01:18:27
RP10581,LN11381,9283.24,2024-02-14 06:40:17
RP10582,LN11076,10688.85,2024-05-16 16:51:09
RP10583,LN10235,11153.65,2024-11-26 20:18:49
RP10584,LN10465,4052.74,2024-03-11 04:22:16
RP10585,LN10375,11138.96,2025-01-02 11:24:57
RP10586,LN11454,12970.54,2022-06-27 18:49:42
RP10587,LN10881,10304.77,2024-08-22 06:19:35
RP10588,LN10259,9756.55,2022-06-02 19:46:35
RP10589,LN10379,5179.79,2022-07-12 07:16:53
RP10590,LN11774,12040.54,2023-06-17 11:57:57
RP10591,LN11446,11416.61,2023-05-02 17:01:18
RP10592,LN10516,18659.89,2022-06-11 04:16:50
RP10593,LN10795,7974.43,2024-07-31 10:29:31
RP10594,LN11126,14317.16,2022-08-19 11:39:30
RP10595,LN11828,15884.28,2023-06-21 16:41:32
RP10596,LN11619,16046.98,2022-03-23 12:40:47
RP10597,LN11097,11743.99,2025-08-08 17:42:20
RP10598,LN10184,12866.37,2024-07-04 20:44:12
RP10599,LN11469,16226.73,2025-09-23 12:40:00
RP10600,LN10319,1550.71,2025-09-02 11:14:08
RP10601,LN10504,5084.6,2024-07-27 05:42:44
RP10602,LN10137,10975.16,2025-09-12 00:28:26
RP10603,LN10694,14870.86,2022-05-29 20:19:35
RP10604,LN10121,4427.09,2024-01-31 16:35:36
RP10605,LN10657,17512.54,2022-07-10 09:32:59
RP10606,LN11088,10754.0,2023-07-16 22:46:30
RP10607,LN11060,8192.06,2023-09-30 11:11:43
RP10608,LN11967,3883.16,2023-11-18 16:00:04
RP10609,LN11970,11639.89,2024-05-30 04:10:57
RP10610,LN11502,15977.56,2023-05-22 21:14:25
RP10611,LN11791,6947.83,2022-05-28 14:55:42
RP10612,LN11260,10432.56,2023-11-25 20:14:59
RP10613,LN11574,4360.04,2023-01-15 15:21:36
RP10614,LN10913,5937.32,2023-06-27 09:11:45
RP10615,LN10696,14134.26,2024-08-05 00:14:31
RP10616,LN11366,19362.28,2022-09-27 06:54:58
RP10617,LN10591,12636.78,2023-12-23 02:06:08
RP10618,LN10473,12997.88,2022-07-31 23:14:36
RP10619,LN10354,17736.0,2023-07-27 18:27:35
RP10620,LN11102,4451.47,2023-12-31 07:35:40
RP10621,LN10354,16460.86,2024-12-14 02:21:00
RP10622,LN10717,17312.92,2025-02-26 23:48:54
RP10623,LN10543,14178.92,2022-12-05 18:08:39
RP10624,LN11206,1670.92,2025-09-09 04:49:41
RP10625,LN11004,18592.81,2022-06-11 15:20:37
RP10626,LN11000,12266.6,2022-02-18 06:28:42
RP10627,LN11423,5212.54,2022-03-20 06:44:52
RP10628,LN11092,10248.52,2024-08-07 09:17:50
RP10629,LN10989,11796.26,2023-05-12 14:44:45
RP10630,LN11743,2520.7,2023-05-21 08:44:20
RP10631,LN11265,12266.39,2025-02-24 06:56:41
RP10632,LN11571,12782.53,2022-02-28 01:51:37
RP10633,LN11410,16115.2,2022-11-23 21:42:59
RP10634,LN10095,18525.86,2025-06-22 14:42:04
RP10635,LN11408,9780.6,2025-02-28 00:59:06
RP10636,LN10723,6310.94,2024-12-12 23:13:22
RP10637,LN11504,13909.06,2023-03-23 07:19:15
RP10638,LN11904,3833.49,2024-08-07 04:16:23
RP10639,LN11019,2875.57,2022-02-04 05:59:14
RP10640,LN10798,15870.32,2022-09-03 19:43:08
RP10641,LN10723,17380.07,2024-02-19 06:56:31
RP10642,LN10902,16462.47,2022-01-03 09:12:19
RP10643,LN11940,17895.19,2024-07-15 03:15:01
RP10644,LN10359,6263.11,2024-07-31 03:45:29
RP10645,LN10646,12929.68,2023-05-03 07:50:52
RP10646,LN11318,12622.74,2023-10-03 08:20:37
RP10647,LN10412,1842.82,2023-11-17 15:26:08
RP10648,LN10145,1485.25,2025-09-21 16:53:49
RP10649,LN10846,17639.74,2022-11-10 05:00:25
RP10650,LN11651,1336.27,2023-10-23 18:00:37
RP10651,LN11942,14869.3,2022-08-27 18:18:07
RP10652,LN10914,9160.31,2024-10-20 17:32:03
RP10653,LN10178,1749.34,2023-10-30 08:05:07
RP10654,LN10558,17167.2,2022-06-04 04:31:42
RP10655,LN11358,8403.53,2024-01-13 15:11:32
RP10656,LN10977,14972.56,2022-05-22 13:09:14
RP10657,LN10319,10518.0,2024-09-20 23:45:54
RP10658,LN10582,17517.05,2024-06-12 00:16:15
RP10659,LN11517,10541.84,2022-10-26 03:02:50
RP10660,LN10482,15347.02,2022-04-28 17:16:43
RP10661,LN10401,12400.78,2024-12-29 22:05:22
RP10662,LN11845,15847.85,2023-06-05 16:07:27
RP10663,LN11212,3071.08,2025-09-19 19:46:29
RP10664,LN11509,7731.31,2025-03-13 15:51:56
RP10665,LN11074,7974.81,2022-06-27 01:32:54
RP10666,LN11469,3125.92,2023-10-19 21:47:57
RP10667,LN10445,18020.53,2024-08-30 09:02:18
RP10668,LN10783,6056.25,2023-09-03 16:15:29
RP10669,LN11590,15782.59,2023-04-22 10:02:12
RP10670,LN11752,10241.45,2022-02-03 23:24:22
RP10671,LN11450,17868.83,2023-08-28 01:10:18
RP10672,LN10602,14864.84,2023-02-02 06:06:54
RP10673,LN11046,15394.74,2022-05-15 06:02:13
RP10674,LN11041,10251.81,2024-11-17 07:08:16
RP10675,LN11676,8395.77,2025-10-01 14:18:04
RP10676,LN10322,9902.12,2022-11-05 03:02:07
RP10677,LN11692,10300.39,2022-11-17 08:36:04
RP10678,LN10202,2119.21,2023-10-09 14:35:09
RP10679,LN10733,3020.09,2024-01-02 06:03:43
RP10680,LN11601,6499.2,2024-08-19 15:46:04
RP10681,LN10813,8857.54,2024-11-08 17:46:37
RP10682,LN10037,2277.92,2024-11-19 09:52:45
RP10683,LN11156,10121.72,2023-12-16 02:46:51
RP10684,LN10409,12034.9,2022-10-11 20:24:52
RP10685,LN11356,19254.58,2024-11-09 15:26:20
RP10686,LN10273,2984.16,2024-01-24 22:19:24
RP10687,LN10826,16384.4,2024-12-09 15:12:18
RP10688,LN11679,14897.54,2023-03-19 23:00:13
RP10689,LN11677,15167.36,2022-12-01 09:08:32
RP10690,LN10833,17061.95,2023-07-07 14:54:50
RP10691,LN11066,19344.1,2022-05-01 08:09:41
RP10692,LN10453,13172.32,2025-08-08 03:29:52
RP10693,LN11860,17801.73,2025-08-11 14:46:26
RP10694,LN10846,3383.96,2022-05-13 17:58:53
RP10695,LN11489,5522.04,2022-12-29 12:45:47
RP10696,LN10032,8172.47,2024-10-06 23:12:56
RP10697,LN10059,2468.44,2024-10-16 15:54:45
RP10698,LN10034,5188.76,2022-07-13 11:48:44
RP10699,LN11575,19615.49,2024-06-01 05:50:16
RP10700,LN10793,15085.53,2022-02-07 14:14:56
RP10701,LN11429,14662.7,2024-12-25 05:01:03
RP10702,LN11891,11160.45,2023-10-24 00:05:55
RP10703,LN10522,5290.71,2022-08-29 02:24:39
RP10704,LN10266,3319.8,2023-03-03 16:07:19
RP10705,LN10503,10955.27,2023-04-27 11:41:10
RP10706,LN11901,13524.32,2022-01-01 03:19:39
RP10707,LN10305,11693.05,2025-08-06 09:47:13
RP10708,LN10486,9748.49,2025-10-03 01:22:32
RP10709,LN11341,1472.66,2023-03-06 03:18:40
RP10710,LN10468,12364.38,2023-01-03 13:56:13
RP10711,LN11196,10896.02,2024-09-26 03:49:29
RP10712,LN10687,6377.43,2023-12-09 09:42:07
RP10713,LN11395,16129.38,2022-12-18 14:25:33
RP10714,LN11202,14157.4,2024-04-17 08:59:15
RP10715,LN10921,19474.9,2022-05-29 07:26:56
RP10716,LN11755,10521.04,2024-02-06 23:29:22
RP10717,LN11144,2290.05,2024-09-28 07:06:17
RP10718,LN11146,18641.59,2024-03-08 20:45:13
RP10719,LN11656,9704.1,2023-01-15 03:10:22
RP10720,LN11676,19888.43,2023-12-24 11:54:49
RP10721,LN11814,10554.96,2022-10-12 18:49:18
RP10722,LN11375,8961.62,2023-11-21 14:25:22
RP10723,LN10216,2447.16,2024-09-07 14:52:28
RP10724,LN11694,3358.92,2022-03-24 00:08:24
RP10725,LN11483,3146.93,2023-03-20 20:17:03
RP10726,LN11348,13163.02,2023-03-12 16:39:53
RP10727,LN11205,11100.81,2024-02-07 04:23:16
RP10728,LN11356,19733.07,2022-08-09 03:23:43
RP10729,LN11403,9250.11,2024-10-05 13:24:08
RP10730,LN10792,4021.75,2022-05-27 18:20:23
RP10731,LN10742,6375.23,2022-02-12 19:47:34
RP10732,LN10200,16225.16,2025-02-23 18:02:12
RP10733,LN11906,16654.34,2022-05-04 21:10:21
RP10734,LN11083,3240.17,2023-02-24 17:12:42
RP10735,LN10232,19721.81,2024-08-24 23:06:56
RP10736,LN11510,7695.7,2022-11-19 21:05:24
RP10737,LN11829,7805.57,2024-05-17 18:08:42
RP10738,LN11142,6413.02,2022-01-20 12:24:23
RP10739,LN10387,15584.06,2022-02-08 17:07:01
RP10740,LN10793,18819.04,2024-05-12 22:43:00
RP10741,LN11359,14551.89,2024-06-24 12:36:19
RP10742,LN11754,2789.58,2025-06-03 12:24:31
RP10743,LN11191,15683.84,2022-01-28 00:09:32
RP10744,LN11143,15786.65,2025-01-02 08:40:07
RP10745,LN11983,13348.99,2024-12-10 16:55:24
RP10746,LN10707,4640.16,2023-08-19 19:52:54
RP10747,LN11500,10496.44,2025-06-23 05:37:45
RP10748,LN11927,1624.53,2023-10-03 09:36:26
RP10749,LN11809,5849.57,2022-01-02 01:56:03
RP10750,LN11855,13764.22,2023-11-03 21:18:41
RP10751,LN10810,7891.01,2025-06-26 02:46:47
RP10752,LN11310,4048.23,2023-07-02 02:52:59
RP10753,LN11656,3037.5,2025-07-27 10:24:46
RP10754,LN10231,15522.6,2024-02-04 20:35:29
RP10755,LN11879,6366.05,2024-11-26 03:08:32
RP10756,LN11190,19305.82,2022-01-23 20:19:37
RP10757,LN11779,15037.99,2024-03-27 07:32:54
RP10758,LN11532,7710.36,2024-03-28 07:47:41
RP10759,LN11142,7517.04,2025-06-02 08:09:48
RP10760,LN10101,3684.39,2023-01-31 02:04:46
RP10761,LN10035,14602.79,2022-06-19 14:27:46
RP10762,LN11347,10391.32,2024-12-13 04:27:53
RP10763,LN10762,16638.27,2022-10-27 20:02:21
RP10764,LN10031,6242.41,2024-09-29 08:07:19
RP10765,LN10244,7455.13,2025-06-15 14:05:12
RP10766,LN10351,10094.24,2023-08-10 06:53:49
RP10767,LN11268,14425.14,2022-06-02 08:23:02
RP10768,LN10825,17360.15,2022-03-23 10:25:35
RP10769,LN10280,19128.28,2023-07-07 09:00:42
RP10770,LN11833,1917.12,2024-08-23 04:43:16
RP10771,LN10175,17063.95,2025-10-11 19:07:45
RP10772,LN10436,3391.32,2024-10-10 16:05:06
RP10773,LN10083,19665.94,2025-05-03 21:13:13
RP10774,LN11815,1838.93,2024-09-11 04:38:46
RP10775,LN11513,6929.95,2025-09-24 17:10:08
RP10776,LN11966,19982.11,2022-02-15 03:18:32
RP10777,LN11592,5716.54,2022-08-11 13:33:12
RP10778,LN10747,17254.29,2024-03-31 01:31:58
RP10779,LN11684,16851.51,2022-02-05 00:24:52
RP10780,LN11487,6025.96,2022-08-20 09:09:47
RP10781,LN11948,10580.77,2023-02-18 12:00:33
RP10782,LN10458,2459.95,2022-03-02 22:13:01
RP10783,LN10501,3586.1,2022-06-01 12:56:25
RP10784,LN10328,7827.12,2024-06-24 00:39:26
RP10785,LN11616,18212.4,2023-06-15 04:26:52
RP10786,LN11573,13577.39,2022-07-09 14:19:35
RP10787,LN10839,12483.12,2023-05-17 12:18:03
RP10788,LN11393,19087.69,2024-03-10 20:40:25
RP10789,LN11920,15795.53,2024-08-19 01:20:13
RP10790,LN11771,19893.52,2022-07-02 14:58:58
RP10791,LN10899,9735.69,2024-07-11 20:54:52
RP10792,LN11519,4671.11,2023-03-09 03:04:44
RP10793,LN10594,9071.26,2023-10-04 21:35:31
RP10794,LN11995,9070.48,2024-01-01 07:33:41
RP10795,LN10801,15754.51,2024-06-05 21:58:22
RP10796,LN11479,6062.99,2023-08-08 22:18:45
RP10797,LN10175,11052.31,2025-05-15 13:26:58
RP10798,LN10855,8718.73,2023-05-11 11:11:18
RP10799,LN10185,9628.59,2022-04-07 03:10:43
RP10800,LN10392,2898.31,2023-09-30 01:59:33
RP10801,LN11532,11722.2,2022-11-20 22:56:14
RP10802,LN11075,13043.59,2024-02-05 12:33:22
RP10803,LN10601,1928.48,2025-02-20 18:44:26
RP10804,LN10971,3470.01,2024-04-23 02:02:10
RP10805,LN11941,2339.46,2024-07-05 15:14:46
RP10806,LN10845,4858.19,2023-06-23 13:34:40
RP10807,LN11095,2337.24,2025-06-08 23:01:21
RP10808,LN11499,8852.92,2025-03-12 00:56:00
RP10809,LN11992,5905.39,2025-01-26 06:06:38
RP10810,LN10550,15044.7,2022-09-05 04:42:38
RP10811,LN10486,18652.84,2023-06-04 00:37:03
RP10812,LN11472,11026.69,2022-07-26 09:27:43
RP10813,LN11663,7801.39,2025-04-14 05:02:07
RP10814,LN11185,11614.27,2024-01-20 11:07:38
RP10815,LN11177,3772.31,2023-08-25 23:46:38
RP10816,LN10772,16305.82,2024-07-20 03:00:45
RP10817,LN11238,11364.6,2025-09-29 07:00:35
RP10818,LN10104,1490.02,2024-02-09 15:35:00
RP10819,LN10265,10451.2,2022-09-02 03:45:34
RP10820,LN11642,12831.36,2025-06-04 07:12:37
RP10821,LN10326,3808.12,2022-05-02 07:22:07
RP10822,LN11848,8294.28,2025-05-28 17:06:35
RP10823,LN10096,6248.47,2022-01-30 17:57:27
RP10824,LN11865,10238.54,2023-09-04 04:36:00
RP10825,LN11289,9980.0,2024-10-22 05:09:02
RP10826,LN10251,17715.63,2025-07-23 02:23:45
RP10827,LN10261,17808.99,2023-08-06 08:39:48
RP10828,LN11503,6179.27,2023-03-09 07:26:28
RP10829,LN10823,15116.82,2022-12-29 13:08:28
RP10830,LN10641,3531.86,2023-11-09 20:40:04
RP10831,LN11389,8009.35,2022-09-28 09:48:24
RP10832,LN10141,8016.15,2025-03-30 10:02:40
RP10833,LN11480,17066.9,2023-03-16 11:35:18
RP10834,LN10017,2392.69,2024-01-06 05:16:52
RP10835,LN10970,10801.93,2022-11-10 03:43:09
RP10836,LN11232,9248.13,2023-03-03 15:51:52
RP10837,LN10026,12328.93,2025-09-19 02:19:31
RP10838,LN11781,17529.3,2023-06-02 23:34:55
RP10839,LN11668,2353.3,2022-02-13 18:28:48
RP10840,LN10611,19630.87,2023-02-12 00:34:05
RP10841,LN10993,13543.56,2025-10-16 10:00:57
RP10842,LN10437,15513.12,2022-07-06 03:05:51
RP10843,LN10218,8560.66,2025-10-21 02:53:44
RP10844,LN11233,18904.51,2022-04-02 23:53:13
RP10845,LN11844,7306.73,2022-12-31 05:41:47
RP10846,LN11640,15699.4,2022-10-02 12:03:50
RP10847,LN10896,16611.83,2024-07-01 21:22:07
RP10848,LN11359,14000.47,2022-11-02 02:28:18
RP10849,LN11900,15417.73,2023-02-16 12:16:11
RP10850,LN10123,3764.77,2025-04-28 08:25:37
RP10851,LN11062,3152.23,2022-08-04 10:59:29
RP10852,LN10817,11632.76,2025-07-03 23:03:00
RP10853,LN10274,7473.4,2025-01-12 08:55:50
RP10854,LN11579,17340.19,2022-12-17 14:58:23
RP10855,LN11056,5266.42,2025-06-24 04:53:13
RP10856,LN11214,13666.79,2022-11-30 22:45:22
RP10857,LN11053,5634.21,2023-07-28 05:02:29
RP10858,LN10218,4210.96,2023-07-17 01:57:28
RP10859,LN11631,4676.89,2024-11-06 07:54:18
RP10860,LN11564,6486.15,2024-11-12 22:11:09
RP10861,LN10775,16631.47,2022-05-24 19:52:41
RP10862,LN11195,19948.11,2024-05-27 20:37:45
RP10863,LN10489,10875.73,2023-11-27 08:01:20
RP10864,LN10994,3326.31,2023-11-01 06:12:27
RP10865,LN11186,16114.04,2024-05-09 15:57:30
RP10866,LN10312,3277.25,2024-01-19 07:43:25
RP10867,LN11677,5680.77,2022-12-30 03:49:49
RP10868,LN11700,19103.97,2025-10-16 07:15:13
RP10869,LN10101,5081.09,2024-10-30 07:01:55
RP10870,LN11511,11811.3,2023-07-27 13:05:38
RP10871,LN10039,18193.23,2024-12-08 17:11:37
RP10872,LN10997,14521.32,2022-03-09 16:12:17
RP10873,LN11334,15647.4,2023-01-04 04:09:52
RP10874,LN10543,5744.56,2023-05-05 00:52:07
RP10875,LN11392,16912.78,2025-03-25 04:03:16
RP10876,LN11279,6780.23,2024-03-04 06:08:45
RP10877,LN11289,10656.88,2022-05-08 16:41:35
RP10878,LN10883,10079.65,2023-05-16 13:35:57
RP10879,LN11116,10296.45,2023-07-13 12:50:23
RP10880,LN10606,16430.86,2022-11-03 03:07:44
RP10881,LN11589,8993.37,2025-05-28 10:18:51
RP10882,LN10363,16863.78,2023-06-01 16:19:38
RP10883,LN11415,18333.77,2023-04-19 01:17:51
RP10884,LN10534,17523.77,2024-10-06 04:15:23
RP10885,LN10953,18404.92,2023-06-26 19:26:34
RP10886,LN11274,4884.78,2025-10-14 01:02:31
RP10887,LN10837,15595.13,2024-03-03 15:18:37
RP10888,LN10942,9489.94,2023-11-23 23:07:52
RP10889,LN11812,16304.76,2023-11-13 09:41:29
RP10890,LN11668,8395.84,2022-05-08 15:21:13
RP10891,LN11572,12406.85,2025-09-04 18:32:13
RP10892,LN11860,3161.03,2022-03-30 13:15:25
RP10893,LN10709,10747.29,2023-03-13 21:38:18
RP10894,LN11156,6359.46,2023-04-03 05:06:50
RP10895,LN10564,10214.49,2024-08-19 10:19:00
RP10896,LN11536,15955.09,2025-06-21 20:22:51
RP10897,LN10754,6416.02,2023-12-06 03:09:47
RP10898,LN10816,16229.96,2024-06-03 00:30:51
RP10899,LN10986,16422.21,2024-04-14 02:49:43
RP10900,LN10957,17358.93,2025-07-18 18:57:58
RP10901,LN11995,2668.24,2023-06-05 05:27:58
RP10902,LN11455,1087.78,2024-05-27 13:41:04
RP10903,LN10450,13095.86,2024-09-29 15:29:39
RP10904,LN11840,1998.98,2022-08-03 15:12:32
RP10905,LN11717,8846.82,2022-10-10 13:45:36
RP10906,LN11413,18151.54,2023-06-29 06:09:36
RP10907,LN11781,5904.0,2025-03-11 11:05:28
RP10908,LN10950,6077.7,2024-11-27 20:11:22
RP10909,LN10441,12081.54,2023-08-03 21:29:00
RP10910,LN11408,19717.81,2023-07-16 20:46:45
RP10911,LN10137,2971.38,2022-11-01 11:05:06
RP10912,LN11865,19261.87,2022-07-16 20:50:20
RP10913,LN11799,13132.05,2024-05-25 08:52:41
RP10914,LN11995,15411.07,2022-03-20 20:04:07
RP10915,LN10819,4379.72,2024-04-24 15:39:38
RP10916,LN11688,12384.32,2024-12-02 09:26:11
RP10917,LN11137,3946.07,2024-06-04 12:21:54
RP10918,LN10673,10223.36,2024-12-04 21:30:52
RP10919,LN11239,9100.64,2025-05-12 18:19:44
RP10920,LN10896,15285.13,2024-10-09 01:06:22
RP10921,LN11219,8003.48,2023-08-15 20:04:31
RP10922,LN11356,2419.11,2023-08-21 01:06:22
RP10923,LN10022,18942.12,2024-07-24 09:10:49
RP10924,LN11899,3754.9,2025-01-04 18:19:56
RP10925,LN11418,8279.91,2025-07-01 18:21:29
RP10926,LN10995,10886.41,2022-02-18 07:14:26
RP10927,LN10104,17864.7,2025-04-12 21:44:27
RP10928,LN11554,2827.75,2025-04-08 18:43:03
RP10929,LN11348,13857.12,2022-07-12 10:46:05
RP10930,LN10146,9180.72,2022-09-08 16:42:15
RP10931,LN11154,15961.24,2023-05-26 18:28:07
RP10932,LN10686,17545.5,2024-05-19 07:09:38
RP10933,LN10949,5022.09,2022-04-21 14:56:33
RP10934,LN10303,12668.65,2023-11-10 15:56:59
RP10935,LN10133,10952.4,2022-01-16 21:54:48
RP10936,LN11265,11976.95,2023-05-20 22:58:39
RP10937,LN11924,17249.58,2025-09-20 19:08:49
RP10938,LN11398,6621.63,2023-07-10 12:55:38
RP10939,LN10700,6682.08,2024-09-17 12:57:05
RP10940,LN10816,14626.17,2025-07-11 15:56:46
RP10941,LN10434,10614.32,2025-09-05 19:00:57
RP10942,LN11010,12435.1,2023-02-20 02:02:18
RP10943,LN11594,15762.71,2023-07-30 10:25:56
RP10944,LN11462,8081.05,2023-12-22 11:41:48
RP10945,LN11636,7036.57,2023-02-25 11:46:34
RP10946,LN10093,8867.38,2023-09-11 09:24:54
RP10947,LN10493,1488.47,2023-05-13 11:35:04
RP10948,LN11760,16572.98,2025-09-06 09:40:46
RP10949,LN11509,8373.04,2023-06-11 01:39:52
RP10950,LN10969,8927.92,2025-08-17 03:54:41
RP10951,LN10730,15933.14,2025-02-11 07:07:03
RP10952,LN11018,4883.02,2024-04-08 23:05:33
RP10953,LN11981,3843.84,2024-04-14 22:05:07
RP10954,LN10422,18285.62,2025-05-28 11:51:39
RP10955,LN11797,18564.53,2023-08-21 03:25:53
RP10956,LN11429,16090.77,2023-12-06 13:40:02
RP10957,LN10086,3870.58,2025-09-02 23:47:07
RP10958,LN11678,16715.63,2024-06-20 16:09:29
RP10959,LN10134,18755.59,2023-12-22 08:46:04
RP10960,LN11795,17217.65,2024-03-01 06:24:20
RP10961,LN10704,8616.03,2023-12-23 03:43:43
RP10962,LN10812,2749.6,2024-07-07 23:31:54
RP10963,LN10787,8262.74,2025-08-02 14:43:30
RP10964,LN10257,1080.59,2023-07-09 16:04:40
RP10965,LN11026,10867.86,2024-06-06 10:13:34
RP10966,LN10311,1214.1,2025-09-29 06:04:09
RP10967,LN11327,11630.38,2022-10-27 10:38:05
RP10968,LN10591,9543.78,2023-02-21 15:13:45
RP10969,LN11970,7529.35,2024-06-30 00:59:47
RP10970,LN11291,6703.38,2025-08-20 17:07:42
RP10971,LN10409,16759.33,2024-11-02 09:05:37
RP10972,LN10176,10710.3,2022-10-04 05:52:44
RP10973,LN11570,6460.52,2022-03-11 12:48:45
RP10974,LN10997,13957.45,2024-08-12 10:28:21
RP10975,LN11137,12392.92,2023-12-12 14:36:52
RP10976,LN10569,7047.28,2025-07-05 14:38:50
RP10977,LN10238,19777.0,2024-03-10 09:07:47
RP10978,LN10149,15773.58,2022-08-10 14:20:30
RP10979,LN10861,14130.75,2023-02-13 00:24:39
RP10980,LN10029,2840.52,2024-08-26 04:25:20
RP10981,LN10464,3649.08,2025-01-11 15:11:51
RP10982,LN10389,11962.55,2022-03-31 20:15:58
RP10983,LN10572,18380.85,2023-04-16 21:22:36
RP10984,LN11821,9884.67,2024-12-16 05:37:55
RP10985,LN11009,3674.81,2022-10-21 23:46:34
RP10986,LN11675,11192.35,2023-03-24 23:18:09
RP10987,LN11713,18905.1,2024-06-10 11:02:02
RP10988,LN11618,11830.4,2022-11-19 19:11:15
RP10989,LN11430,17027.91,2023-05-12 09:33:10
RP10990,LN10455,17326.85,2025-04-14 12:39:19
RP10991,LN10038,4921.58,2022-03-04 00:44:25
RP10992,LN11200,11210.26,2022-09-26 11:13:12
RP10993,LN11671,2338.42,2022-09-20 20:47:30
RP10994,LN11525,3655.22,2024-04-16 14:53:57
RP10995,LN11110,8691.28,2022-01-19 04:20:12
RP10996,LN10293,2291.33,2024-06-16 14:13:22
