loan_id,customer_id,loan_amount,loan_type,status,applied_date
LN11516,CUST5438,321541.99,Education,Approved,2022-04-26 09:04:59
LN11517,CUST2832,594423.85,Personal,Rejected,2024-03-29 19:37:16
LN11518,CUST1574,464285.51,Education,Approved,2024-07-22 07:29:48
LN11519,CUST1028,335595.83,Education,Approved,2022-12-30 19:47:07
LN11520,CUST2600,311708.47,Personal,Rejected,2023-11-16 01:16:10
LN11521,CUST4720,398248.26,Education,Pending,2025-09-02 12:30:22
LN11522,CUST3678,718228.64,Education,Approved,2024-01-14 19:18:07
LN11523,CUST4547,988183.16,Auto,Pending,2023-05-10 04:28:44
LN11524,CUST1271,875414.21,Home,Rejected,2025-06-06 22:54:38
LN11525,CUST4600,948126.85,Home,Pending,2024-08-24 04:50:31
LN11526,CUST4567,597783.8,Auto,Rejected,2024-02-24 05:10:36
LN11527,CUST4044,614650.14,Auto,Rejected,2024-03-08 17:13:13
LN11528,CUST1741,133394.3,Personal,Approved,2023-09-22 12:54:16
LN11529,CUST4105,670325.18,Personal,Pending,2023-04-25 07:34:49
LN11530,CUST1274,642044.13,Education,Rejected,2022-07-26 03:13:22
LN11531,CUST5016,73573.34,Home,Approved,2022-09-15 18:13:14
LN11532,CUST4222,628659.87,Personal,Rejected,2023-01-12 13:53:52
LN11533,CUST4855,274467.88,Home,Approved,2022-06-25 01:48:14
LN11534,CUST3745,784016.43,Auto,Pending,2022-08-04 14:28:17
LN11535,CUST1653,785325.66,Auto,Approved,2025-03-13 03:59:12
LN11536,CUST3641,715874.98,Education,Pending,2024-08-10 18:20:41
LN11537,CUST2136,499179.94,Personal,Rejected,2025-10-26 10:12:48
LN11538,CUST2084,902723.02,Personal,Pending,2024-05-29 01:41:19
LN11539,CUST2998,757515.05,Home,Approved,2024-06-13 04:29:05
LN11540,CUST1299,475435.34,Home,Pending,2022-10-21 04:18:35
LN11541,CUST4506,913429.0,Personal,Pending,2025-05-16 05:42:16
LN11542,CUST5888,516429.49,Home,Pending,2023-10-02 10:46:23
LN11543,CUST4295,114633.08,Personal,Rejected,2023-11-24 19:25:38
LN11544,CUST2339,431595.96,Auto,Approved,2023-06-20 07:27:56
LN11545,CUST3275,733595.92,Education,Rejected,2023-10-02 22:44:39
LN11546,CUST4015,176154.03,Auto,Pending,2024-11-06 00:17:12
LN11547,CUST3659,551256.53,Home,Rejected,2025-08-01 06:27:36
LN11548,CUST2144,838148.57,Personal,Rejected,2024-07-25 12:59:31
LN11549,CUST3151,87307.6,Education,Rejected,2024-12-30 09:31:51
LN11550,CUST1335,349668.47,Personal,Approved,2025-01-17 11:10:35
LN11551,CUST4535,945505.05,Personal,Rejected,2023-11-23 04:53:52
LN11552,CUST3181,999741.37,Personal,Pending,2022-11-08 21:46:53
LN11553,CUST5005,633245.77,Auto,Approved,2022-06-17 13:19:17
LN11554,CUST3573,522371.21,Education,Rejected,2023-08-26 13:25:26
LN11555,CUST5824,485536.13,Home,Pending,2022-11-25 00:20:19
LN11556,CUST1347,699947.29,Personal,Approved,2023-12-11 00:24:10
LN11557,CUST3565,717910.24,Auto,Rejected,2024-07-02 19:11:52
LN11558,CUST1841,191868.84,Personal,Approved,2022-06-15 12:44:03
LN11559,CUST4821,148689.74,Home,Pending,2023-02-09 13:29:18
LN11560,CUST1902,142751.11,Home,Rejected,2022-03-23 00:53:25
LN11561,CUST5170,142790.79,Personal,Pending,2022-06-26 18:06:14
LN11562,CUST2803,663562.03,Education,Pending,2022-09-27 10:59:11
LN11563,CUST5014,930536.65,Home,Pending,2025-05-19 17:34:22
LN11564,CUST1388,948012.23,Education,Approved,2023-11-11 21:45:15
LN11565,CUST2945,596740.59,Personal,Approved,2024-02-24 20:16:09
LN11566,CUST5314,781634.23,Personal,Pending,2023-03-11 09:45:37
LN11567,CUST1254,231921.81,Auto,Pending,2025-03-29 11:30:57
LN11568,CUST2070,869041.09,Home,Pending,2022-06-10 21:45:18
LN11569,CUST1039,191022.75,Home,Pending,2022-02-28 02:52:48
LN11570,CUST2275,133500.61,Personal,Approved,2025-01-07 14:06:59
LN11571,CUST3032,351911.57,Home,Rejected,2023-04-25 11:24:01
LN11572,CUST3000,628945.3,Auto,Rejected,2025-10-25 06:15:07
LN11573,CUST2351,58720.74,Personal,Rejected,2023-09-15 04:37:08
LN11574,CUST5864,890151.49,Auto,Approved,2023-12-21 13:52:02
LN11575,CUST2449,213922.75,Education,Rejected,2024-10-09 14:24:50
LN11576,CUST4615,502284.47,Education,Pending,2024-09-27 03:14:10
LN11577,CUST5409,366393.62,Personal,Rejected,2024-08-16 00:47:25
LN11578,CUST4871,472162.78,Home,Approved,2023-06-06 18:08:38
LN11579,CUST3093,552142.03,Auto,Approved,2025-09-15 15:58:24
LN11580,CUST5676,356880.78,Personal,Rejected,2023-07-24 14:22:28
LN11581,CUST5500,799144.23,Education,Approved,2023-10-12 04:26:29
LN11582,CUST3012,567370.74,Education,Rejected,2025-03-11 22:27:49
LN11583,CUST4418,926983.04,Education,Rejected,2022-11-21 09:16:20
LN11584,CUST2933,163252.83,Education,Approved,2022-05-21 11:21:07
LN11585,CUST1680,357900.48,Home,Rejected,2025-07-31 01:08:38
LN11586,CUST2071,611729.76,Education,Pending,2022-11-28 10:29:50
LN11587,CUST2880,725189.23,Home,Rejected,2023-06-24 15:12:14
LN11588,CUST4863,720224.58,Auto,Approved,2022-04-12 02:39:40
LN11589,CUST3650,570818.56,Education,Rejected,2024-07-22 15:51:39
LN11590,CUST5806,514596.49,Personal,Approved,2022-04-13 11:00:54
LN11591,CUST4514,402737.47,Home,Rejected,2022-12-24 17:56:31
LN11592,CUST4604,923803.46,Home,Rejected,2022-07-28 19:40:50
LN11593,CUST2444,720933.33,Education,Pending,2022-12-28 02:25:44
LN11594,CUST2861,615029.36,Education,Rejected,2023-08-14 04:34:11
LN11595,CUST2940,918350.44,Education,Pending,2025-08-10 19:54:42
LN11596,CUST3485,765531.22,Home,Pending,2023-02-04 01:44:10
LN11597,CUST5732,835336.86,Personal,Rejected,2022-09-23 17:53:06
LN11598,CUST2281,941266.48,Personal,Pending,2025-04-30 03:49:24
LN11599,CUST2807,610470.75,Education,Approved,2022-03-18 17:49:55
LN11600,CUST4854,170891.22,Education,Rejected,2025-06-28 17:58:21
LN11601,CUST5988,743751.55,Auto,Rejected,2025-07-13 10:59:59
LN11602,CUST4651,980569.45,Education,Approved,2024-09-07 18:13:31
LN11603,CUST3745,618227.58,Auto,Approved,2023-12-07 03:09:28
LN11604,CUST2620,886263.14,Personal,Approved,2024-10-06 21:35:03
LN11605,CUST3839,433063.44,Education,Rejected,2025-09-11 01:09:58
LN11606,CUST1197,85607.35,Personal,Approved,2025-05-22 09:18:00
LN11607,CUST5257,760112.72,Personal,Approved,2022-08-22 17:43:42
LN11608,CUST2233,89990.45,Education,Rejected,2023-03-16 23:09:02
LN11609,CUST1276,951377.15,Personal,Rejected,2022-03-09 21:40:57
LN11610,CUST1974,555479.47,Education,Rejected,2024-09-02 11:57:46
LN11611,CUST1157,944138.88,Home,Pending,2023-09-17 08:29:10
LN11612,CUST2015,258575.59,Auto,Approved,2023-02-10 15:19:56
LN11613,CUST4333,806188.67,Home,Pending,2024-06-04 15:11:24
LN11614,CUST5029,377452.88,Home,Pending,2025-03-24 01:00:41
LN11615,CUST1420,269683.12,Education,Rejected,2025-09-24 10:48:12
LN11616,CUST5617,88623.72,Education,Approved,2023-12-11 08:09:38
LN11617,CUST5674,169330.11,Personal,Pending,2023-09-21 00:59:53
LN11618,CUST2370,425747.99,Auto,Rejected,2023-02-15 04:25:21
LN11619,CUST4927,467601.17,Education,Pending,2025-04-28 02:31:38
LN11620,CUST1765,457377.0,Home,Approved,2024-01-01 14:09:15
LN11621,CUST5035,263026.85,Personal,Rejected,2024-01-12 21:52:57
LN11622,CUST2373,810433.61,Home,Pending,2022-12-20 02:09:52
LN11623,CUST3239,696431.48,Education,Rejected,2024-09-16 06:58:45
LN11624,CUST4569,117685.39,Personal,Approved,2022-07-03 05:40:06
LN11625,CUST1384,450241.93,Home,Pending,2025-06-15 09:39:50
LN11626,CUST4399,437291.86,Personal,Approved,2022-07-03 02:24:39
LN11627,CUST2354,887542.08,Auto,Rejected,2023-12-05 01:19:42
LN11628,CUST2451,758127.68,Personal,Rejected,2025-05-08 12:08:14
LN11629,CUST5811,950726.78,Personal,Rejected,2025-08-24 09:04:31
LN11630,CUST3061,606055.09,Auto,Approved,2022-05-20 18:14:26
LN11631,CUST2335,711816.64,Education,Rejected,2025-10-18 07:17:44
LN11632,CUST3053,636266.51,Auto,Rejected,2022-09-24 10:42:06
LN11633,CUST5300,226896.01,Education,Rejected,2023-06-12 07:55:27
LN11634,CUST5882,96758.32,Auto,Pending,2022-05-13 15:48:48
LN11635,CUST5038,180489.77,Personal,Pending,2024-10-01 02:09:47
LN11636,CUST5751,643446.97,Home,Approved,2024-03-23 22:02:30
LN11637,CUST2979,163534.64,Auto,Pending,2022-06-24 08:31:10
LN11638,CUST3332,359992.8,Education,Approved,2024-11-03 01:48:59
LN11639,CUST4376,253118.21,Personal,Approved,2022-06-17 07:11:29
LN11640,CUST4935,633545.93,Personal,Approved,2024-07-14 08:19:26
LN11641,CUST1496,620705.24,Auto,Pending,2024-07-07 11:03:49
LN11642,CUST4201,400418.85,Personal,Approved,2024-05-20 00:42:24
LN11643,CUST5653,192945.0,Personal,Approved,2024-03-02 19:06:19
LN11644,CUST5261,890720.31,Home,Approved,2025-08-04 12:34:33
LN11645,CUST4549,396936.68,Education,Rejected,2024-08-20 15:46:23
LN11646,CUST2690,417784.3,Auto,Rejected,2023-11-28 17:59:18
LN11647,CUST5135,286378.17,Education,Pending,2025-03-07 22:38:56
LN11648,CUST2795,727357.53,Auto,Pending,2023-10-31 03:46:10
LN11649,CUST3166,129618.12,Personal,Rejected,2024-04-20 03:27:03
LN11650,CUST4391,714966.6,Home,Rejected,2024-07-28 19:13:00
LN11651,CUST2063,841973.64,Home,Pending,2024-10-01 10:49:25
LN11652,CUST2109,145342.84,Auto,Rejected,2024-11-17 12:55:05
LN11653,CUST2054,836590.17,Personal,Approved,2025-05-10 18:29:40
LN11654,CUST1334,118038.79,Education,Pending,2024-07-08 00:15:15
LN11655,CUST3248,989686.65,Home,Approved,2022-06-17 07:25:48
LN11656,CUST2090,522815.43,Education,Approved,2024-04-24 01:50:53
LN11657,CUST1104,659477.24,Auto,Approved,2023-08-30 12:37:30
LN11658,CUST3640,247387.47,Home,Approved,2022-07-30 04:25:10
LN11659,CUST1613,450044.89,Home,Approved,2025-01-30 18:29:17
LN11660,CUST4928,756568.41,Personal,Rejected,2023-04-10 14:05:31
LN11661,CUST5474,180216.03,Home,Rejected,2022-12-31 22:22:37
LN11662,CUST2674,615561.26,Education,Approved,2022-05-22 17:13:34
LN11663,CUST3722,625762.13,Auto,Pending,2022-10-21 20:07:13
LN11664,CUST1347,981917.09,Auto,Rejected,2024-03-02 07:56:03
LN11665,CUST5896,962773.04,Personal,Approved,2024-10-05 00:36:21
LN11666,CUST2037,802316.66,Education,Pending,2023-12-03 05:27:39
LN11667,CUST5574,920881.63,Personal,Rejected,2025-09-14 14:07:32
LN11668,CUST4290,782703.33,Personal,Pending,2022-09-24 05:49:38
LN11669,CUST2827,256167.71,Education,Rejected,2022-05-29 00:57:17
LN11670,CUST3028,66096.17,Personal,Rejected,2025-05-02 14:34:02
LN11671,CUST1383,856139.77,Home,Rejected,2023-08-17 03:00:54
LN11672,CUST5226,332905.51,Personal,Pending,2024-01-06 10:17:57
LN11673,CUST4754,901555.75,Home,Pending,2023-12-13 13:14:47
LN11674,CUST5702,372504.23,Home,Approved,2022-07-04 12:12:59
LN11675,CUST2591,901618.23,Personal,Pending,2023-05-19 02:26:04
LN11676,CUST2435,824743.2,Personal,Pending,2024-12-27 12:09:57
LN11677,CUST2441,91857.65,Education,Approved,2022-03-20 12:56:11
LN11678,CUST1671,355939.7,Personal,Rejected,2024-12-20 09:14:03
LN11679,CUST3107,184287.61,Education,Pending,2022-01-03 16:53:19
LN11680,CUST3959,717980.85,Education,Approved,2025-05-13 05:43:34
LN11681,CUST1976,223200.64,Personal,Rejected,2024-07-11 23:46:26
LN11682,CUST4312,578843.36,Home,Approved,2022-08-31 02:04:42
LN11683,CUST3898,164462.41,Auto,Rejected,2024-11-17 10:04:14
LN11684,CUST4007,606215.99,Home,Rejected,2022-05-20 13:06:59
LN11685,CUST1450,620598.9,Auto,Pending,2022-04-13 03:27:34
LN11686,CUST4795,590691.65,Auto,Approved,2022-01-24 11:07:56
LN11687,CUST1692,934197.84,Auto,Rejected,2022-04-25 03:00:56
LN11688,CUST5440,64892.21,Personal,Approved,2024-06-13 06:46:25
LN11689,CUST4225,498256.59,Education,Rejected,2022-11-07 19:59:29
LN11690,CUST3285,50177.94,Auto,Pending,2024-10-19 07:56:00
LN11691,CUST4153,82320.93,Auto,Approved,2024-05-15 15:20:13
LN11692,CUST1445,679904.82,Auto,Pending,2022-11-21 00:24:30
LN11693,CUST4097,880144.95,Auto,Rejected,2024-08-09 17:10:04
LN11694,CUST3365,827117.84,Auto,Approved,2023-03-13 19:22:48
LN11695,CUST4021,392854.88,Home,Pending,2024-10-03 19:15:37
LN11696,CUST3182,411316.45,Home,Approved,2023-02-03 06:38:35
LN11697,CUST4593,408464.76,Auto,Rejected,2022-10-18 14:04:19
LN11698,CUST2289,420555.3,Personal,Rejected,2022-11-08 17:10:04
LN11699,CUST1463,392684.69,Personal,Rejected,2024-11-20 02:16:43
LN11700,CUST4568,267156.31,Auto,Pending,2024-03-28 23:33:30
LN11701,CUST1325,888228.66,Home,Approved,2025-05-06 08:00:20
LN11702,CUST5581,769650.45,Auto,Approved,2025-09-20 06:30:32
LN11703,CUST3523,308704.59,Personal,Rejected,2024-08-17 09:08:29
LN11704,CUST1106,547502.29,Personal,Approved,2023-10-01 02:04:14
LN11705,CUST5217,209145.85,Personal,Rejected,2025-03-16 10:02:37
LN11706,CUST4584,689653.74,Personal,Pending,2025-10-01 05:39:42
LN11707,CUST2775,232378.66,Auto,Pending,2024-01-02 20:26:47
LN11708,CUST4506,811909.03,Education,Rejected,2022-06-14 14:41:42
LN11709,CUST3468,778771.1,Home,Pending,2025-06-27 11:08:02
LN11710,CUST5589,818851.87,Home,Rejected,2023-02-03 03:40:53
LN11711,CUST2290,625553.87,Auto,Pending,2022-08-10 22:41:46
LN11712,CUST5577,110848.72,Personal,Approved,2025-05-16 11:13:33
LN11713,CUST5445,418712.83,Auto,Pending,2023-06-02 12:27:25
LN11714,CUST1384,151429.44,Personal,Approved,2023-04-22 05:45:48
LN11715,CUST2372,445070.46,Auto,Approved,2024-02-10 19:20:56
LN11716,CUST1924,896801.46,Home,Approved,2022-03-22 11:24:43
LN11717,CUST3898,365698.19,Auto,Rejected,2024-10-08 11:55:12
LN11718,CUST1527,443626.13,Education,Pending,2024-07-21 16:55:12
LN11719,CUST1379,768003.14,Auto,Rejected,2023-08-10 14:51:53
LN11720,CUST2915,274894.69,Auto,Pending,2023-12-22 08:32:46
LN11721,CUST2331,836530.09,Education,Pending,2023-08-20 16:46:52
LN11722,CUST1044,972712.45,Education,Rejected,2022-04-03 01:35:28
LN11723,CUST5801,963323.67,Education,Pending,2025-09-14 14:22:41
LN11724,CUST1659,87378.61,Auto,Approved,2024-05-22 23:51:14
LN11725,CUST4524,503006.79,Education,Approved,2024-04-01 04:23:21
LN11726,CUST3523,266763.02,Personal,Pending,2023-08-25 09:10:38
LN11727,CUST2807,61288.07,Personal,Pending,2024-04-16 02:54:25
LN11728,CUST3918,453825.94,Personal,Approved,2022-02-11 07:31:40
LN11729,CUST4877,699121.32,Education,Rejected,2022-06-09 15:10:32
LN11730,CUST4796,74217.33,Personal,Pending,2025-09-25 17:57:14
LN11731,CUST3723,589014.25,Home,Pending,2024-09-10 20:33:39
LN11732,CUST1606,115720.29,Auto,Rejected,2022-04-13 06:14:14
LN11733,CUST5264,653471.39,Home,Pending,2025-07-15 02:52:42
LN11734,CUST1987,515564.99,Auto,Approved,2025-04-19 05:17:59
LN11735,CUST4945,688655.33,Auto,Rejected,2022-02-04 02:33:46
LN11736,CUST1544,153222.4,Personal,Rejected,2023-11-25 18:23:18
LN11737,CUST3476,696537.47,Personal,Rejected,2023-01-10 13:11:46
LN11738,CUST5477,289539.63,Education,Rejected,2023-12-27 04:18:56
LN11739,CUST4314,52411.09,Auto,Rejected,2025-02-28 10:41:25
LN11740,CUST3438,887967.01,Personal,Rejected,2024-06-22 05:30:43
LN11741,CUST1003,402237.15,Education,Approved,2024-08-12 04:58:23
LN11742,CUST3956,923951.72,Auto,Approved,2023-09-11 02:05:01
LN11743,CUST2812,547412.08,Auto,Pending,2023-02-24 00:02:30
LN11744,CUST2255,187533.9,Home,Rejected,2024-06-29 08:10:46
LN11745,CUST4016,749237.37,Personal,Pending,2025-06-26 16:52:17
LN11746,CUST1565,966216.4,Personal,Rejected,2022-04-20 03:13:57
LN11747,CUST1690,712927.57,Auto,Approved,2022-09-01 16:34:42
LN11748,CUST4110,889880.35,Education,Rejected,2023-01-24 17:59:38
LN11749,CUST1280,187358.13,Home,Rejected,2023-05-29 13:19:22
LN11750,CUST2851,182184.34,Home,Approved,2025-03-03 05:48:42
LN11751,CUST5835,95860.31,Home,Approved,2024-08-21 22:08:52
LN11752,CUST1920,484524.1,Education,Approved,2023-09-22 23:35:24
LN11753,CUST5851,278753.32,Auto,Approved,2024-12-07 17:54:08
LN11754,CUST4352,815835.13,Education,Rejected,2024-05-19 10:47:45
LN11755,CUST2647,182316.72,Auto,Rejected,2024-08-27 14:10:30
LN11756,CUST2989,985531.85,Personal,Rejected,2025-07-19 06:53:46
LN11757,CUST1902,672097.24,Personal,Pending,2025-09-02 01:49:09
LN11758,CUST1787,342795.95,Home,Approved,2024-05-15 21:48:26
LN11759,CUST2925,960748.86,Personal,Approved,2022-09-23 21:12:09
LN11760,CUST1134,763271.6,Personal,Rejected,2025-04-09 01:42:11
LN11761,CUST4168,133806.34,Home,Rejected,2024-03-30 09:01:15
LN11762,CUST3658,900006.45,Home,Rejected,2023-10-16 13:25:20
LN11763,CUST5710,661369.12,Home,Approved,2022-09-11 20:14:35
LN11764,CUST3236,253611.65,Education,Approved,2024-04-09 23:33:26
LN11765,CUST1553,68847.76,Personal,Rejected,2023-12-18 13:40:38
LN11766,CUST5740,810256.9,Education,Pending,2025-09-08 10:04:22
LN11767,CUST1546,491983.26,Personal,Approved,2024-07-06 03:15:15
LN11768,CUST2524,162366.45,Auto,Pending,2023-08-04 20:14:06
LN11769,CUST3040,613203.91,Home,Approved,2023-09-09 17:52:32
LN11770,CUST3489,814536.07,Home,Rejected,2022-12-31 02:28:29
LN11771,CUST4898,671198.09,Education,Rejected,2025-04-12 06:02:06
LN11772,CUST4120,837665.95,Home,Pending,2022-07-25 21:41:35
LN11773,CUST2893,668010.13,Personal,Approved,2024-08-28 17:32:27
LN11774,CUST4092,999781.29,Personal,Approved,2023-01-12 08:17:10
LN11775,CUST2634,429565.08,Home,Pending,2024-06-04 21:25:02
LN11776,CUST3579,214084.29,Education,Rejected,2024-06-09 04:25:29
LN11777,CUST3220,841742.27,Personal,Approved,2022-01-17 12:28:22
LN11778,CUST4194,447788.68,Home,Pending,2023-06-18 08:30:23
LN11779,CUST2267,547243.75,Home,Rejected,2024-07-10 07:26:09
LN11780,CUST5525,712242.65,Personal,Rejected,2025-08-27 20:26:32
LN11781,CUST4085,141295.38,Education,Rejected,2024-04-01 14:07:36
LN11782,CUST4397,206892.4,Auto,Rejected,2022-04-14 04:46:52
LN11783,CUST4710,249937.6,Home,Approved,2022-07-27 05:09:48
LN11784,CUST1477,291581.99,Education,Approved,2022-04-21 18:16:54
LN11785,CUST4842,605751.0,Education,Pending,2024-10-23 11:37:12
LN11786,CUST4506,796304.15,Personal,Approved,2022-06-23 20:39:02
LN11787,CUST2569,744975.32,Education,Pending,2023-03-30 20:41:34
LN11788,CUST1697,178426.16,Home,Pending,2024-07-13 23:19:51
LN11789,CUST5330,449003.84,Personal,Approved,2025-07-05 01:16:48
LN11790,CUST2620,773944.25,Auto,Rejected,2022-07-22 03:58:36
LN11791,CUST3064,381377.74,Auto,Rejected,2025-02-05 02:17:43
LN11792,CUST5907,292966.38,Home,Approved,2025-05-27 19:44:36
LN11793,CUST5658,130256.56,Education,Approved,2022-10-11 04:13:16
LN11794,CUST5777,604516.84,Personal,Rejected,2023-03-06 12:18:05
LN11795,CUST1113,274433.21,Auto,Approved,2022-08-26 10:37:35
LN11796,CUST2995,410507.2,Auto,Pending,2024-08-17 12:32:54
LN11797,CUST2739,474461.26,Auto,Approved,2025-01-22 06:02:28
LN11798,CUST3573,333094.24,Education,Pending,2024-08-20 00:28:18
LN11799,CUST3808,965634.75,Auto,Rejected,2024-03-16 14:30:13
LN11800,CUST3576,826225.0,Auto,Approved,2022-05-23 00:42:41
LN11801,CUST3397,192074.89,Auto,Rejected,2025-06-14 14:37:30
LN11802,CUST2195,155197.29,Auto,Approved,2025-08-08 08:11:00
LN11803,CUST5818,469968.03,Home,Approved,2022-05-13 04:56:30
LN11804,CUST1537,560755.85,Auto,Rejected,2024-05-26 01:07:21
LN11805,CUST4788,223595.75,Home,Pending,2024-09-01 01:49:45
LN11806,CUST2268,620773.16,Personal,Pending,2023-02-26 00:34:15
LN11807,CUST1669,551891.51,Personal,Approved,2023-03-31 14:33:42
LN11808,CUST2659,456351.23,Personal,Pending,2022-05-12 06:57:23
LN11809,CUST2253,284583.42,Home,Pending,2022-09-20 19:20:23
LN11810,CUST5913,441563.01,Education,Pending,2024-11-09 19:48:53
LN11811,CUST1879,942917.22,Home,Pending,2025-07-23 11:28:43
LN11812,CUST1522,439488.41,Home,Pending,2024-03-07 15:11:10
LN11813,CUST2789,768014.11,Personal,Pending,2025-02-24 17:31:14
LN11814,CUST5368,66056.41,Home,Pending,2023-03-26 16:13:49
LN11815,CUST4944,190861.59,Auto,Approved,2023-12-20 10:04:45
LN11816,CUST4859,284391.14,Auto,Pending,2022-09-17 09:54:37
LN11817,CUST3508,677724.14,Auto,Rejected,2022-01-03 13:53:34
LN11818,CUST5178,560559.87,Home,Approved,2023-10-21 09:14:20
LN11819,CUST5294,614809.46,Auto,Pending,2022-08-14 08:34:07
LN11820,CUST3115,467591.25,Personal,Pending,2022-01-25 08:51:24
LN11821,CUST5167,777033.87,Education,Pending,2023-03-15 22:05:17
LN11822,CUST2547,157720.28,Home,Pending,2024-10-24 08:38:11
LN11823,CUST4471,480142.35,Auto,Rejected,2022-09-13 00:04:27
LN11824,CUST5088,740218.45,Home,Pending,2023-07-04 16:30:10
LN11825,CUST1648,429418.38,Personal,Rejected,2022-05-16 16:35:48
LN11826,CUST3993,394344.8,Auto,Pending,2025-01-26 03:14:12
LN11827,CUST1776,507500.15,Education,Approved,2024-01-19 00:10:37
LN11828,CUST4925,75525.47,Home,Rejected,2023-03-26 17:27:27
LN11829,CUST2715,772337.75,Auto,Approved,2023-02-20 04:33:23
LN11830,CUST2868,755628.24,Personal,Approved,2023-02-22 21:01:08
LN11831,CUST5269,844441.82,Education,Approved,2024-12-19 05:17:19
LN11832,CUST2344,181374.41,Education,Pending,2023-08-13 11:35:56
LN11833,CUST1802,804281.11,Auto,Pending,2025-07-22 01:03:54
LN11834,CUST2385,768328.57,Auto,Pending,2023-01-12 04:01:46
LN11835,CUST1548,898062.54,Home,Approved,2023-10-19 05:00:15
LN11836,CUST1410,153892.79,Personal,Pending,2024-03-18 02:03:50
LN11837,CUST1319,824044.95,Personal,Pending,2024-09-22 01:32:17
LN11838,CUST1161,415038.46,Auto,Pending,2024-06-29 17:53:56
LN11839,CUST2249,128676.7,Personal,Rejected,2025-09-09 14:39:30
LN11840,CUST2983,817960.84,Education,Pending,2022-10-01 06:45:44
LN11841,CUST3978,785577.1,Education,Pending,2023-02-16 22:00:32
LN11842,CUST1016,639541.24,Education,Rejected,2025-02-22 07:20:06
LN11843,CUST4576,505087.58,Auto,Rejected,2023-04-28 06:07:22
LN11844,CUST1598,313529.55,Education,Pending,2023-05-27 08:37:51
LN11845,CUST1967,938295.8,Education,Approved,2022-09-03 07:54:06
LN11846,CUST4407,729018.23,Home,Approved,2023-09-24 18:52:23
LN11847,CUST4998,466877.08,Home,Rejected,2024-02-15 17:09:31
LN11848,CUST3475,422263.76,Home,Rejected,2024-02-27 01:53:05
LN11849,CUST5107,688578.03,Auto,Rejected,2025-06-18 01:10:55
LN11850,CUST4293,419343.39,Education,Approved,2024-05-20 03:08:53
LN11851,CUST4607,264793.4,Education,Pending,2024-06-06 11:14:01
LN11852,CUST5062,545993.21,Home,Pending,2023-06-23 01:54:34
LN11853,CUST5978,760807.58,Personal,Approved,2023-06-12 17:23:48
LN11854,CUST2899,951119.31,Auto,Pending,2022-12-16 16:48:11
LN11855,CUST5304,304594.91,Auto,Approved,2024-12-10 05:40:21
LN11856,CUST5576,386633.34,Auto,Pending,2025-06-29 16:35:49
LN11857,CUST1600,156455.04,Home,Rejected,2024-03-22 05:19:37
LN11858,CUST1567,857733.97,Personal,Rejected,2022-12-09 17:14:39
LN11859,CUST3446,661481.22,Auto,Approved,2022-12-26 20:12:34
LN11860,CUST2362,814156.99,Home,Approved,2023-04-19 19:52:38
LN11861,CUST5943,114470.01,Home,Rejected,2022-10-10 03:50:58
LN11862,CUST3717,463244.16,Personal,Approved,2022-09-10 17:38:59
LN11863,CUST3376,827199.95,Auto,Approved,2023-06-10 15:11:59
LN11864,CUST5512,181853.13,Auto,Approved,2022-12-31 02:12:48
LN11865,CUST1482,581992.29,Education,Pending,2022-10-01 10:00:35
LN11866,CUST5143,535819.45,Auto,Approved,2022-04-06 21:41:49
LN11867,CUST5551,50683.21,Personal,Approved,2025-09-08 03:11:14
LN11868,CUST3155,345313.1,Personal,Rejected,2025-07-20 08:59:26
LN11869,CUST3936,479334.17,Home,Pending,2025-09-03 05:00:57
LN11870,CUST2015,868642.79,Education,Pending,2023-02-19 19:15:13
LN11871,CUST5709,583503.22,Personal,Rejected,2022-04-16 11:20:52
LN11872,CUST1813,277892.17,Personal,Pending,2024-01-27 10:35:14
LN11873,CUST4000,277028.91,Personal,Rejected,2024-04-05 19:46:03
LN11874,CUST2330,876995.17,Home,Approved,2024-02-28 22:17:51
LN11875,CUST5230,519441.04,Auto,Pending,2022-05-20 10:14:10
LN11876,CUST3734,886684.34,Personal,Pending,2022-01-18 13:09:29
LN11877,CUST1376,699119.98,Auto,Rejected,2023-07-17 05:46:27
LN11878,CUST2444,481858.67,Personal,Pending,2025-02-01 14:32:52
LN11879,CUST4800,931519.42,Auto,Pending,2022-10-11 14:15:34
LN11880,CUST3039,140834.82,Education,Approved,2023-04-13 17:27:11
LN11881,CUST3760,657961.21,Education,Rejected,2024-06-14 11:48:43
LN11882,CUST1923,985857.76,Home,Rejected,2022-01-04 23:49:29
LN11883,CUST5011,936295.32,Personal,Rejected,2023-02-22 15:39:28
LN11884,CUST1719,450471.58,Education,Rejected,2022-11-25 19:45:45
LN11885,CUST5947,266151.7,Education,Rejected,2024-10-25 01:39:22
LN11886,CUST4627,244046.84,Auto,Pending,2024-06-18 16:49:01
LN11887,CUST5731,118191.99,Home,Pending,2023-03-26 12:47:34
LN11888,CUST5240,968726.0,Education,Pending,2024-01-17 18:27:48
LN11889,CUST2377,732925.69,Home,Pending,2024-07-20 21:04:40
LN11890,CUST3057,417770.36,Auto,Approved,2024-05-29 13:22:26
LN11891,CUST5509,550145.69,Auto,Pending,2024-04-14 23:30:16
LN11892,CUST1991,506348.36,Home,Approved,2022-09-22 13:40:31
LN11893,CUST3652,339301.8,Education,Approved,2024-05-08 13:44:25
