customer_id,credit_score,last_updated
CUST5925,832,2023-11-27 04:26:42
CUST1309,755,2024-07-05 02:05:27
CUST2854,578,2023-09-20 05:33:09
CUST5346,653,2025-04-08 17:52:35
CUST3147,898,2022-02-19 14:09:02
CUST2529,565,2023-12-14 04:54:38
CUST1613,400,2022-02-14 08:11:06
CUST2859,557,2023-06-16 14:37:31
CUST1196,746,2025-07-12 08:56:15
CUST4113,366,2025-05-03 12:03:34
CUST3661,343,2022-03-03 15:43:23
CUST1509,323,2022-04-10 21:33:38
CUST2385,478,2025-10-26 14:16:53
CUST2694,599,2024-05-18 14:18:21
CUST1910,569,2024-04-06 00:42:08
CUST4727,416,2022-03-31 09:47:15
CUST3426,454,2022-08-23 02:18:44
CUST3486,690,2022-11-21 14:07:57
CUST1344,679,2022-07-22 04:50:41
CUST3932,369,2023-06-10 13:13:13
CUST4981,353,2024-06-22 14:07:28
CUST1255,606,2023-11-26 16:57:53
CUST2899,636,2022-11-24 03:57:45
CUST2745,698,2023-10-15 13:46:08
CUST5915,571,2023-11-05 08:04:04
CUST3154,445,2024-03-26 03:47:16
CUST5555,463,2024-01-10 20:01:27
CUST4884,712,2024-11-15 13:18:32
CUST2767,331,2025-05-09 16:49:00
CUST4001,731,2023-06-20 16:05:19
CUST4663,461,2023-06-15 07:11:24
CUST2207,780,2025-02-28 14:21:03
CUST2634,520,2023-07-10 02:21:52
CUST4728,830,2023-08-21 07:51:56
CUST2254,770,2024-01-06 01:31:31
CUST1902,383,2022-07-02 16:57:52
CUST5832,835,2022-02-26 00:05:50
CUST5295,747,2025-02-20 14:01:34
CUST4267,750,2024-12-01 06:10:32
CUST5831,377,2024-07-23 22:59:52
CUST5124,707,2022-09-03 10:03:19
CUST1648,433,2023-11-27 18:16:55
CUST3565,815,2022-12-17 07:29:14
CUST4371,869,2022-08-07 05:31:55
CUST5146,756,2023-02-09 00:47:28
CUST3186,879,2024-02-24 13:00:45
CUST2806,545,2024-09-06 12:43:18
CUST4420,559,2025-07-18 13:28:49
CUST5685,890,2022-04-06 18:56:51
CUST4408,522,2023-03-30 08:03:13
CUST2625,387,2022-09-20 03:54:50
CUST3641,449,2025-08-28 10:43:28
CUST2173,841,2025-01-25 20:14:23
CUST2361,792,2023-02-07 17:05:27
CUST5744,517,2022-07-03 02:24:12
CUST5145,749,2025-07-21 10:38:06
CUST3829,733,2023-08-22 04:14:58
CUST3240,455,2022-10-28 14:27:40
CUST3874,545,2024-09-27 16:56:35
CUST2196,889,2024-10-06 08:39:21
CUST4722,769,2024-12-06 03:13:28
CUST5949,658,2024-10-13 10:45:36
CUST1663,388,2023-03-16 05:55:18
CUST5611,684,2024-09-18 17:14:23
CUST4783,504,2022-12-11 11:16:15
CUST5077,870,2023-03-10 05:13:15
CUST5462,421,2023-07-27 18:36:01
CUST2345,809,2023-11-30 10:48:27
CUST4903,386,2025-05-22 08:11:55
CUST2541,475,2024-11-01 21:26:07
CUST2471,770,2025-03-12 17:02:17
CUST1867,464,2025-06-17 23:34:47
CUST3892,616,2023-11-15 15:37:19
CUST5778,870,2025-04-09 00:44:17
CUST2637,689,2023-03-01 19:27:37
CUST1132,557,2025-10-18 23:57:58
CUST5091,788,2023-09-15 08:07:40
CUST1786,673,2022-12-17 08:15:47
CUST1849,677,2024-02-23 05:26:21
CUST2452,804,2024-10-25 20:31:35
CUST4585,667,2025-09-28 12:35:29
CUST1054,762,2022-06-02 12:42:25
CUST4131,754,2024-05-07 06:49:08
CUST4283,833,2024-09-27 09:33:57
CUST3144,732,2025-02-06 04:51:25
CUST1299,559,2022-06-13 22:57:21
CUST2044,881,2022-11-30 00:21:29
CUST4367,683,2024-09-23 05:36:36
CUST3660,658,2022-02-14 02:31:10
CUST2947,790,2022-08-23 03:08:34
CUST5962,650,2023-05-17 22:41:51
CUST1731,681,2025-06-19 11:07:00
CUST3377,527,2025-03-24 11:44:12
CUST5595,360,2023-05-14 23:01:33
CUST5219,384,2023-01-29 09:58:35
CUST3842,683,2023-11-27 23:54:18
CUST4965,436,2023-02-17 21:43:52
CUST3928,455,2024-08-30 01:51:54
CUST1040,359,2023-08-12 22:34:10
CUST1514,437,2023-05-29 23:42:43
CUST1899,538,2022-03-02 14:20:42
CUST5159,464,2022-11-25 14:30:21
CUST5619,486,2024-10-31 03:10:50
CUST2344,656,2022-09-04 12:26:04
CUST3209,775,2024-10-22 16:42:10
CUST3311,760,2023-04-14 23:27:10
CUST4810,327,2024-04-10 09:23:58
CUST4611,434,2022-06-21 03:43:19
CUST2902,330,2024-04-11 03:08:01
CUST1021,857,2025-10-05 19:18:52
CUST5271,572,2025-09-14 08:52:43
CUST3050,662,2022-09-26 22:13:50
CUST5437,318,2022-01-31 03:17:43
CUST2748,423,2024-11-29 09:01:33
CUST4758,639,2025-10-11 15:02:29
CUST1577,483,2022-11-17 18:13:30
CUST5601,441,2024-05-28 17:08:00
CUST5268,306,2025-09-04 13:20:20
CUST5225,830,2023-12-12 20:17:53
CUST5814,513,2023-01-24 03:06:30
CUST2522,624,2025-08-27 06:00:57
CUST5044,437,2023-05-01 22:23:47
CUST5621,514,2025-09-05 00:56:37
CUST5588,785,2023-02-15 14:43:48
CUST5911,409,2022-01-31 15:26:38
CUST1915,739,2022-02-22 14:45:52
CUST3257,826,2024-12-06 06:25:40
CUST4314,396,2025-10-06 20:10:08
CUST5513,805,2023-05-03 21:04:18
CUST5897,756,2023-02-03 20:39:13
CUST5755,586,2025-10-15 12:30:54
CUST4942,882,2022-10-20 17:14:01
CUST4754,322,2023-06-28 12:39:09
CUST2503,859,2025-10-22 20:17:13
CUST2822,899,2025-08-27 13:30:34
CUST2347,670,2022-09-08 17:46:26
CUST1373,358,2024-01-26 12:36:59
CUST1392,374,2024-12-10 08:35:48
CUST4720,354,2024-08-11 16:20:47
CUST2050,621,2025-10-06 14:58:17
CUST1502,770,2022-08-15 04:44:48
CUST1292,753,2024-07-11 14:26:28
CUST1953,577,2025-06-28 16:50:39
CUST2943,880,2025-02-25 12:37:59
CUST4856,518,2024-05-30 10:49:43
CUST1168,643,2023-09-13 04:33:43
CUST2773,446,2023-07-17 03:24:47
CUST3878,878,2022-03-02 02:55:57
CUST4065,461,2022-12-22 17:16:50
CUST3417,306,2022-10-02 03:22:44
CUST1527,476,2023-03-05 17:41:35
CUST3744,711,2023-03-21 01:01:44
CUST3173,527,2025-02-12 23:19:42
CUST2716,417,2024-02-01 22:20:37
CUST1390,755,2023-07-06 21:27:55
CUST2605,345,2024-12-11 06:29:47
CUST2872,474,2022-07-02 01:32:10
CUST3977,644,2023-11-04 03:33:28
CUST2400,558,2023-01-13 03:28:09
CUST2972,649,2025-08-19 16:13:23
CUST4864,448,2022-02-01 10:08:13
CUST4477,728,2024-06-27 04:23:34
CUST4603,595,2024-12-10 00:34:58
CUST1416,798,2022-01-28 13:18:19
CUST5302,687,2025-04-07 12:25:07
CUST5130,652,2024-04-20 16:59:22
CUST2321,791,2022-11-17 01:53:06
CUST2834,426,2024-04-22 19:43:04
CUST1750,447,2024-01-10 16:23:11
CUST3739,631,2024-02-26 15:01:57
CUST3093,841,2023-04-30 06:34:28
CUST4743,355,2022-11-03 02:21:09
CUST3303,710,2022-08-28 04:55:46
CUST1835,789,2022-07-30 04:54:55
CUST5213,768,2022-10-24 08:01:33
CUST2681,481,2023-06-01 17:48:40
CUST4933,355,2024-08-03 06:40:04
CUST4855,822,2023-02-25 09:50:59
CUST5726,846,2025-09-30 11:23:11
CUST4055,351,2022-07-27 12:48:57
CUST1549,708,2022-08-17 03:16:16
CUST4868,617,2022-06-17 00:57:14
CUST3729,872,2022-01-15 19:52:49
CUST2468,497,2024-03-01 03:54:53
CUST3736,344,2025-06-02 02:31:21
CUST5704,725,2022-02-21 04:19:34
CUST4650,711,2025-03-10 18:01:26
CUST5220,590,2024-04-11 19:57:06
CUST3772,391,2022-08-12 22:58:22
CUST4358,365,2024-09-30 04:14:10
CUST4433,887,2025-09-07 09:59:58
CUST5443,795,2025-10-15 13:40:03
CUST5018,413,2024-05-26 08:04:45
CUST3821,596,2022-12-16 07:49:28
CUST5563,601,2025-05-08 01:23:20
CUST3941,400,2024-04-01 02:54:25
CUST4140,825,2023-11-14 06:17:34
CUST4404,578,2025-02-19 22:04:09
CUST3790,375,2022-04-02 09:28:01
CUST2142,787,2022-10-05 10:19:06
CUST4236,664,2023-03-20 22:23:27
CUST2838,711,2022-05-30 21:31:03
CUST3353,373,2025-07-19 14:07:09
CUST1354,370,2024-05-29 19:11:41
CUST4948,691,2023-11-03 12:54:34
CUST2482,546,2022-08-24 01:00:37
CUST1096,482,2024-09-30 14:59:53
CUST4447,468,2022-05-16 16:18:45
CUST4357,777,2022-11-05 02:54:15
CUST4383,665,2025-06-09 06:06:44
CUST2283,676,2022-01-25 19:57:22
CUST3499,468,2025-07-24 20:42:59
CUST4591,561,2025-08-12 19:34:54
CUST3172,823,2023-08-18 11:05:43
CUST2583,364,2024-09-22 01:32:42
CUST2084,350,2022-12-03 05:59:58
CUST4091,583,2022-05-02 12:57:17
CUST1457,861,2025-07-05 06:19:05
CUST5506,808,2023-04-12 04:10:02
CUST2839,672,2022-10-09 01:13:36
CUST2722,447,2025-06-26 04:55:24
CUST4835,411,2022-03-11 16:08:43
CUST5518,555,2023-07-20 07:18:09
CUST1922,854,2023-03-23 14:53:48
CUST4431,352,2022-06-28 16:12:03
CUST4324,708,2022-02-28 21:06:19
CUST5438,354,2023-07-29 15:49:07
CUST5297,696,2025-09-14 13:48:37
CUST2817,317,2025-06-05 23:46:11
CUST1994,683,2025-10-27 02:11:57
CUST3924,795,2024-08-06 02:53:38
CUST3639,665,2022-08-11 14:38:54
CUST3859,827,2024-03-18 23:40:10
CUST4328,659,2023-03-09 23:29:39
CUST2570,654,2024-04-06 16:54:21
CUST5236,510,2023-12-07 09:39:20
CUST2580,703,2024-08-11 19:46:20
CUST2858,459,2022-01-02 16:41:29
CUST1840,374,2025-09-21 01:27:39
CUST2927,713,2022-02-24 01:32:31
CUST5951,332,2025-07-21 05:56:52
CUST5395,523,2023-10-04 07:38:16
CUST3104,686,2024-04-27 10:35:03
CUST4579,304,2022-08-15 04:49:09
CUST4920,709,2025-08-22 02:49:39
CUST4857,445,2022-07-25 08:24:35
CUST1203,850,2024-08-28 07:27:31
CUST4338,420,2025-05-10 00:28:40
CUST1283,600,2022-04-03 12:58:21
CUST5492,657,2023-04-03 01:56:41
CUST5690,739,2023-08-11 04:04:33
CUST4966,473,2024-08-23 04:59:00
CUST4430,472,2024-06-09 12:55:30
CUST2741,656,2025-05-30 19:57:32
CUST3523,834,2023-06-05 01:56:04
CUST3950,741,2022-11-08 09:58:03
CUST2419,847,2024-08-08 12:25:15
CUST3540,361,2024-05-28 21:30:50
CUST5852,442,2023-10-29 11:58:03
CUST3492,310,2024-07-27 02:22:11
CUST4340,608,2024-04-21 12:49:04
CUST3315,577,2022-01-14 09:23:00
CUST1368,799,2024-08-06 21:00:25
CUST3358,757,2022-01-23 20:21:47
CUST5300,778,2024-02-17 19:15:13
CUST3646,460,2025-03-14 00:47:52
CUST1189,741,2023-02-08 23:07:11
CUST2719,669,2024-11-07 03:13:24
CUST1727,609,2023-07-24 22:43:38
CUST5372,882,2023-09-06 01:00:46
CUST1061,704,2022-08-11 21:47:19
CUST3511,770,2025-03-07 14:57:16
CUST4402,443,2022-04-19 20:41:18
CUST5313,853,2022-05-12 05:21:34
CUST4239,396,2025-05-17 20:16:53
CUST4208,836,2022-12-30 09:05:53
CUST1197,701,2023-04-23 23:46:07
CUST2970,795,2025-06-25 14:02:11
CUST4130,732,2023-10-17 11:27:22
CUST5303,379,2022-06-26 16:42:59
CUST3832,326,2022-09-15 07:24:05
CUST2016,501,2022-05-20 07:28:20
CUST5822,835,2025-01-19 06:16:25
CUST4962,620,2023-07-15 09:38:18
CUST3414,459,2023-02-17 04:23:41
CUST3678,884,2022-10-17 09:08:25
CUST4170,688,2022-01-23 05:05:08
CUST5641,835,2024-11-17 06:24:19
CUST3810,329,2024-08-23 11:41:48
CUST5102,439,2024-03-26 04:26:52
CUST1955,763,2025-02-17 19:10:02
CUST4354,671,2023-03-26 14:16:30
CUST3189,320,2023-03-30 05:51:38
CUST2088,384,2023-04-16 02:49:32
CUST5586,646,2022-01-23 12:16:11
CUST5780,853,2023-02-21 18:47:47
CUST2728,324,2025-04-01 13:36:30
CUST1467,374,2024-12-31 03:26:50
CUST4785,316,2022-04-26 23:05:46
CUST4646,739,2022-11-05 13:31:03
CUST2680,747,2022-06-03 12:07:09
CUST1079,795,2023-07-19 09:58:07
CUST5969,736,2023-08-09 05:30:50
CUST4533,314,2022-03-11 01:41:47
CUST4332,894,2024-08-23 00:54:23
CUST1376,483,2022-06-13 10:15:38
CUST4255,331,2025-08-13 00:13:38
CUST1447,504,2025-01-13 21:12:58
CUST2599,574,2024-11-21 19:30:35
CUST2355,349,2022-11-28 19:37:28
CUST5407,320,2025-04-26 09:07:07
CUST5338,765,2022-05-03 08:23:02
CUST4840,435,2024-03-30 12:55:57
CUST3096,613,2022-09-28 00:26:28
CUST5040,866,2023-05-12 23:54:02
CUST2768,334,2025-02-11 02:02:40
CUST4763,350,2023-05-27 15:56:50
CUST4911,662,2022-05-19 09:39:58
CUST1903,430,2022-05-10 08:35:41
CUST5073,601,2025-09-06 16:56:11
CUST3571,488,2022-03-02 03:07:48
CUST2279,431,2022-10-26 04:03:19
CUST1501,859,2023-03-25 11:05:53
CUST3406,521,2024-08-05 05:49:50
CUST3265,454,2024-08-15 12:44:26
CUST5644,304,2024-03-09 15:28:07
CUST4734,736,2025-06-22 17:16:22
CUST2380,540,2023-07-28 22:38:56
CUST1821,823,2025-06-08 05:38:26
CUST2769,509,2025-08-29 01:19:26
CUST1905,413,2022-06-30 21:57:56
CUST4670,429,2024-06-27 18:27:00
CUST3399,624,2022-05-31 23:05:32
CUST1815,810,2025-01-07 07:12:13
CUST4799,716,2022-08-07 19:18:55
CUST2498,876,2022-04-26 14:08:40
CUST1581,467,2024-11-12 10:07:06
CUST3973,563,2024-02-28 22:44:16
CUST4341,460,2022-10-01 19:37:42
CUST5958,618,2022-04-15 19:07:16
CUST4917,814,2023-08-07 07:02:07
CUST1444,307,2022-01-26 02:54:46
CUST4535,771,2024-02-28 05:44:22
CUST5356,693,2024-01-30 11:35:26
CUST1736,772,2024-07-26 03:44:44
CUST3400,614,2024-06-20 10:18:26
CUST2864,800,2024-07-09 15:35:50
CUST1942,682,2025-03-19 19:18:09
CUST3860,776,2025-06-06 02:18:03
CUST4877,882,2025-01-02 01:10:45
CUST5660,375,2024-07-18 18:38:25
CUST4484,593,2023-08-31 18:41:45
CUST1252,511,2025-04-22 13:13:25
CUST1828,416,2024-02-28 05:00:20
CUST5596,529,2022-01-05 16:08:50
CUST4183,465,2022-12-10 15:36:28
CUST3187,431,2025-01-23 17:46:35
CUST1997,447,2022-09-06 05:11:09
CUST2354,846,2023-04-19 20:46:33
CUST5215,423,2023-06-29 19:53:24
CUST1831,685,2022-09-13 20:45:45
CUST5233,401,2023-08-30 04:08:32
CUST5512,766,2024-08-13 05:39:31
CUST1761,467,2024-03-23 17:58:55
CUST3443,635,2024-03-26 17:49:56
CUST1050,877,2024-07-24 13:55:37
CUST5162,531,2022-08-16 20:15:04
CUST2493,444,2025-02-10 11:42:10
CUST3889,851,2022-04-19 00:44:29
CUST1784,843,2025-06-18 23:47:18
CUST1230,789,2023-07-24 08:58:08
CUST4290,887,2024-07-31 11:28:22
CUST1503,808,2023-04-09 03:34:49
CUST2957,357,2024-09-04 11:30:04
CUST2814,834,2022-10-13 22:33:46
CUST3346,544,2022-12-29 15:39:05
CUST2063,379,2023-11-20 00:06:00
CUST1946,537,2023-12-20 09:39:02
CUST1921,518,2022-11-10 21:23:43
CUST4817,370,2022-09-14 02:55:25
CUST4223,403,2025-08-18 08:22:20
CUST3402,890,2024-07-15 05:59:06
CUST4544,563,2023-11-08 23:39:03
CUST2407,809,2023-02-21 01:31:59
CUST2837,777,2022-05-23 02:45:34
CUST2002,610,2025-08-01 18:39:13
CUST1981,677,2022-12-23 17:37:25
CUST4640,796,2023-07-19 12:15:40
CUST5401,788,2023-08-10 14:30:39
CUST1031,865,2023-08-04 18:42:41
CUST3960,470,2022-10-28 02:50:01
CUST3049,899,2022-03-22 10:30:38
CUST2504,490,2023-03-11 20:52:41
CUST4061,313,2022-12-06 13:34:27
CUST5180,813,2023-05-02 07:48:52
CUST3828,753,2024-10-26 02:37:28
CUST3455,740,2025-03-14 05:32:30
CUST2518,779,2024-10-13 11:19:23
CUST2695,680,2025-02-23 23:05:36
CUST4396,629,2022-08-02 00:31:26
CUST2726,333,2023-12-17 10:27:54
CUST4401,837,2022-12-17 13:00:30
CUST3466,616,2022-06-18 18:29:43
CUST3592,367,2023-07-20 09:09:30
CUST5008,486,2025-03-30 13:20:20
CUST5490,318,2024-04-22 20:51:01
CUST4684,813,2024-05-04 06:35:20
CUST3038,349,2025-01-20 02:31:12
CUST4845,713,2023-10-02 12:41:59
CUST5156,609,2024-12-26 18:30:50
CUST3139,850,2024-09-12 23:48:03
CUST3732,884,2025-05-18 02:04:23
CUST1185,506,2024-09-25 17:47:27
CUST4946,889,2022-05-15 18:31:55
CUST3013,350,2024-06-11 20:19:39
CUST4136,715,2022-04-01 04:01:50
CUST2055,340,2023-03-19 20:51:27
CUST3746,771,2023-05-17 08:31:15
CUST1057,740,2022-07-15 17:39:32
CUST4607,800,2023-01-14 13:16:02
CUST1006,334,2024-10-14 13:46:39
CUST5081,518,2023-09-23 17:22:41
CUST2557,782,2025-07-19 14:29:45
CUST4309,723,2023-07-28 22:53:51
CUST2582,750,2023-08-31 23:54:07
CUST2975,443,2024-01-18 22:13:27
CUST2285,563,2023-12-11 18:50:16
CUST5648,367,2024-03-14 20:53:11
CUST5085,503,2022-05-24 01:34:38
CUST2654,661,2024-08-03 16:35:48
CUST3537,562,2025-07-24 04:49:56
CUST4701,417,2023-02-09 08:18:04
CUST3177,440,2024-01-16 01:49:56
CUST2061,652,2023-03-25 09:15:06
CUST4805,500,2023-03-01 15:34:07
CUST2390,339,2024-01-16 16:05:53
CUST1877,421,2022-10-24 14:43:58
CUST4253,473,2022-12-10 11:47:21
CUST5540,461,2023-10-06 21:27:28
CUST3873,632,2023-08-30 20:42:56
CUST2198,311,2022-12-14 16:31:25
CUST3761,406,2023-06-16 02:49:46
CUST3770,547,2024-08-30 11:27:08
CUST1316,790,2023-12-26 05:26:10
CUST3130,719,2025-04-30 11:36:59
CUST1693,703,2022-07-15 02:10:14
CUST2190,492,2022-01-15 08:26:46
CUST3162,445,2024-07-04 11:16:44
CUST1173,344,2024-10-10 08:38:38
CUST3696,730,2024-08-21 14:38:56
CUST4178,799,2023-04-11 23:36:24
CUST4295,619,2023-03-01 00:28:39
CUST4307,686,2025-04-18 19:04:35
CUST1430,468,2024-05-31 06:18:29
CUST3931,655,2023-02-09 16:01:00
CUST5113,328,2022-01-07 16:18:25
CUST5739,462,2024-06-16 13:50:19
CUST4898,545,2024-09-25 10:21:41
CUST5242,417,2023-03-15 17:34:38
CUST3478,882,2024-08-15 23:12:09
CUST4435,825,2024-09-24 14:20:38
CUST3146,648,2022-07-29 15:24:50
CUST3237,716,2024-11-09 20:04:51
CUST4000,859,2025-10-13 14:07:50
CUST2657,736,2022-07-27 08:51:54
CUST5478,889,2023-08-23 09:27:57
CUST3687,391,2024-09-23 11:01:48
CUST3194,733,2025-01-26 15:14:15
CUST2446,844,2022-05-03 10:50:33
CUST2163,495,2023-09-04 14:10:35
CUST5499,560,2024-10-09 22:14:32
CUST2116,505,2022-06-12 04:38:34
CUST3948,788,2025-05-07 11:15:42
CUST4121,415,2025-07-26 14:45:02
CUST3403,720,2025-07-20 18:00:58
CUST2462,396,2025-05-09 21:54:55
CUST3470,889,2022-05-15 09:09:36
CUST2514,721,2022-04-08 06:46:01
CUST2159,563,2022-12-17 13:14:38
CUST5140,556,2023-12-04 01:26:14
CUST4162,641,2023-09-04 09:15:25
CUST1127,457,2024-07-29 01:56:52
CUST1874,833,2025-02-01 23:38:24
CUST2235,470,2022-10-04 00:10:04
CUST5880,541,2023-01-20 11:06:18
CUST1847,455,2024-07-11 11:56:36
CUST1586,516,2025-07-05 19:24:43
CUST2797,872,2022-02-07 17:35:46
CUST4613,600,2022-10-21 22:16:32
CUST1628,572,2025-01-18 15:10:48
CUST2025,505,2023-02-12 15:42:29
CUST2032,827,2024-06-27 05:50:02
CUST1225,412,2024-11-23 09:39:27
CUST5057,440,2022-02-22 04:21:55
CUST3345,316,2025-06-24 23:56:38
CUST5916,415,2023-05-17 23:27:43
CUST5661,665,2023-03-10 11:31:58
CUST1764,693,2022-06-12 08:31:43
CUST5256,857,2022-02-03 14:41:44
CUST4365,501,2024-04-17 13:15:26
CUST1600,725,2024-10-17 17:40:45
CUST3355,422,2024-06-03 07:05:47
CUST4943,325,2022-10-12 11:38:06
CUST2086,732,2024-03-14 11:03:50
CUST2955,490,2022-10-20 02:28:35
CUST3730,857,2022-08-03 14:02:47
CUST5282,453,2023-08-28 01:50:19
CUST4115,787,2023-01-04 02:42:31
CUST4176,641,2022-07-28 22:29:58
CUST3953,467,2024-04-24 03:41:03
CUST3138,616,2022-02-04 21:10:55
CUST1792,597,2025-03-09 00:30:13
CUST5488,890,2024-03-22 12:03:00
CUST3743,747,2025-07-09 18:56:52
CUST3142,412,2023-07-21 06:10:54
CUST2108,488,2024-04-17 18:34:18
CUST5269,694,2023-05-01 16:46:37
CUST2038,716,2023-05-10 21:58:32
CUST4756,819,2023-06-29 20:21:28
CUST4344,415,2025-06-07 11:55:00
CUST1911,593,2024-12-07 22:50:07
CUST1364,822,2022-05-29 13:10:44
CUST5339,844,2024-07-30 04:38:36
CUST3517,562,2024-01-30 11:50:52
CUST5549,308,2025-05-23 14:20:53
CUST2240,578,2022-06-01 18:49:29
CUST1340,607,2024-02-02 02:39:35
CUST2754,412,2025-07-06 06:20:11
CUST1524,524,2024-01-12 09:52:41
CUST1125,640,2025-10-12 00:41:21
CUST3108,553,2024-08-29 01:30:32
CUST2306,894,2022-10-19 22:46:36
CUST5570,302,2024-07-17 22:23:22
CUST3456,677,2023-06-17 01:04:50
CUST1511,460,2023-06-12 07:00:44
CUST1918,695,2022-05-14 15:25:54
CUST3869,305,2023-11-26 18:34:45
CUST5045,473,2023-10-31 04:21:52
CUST4902,623,2023-08-13 12:36:17
CUST4219,395,2023-01-17 05:06:05
CUST3425,888,2024-09-07 19:23:10
CUST1787,427,2025-06-28 07:57:19
CUST1925,335,2022-08-04 04:31:55
CUST5639,410,2024-06-19 20:14:27
CUST2887,374,2023-02-15 10:55:10
CUST2630,812,2024-12-24 21:18:37
CUST2825,459,2023-11-25 08:21:35
CUST3011,678,2025-03-07 12:39:55
CUST4545,335,2024-01-28 20:57:08
CUST2405,376,2022-09-19 17:56:42
CUST3042,588,2023-08-11 10:21:06
CUST4766,526,2024-06-25 22:17:56
CUST2303,351,2023-05-29 21:26:05
CUST5191,598,2023-06-23 01:20:45
CUST4775,807,2024-11-07 12:16:14
CUST4297,304,2025-04-21 03:58:55
CUST5312,700,2022-10-21 22:36:28
CUST2272,407,2022-08-24 12:02:31
CUST5673,619,2024-05-20 12:08:22
CUST4517,641,2023-04-12 04:13:48
CUST3971,353,2023-07-29 21:19:15
CUST5636,846,2024-01-16 16:34:03
CUST1083,613,2022-08-26 08:37:09
CUST3098,679,2025-03-15 02:15:55
CUST1042,599,2024-07-21 06:47:00
CUST1056,723,2022-12-24 07:48:51
CUST2709,852,2025-05-29 07:31:01
CUST2697,719,2024-06-13 01:57:15
CUST4698,838,2023-08-10 22:58:36
CUST5493,814,2024-05-06 08:10:46
CUST5464,816,2024-11-08 18:34:38
CUST5935,805,2022-02-08 21:26:26
CUST3032,792,2024-04-09 06:22:27
CUST2802,797,2023-01-05 02:16:18
CUST3110,797,2023-07-22 20:24:05
CUST3357,881,2023-03-08 19:24:56
CUST2721,492,2024-06-16 02:45:31
CUST1785,586,2022-02-19 21:47:39
CUST1627,726,2024-04-24 04:21:30
CUST3119,783,2023-08-28 16:36:14
CUST5253,470,2025-09-07 10:11:40
CUST3988,614,2025-06-04 18:09:09
CUST2013,331,2024-08-18 01:10:35
CUST3383,434,2024-07-31 23:30:16
CUST5664,331,2024-11-10 21:33:20
CUST1075,883,2023-01-12 03:29:43
CUST3000,583,2025-08-24 05:20:07
CUST4787,865,2024-12-12 17:01:31
CUST2666,836,2024-11-12 19:44:38
CUST5626,419,2022-10-24 04:41:35
CUST1799,608,2023-10-24 22:25:05
CUST5759,333,2024-05-03 08:55:59
CUST3622,515,2023-05-21 19:52:18
CUST2369,357,2023-05-15 16:27:08
CUST5517,632,2023-08-19 12:53:20
CUST1724,684,2025-06-03 06:48:51
CUST4163,404,2022-06-15 15:06:49
CUST3411,576,2023-03-26 14:57:27
CUST2263,527,2025-05-30 08:27:59
CUST5456,884,2022-09-21 04:58:48
CUST3949,732,2022-03-11 12:41:55
CUST3567,554,2025-06-02 02:47:46
CUST4566,364,2023-05-18 04:49:45
CUST1574,739,2022-12-29 00:57:18
CUST5708,433,2023-01-07 03:16:05
CUST1341,404,2023-03-17 14:04:32
CUST5357,367,2022-03-29 09:42:49
CUST2278,413,2024-05-09 00:09:14
CUST3132,696,2025-05-07 10:01:06
CUST3757,364,2025-03-16 11:44:14
CUST1752,735,2025-06-11 11:53:40
CUST4480,515,2023-09-10 06:21:35
CUST1583,424,2025-08-18 05:20:01
CUST2639,614,2024-02-23 02:16:11
CUST3533,664,2022-12-05 14:42:22
CUST2928,426,2024-06-22 17:08:08
CUST2134,405,2023-01-18 16:15:44
CUST5752,861,2024-11-17 10:47:20
CUST4555,312,2024-05-06 22:54:33
CUST2708,763,2022-11-28 07:21:13
CUST1608,648,2025-05-27 04:06:00
CUST5119,453,2024-07-12 21:15:40
CUST3322,346,2025-01-24 23:41:44
CUST1762,810,2024-05-17 22:12:58
CUST1782,427,2025-01-04 19:07:26
CUST2712,749,2025-07-30 14:43:19
CUST4737,490,2022-11-17 09:35:29
CUST5841,401,2023-05-20 02:19:42
CUST3044,877,2022-01-15 14:19:00
CUST3472,362,2024-11-10 18:33:48
CUST2292,690,2023-06-30 07:20:15
CUST2327,555,2024-11-06 01:14:49
CUST2362,410,2025-06-30 07:15:48
CUST3706,786,2025-06-04 13:50:44
CUST3703,365,2023-06-09 19:03:09
CUST5681,689,2023-07-10 13:45:54
CUST5207,878,2022-01-13 21:51:46
CUST5154,747,2024-09-02 13:18:57
CUST1515,361,2022-01-30 22:41:23
CUST3181,786,2022-11-17 17:19:45
CUST5902,761,2025-06-22 21:50:15
CUST2154,761,2024-11-15 11:30:20
CUST4832,665,2022-10-26 10:07:18
CUST3475,509,2022-10-29 19:49:12
CUST1239,838,2022-02-17 16:57:36
CUST4813,893,2024-09-20 04:29:17
CUST4412,370,2022-08-18 22:06:44
CUST1652,499,2025-04-25 22:18:15
CUST4468,445,2024-01-24 21:27:18
CUST4017,729,2022-12-07 13:03:12
CUST3349,863,2025-01-10 05:26:01
CUST3036,571,2024-07-27 13:25:00
CUST5901,678,2025-10-11 02:09:14
CUST5063,786,2023-02-13 13:47:21
CUST4885,470,2024-07-05 19:10:32
CUST3558,362,2023-10-28 22:41:21
CUST1154,380,2024-04-25 14:47:08
CUST1443,629,2023-06-24 09:49:37
CUST4243,323,2023-05-18 08:40:10
CUST4595,580,2025-01-06 00:25:00
CUST1682,758,2023-11-23 05:35:28
CUST4515,493,2022-04-26 18:28:16
CUST3938,817,2022-07-21 20:37:08
CUST3783,694,2024-12-06 08:59:37
CUST2215,799,2023-09-06 08:10:35
