txn_id,customer_id,amount,txn_type,timestamp
CBS100390,CUST5134,93305.25,Withdrawal,2024-07-13 05:48:42
CBS100391,CUST1590,63716.12,Deposit,2024-11-01 12:02:31
CBS100392,CUST2488,15451.26,Withdrawal,2025-02-25 07:59:24
CBS100393,CUST4223,9060.4,Withdrawal,2025-10-01 05:51:25
CBS100394,CUST1940,96177.26,Deposit,2025-02-03 16:42:49
CBS100395,CUST4363,20776.85,Deposit,2022-09-04 07:32:50
CBS100396,CUST2888,35098.56,Withdrawal,2023-09-08 21:20:01
CBS100397,CUST5971,4022.96,Transfer,2023-03-04 21:37:48
CBS100398,CUST5800,27848.26,Deposit,2024-09-19 21:45:55
CBS100399,CUST1613,95664.18,Deposit,2022-11-22 15:44:14
CBS100400,CUST5692,9584.26,Deposit,2025-08-17 14:56:58
CBS100401,CUST4833,89915.38,Deposit,2023-09-11 20:03:29
CBS100402,CUST5443,7018.56,Transfer,2024-08-16 08:09:50
CBS100403,CUST4953,65267.78,Transfer,2024-10-10 09:34:01
CBS100404,CUST3611,49789.37,Deposit,2022-02-26 15:30:54
CBS100405,CUST1709,73198.21,Deposit,2022-07-19 23:00:46
CBS100406,CUST2806,77882.15,Withdrawal,2025-01-17 15:00:20
CBS100407,CUST2653,67942.21,Deposit,2023-07-31 12:54:29
CBS100408,CUST2468,20041.06,Deposit,2025-05-27 14:21:17
CBS100409,CUST1288,63631.38,Withdrawal,2025-05-22 04:24:31
CBS100410,CUST2404,61983.78,Transfer,2024-03-12 16:50:26
CBS100411,CUST3443,85117.24,Withdrawal,2023-05-01 19:01:30
CBS100412,CUST3045,11862.46,Deposit,2025-04-22 20:31:21
CBS100413,CUST5382,60531.92,Transfer,2023-05-26 17:26:16
CBS100414,CUST3593,20984.56,Deposit,2025-09-23 23:08:22
CBS100415,CUST5127,66524.59,Transfer,2025-03-24 01:22:49
CBS100416,CUST4652,52070.11,Withdrawal,2022-10-08 16:33:35
CBS100417,CUST5647,19399.15,Withdrawal,2023-06-30 16:17:13
CBS100418,CUST5033,12757.43,Deposit,2022-04-08 05:17:28
CBS100419,CUST5393,70006.38,Deposit,2023-10-02 22:23:18
CBS100420,CUST2939,81884.96,Withdrawal,2022-07-02 09:28:57
CBS100421,CUST2293,37319.36,Deposit,2022-08-12 15:20:56
CBS100422,CUST5938,62399.19,Transfer,2025-06-27 05:58:50
CBS100423,CUST3747,80681.54,Withdrawal,2024-06-23 02:34:02
CBS100424,CUST4585,72496.84,Withdrawal,2025-07-26 05:08:22
CBS100425,CUST3462,73077.89,Withdrawal,2023-05-13 16:52:54
CBS100426,CUST4510,55997.74,Withdrawal,2025-10-07 19:55:35
CBS100427,CUST2058,14110.27,Transfer,2023-03-15 20:07:27
CBS100428,CUST3074,94703.85,Withdrawal,2022-02-13 15:08:22
CBS100429,CUST5740,31045.55,Deposit,2022-05-18 16:09:06
CBS100430,CUST4146,11882.3,Transfer,2023-12-03 08:12:31
CBS100431,CUST1946,86438.47,Transfer,2024-08-01 10:22:27
CBS100432,CUST1742,88317.46,Transfer,2024-12-29 20:09:31
CBS100433,CUST2395,87681.2,Deposit,2023-07-28 20:52:52
CBS100434,CUST3983,51889.5,Deposit,2023-07-17 04:12:24
CBS100435,CUST5441,31259.31,Deposit,2024-05-31 03:27:23
CBS100436,CUST2367,81269.26,Withdrawal,2024-03-20 16:21:21
CBS100437,CUST3243,92793.69,Transfer,2025-07-06 07:49:36
CBS100438,CUST3257,1520.96,Deposit,2024-09-19 14:02:25
CBS100439,CUST2654,90619.12,Transfer,2025-02-23 12:05:22
CBS100440,CUST4021,24009.67,Withdrawal,2024-07-30 06:27:27
CBS100441,CUST4920,79576.3,Transfer,2024-05-23 01:43:24
CBS100442,CUST5092,81130.76,Transfer,2023-01-07 22:14:32
CBS100443,CUST4755,56398.17,Withdrawal,2023-02-01 01:26:28
CBS100444,CUST5008,44041.15,Transfer,2022-10-27 21:31:24
CBS100445,CUST3575,22851.48,Deposit,2024-01-16 08:49:56
CBS100446,CUST3676,24385.44,Deposit,2022-03-10 22:06:01
CBS100447,CUST3451,50007.67,Deposit,2022-09-23 05:15:35
CBS100448,CUST5285,14687.57,Transfer,2023-03-23 01:25:48
CBS100449,CUST1106,67830.6,Withdrawal,2025-09-06 18:06:58
CBS100450,CUST5763,3656.74,Withdrawal,2022-04-17 08:07:02
CBS100451,CUST2320,3168.02,Deposit,2022-03-11 10:08:20
CBS100452,CUST2408,51261.89,Withdrawal,2023-06-29 18:15:28
CBS100453,CUST4459,26961.31,Deposit,2022-09-20 02:54:49
CBS100454,CUST2217,48006.48,Transfer,2024-02-26 23:50:00
CBS100455,CUST5904,55993.24,Transfer,2023-01-04 18:54:40
CBS100456,CUST1062,31472.35,Transfer,2023-07-21 08:10:41
CBS100457,CUST4895,87968.42,Transfer,2024-08-10 10:46:02
CBS100458,CUST3541,49866.45,Withdrawal,2023-10-05 14:40:00
CBS100459,CUST3317,82314.89,Transfer,2025-01-26 13:08:47
CBS100460,CUST5020,89345.43,Deposit,2023-01-12 12:53:00
CBS100461,CUST2195,88983.42,Deposit,2022-11-11 03:47:09
CBS100462,CUST2706,7041.45,Withdrawal,2022-04-03 00:53:08
CBS100463,CUST2152,4971.83,Deposit,2022-03-16 09:08:04
CBS100464,CUST5981,59407.36,Deposit,2025-05-01 09:37:23
CBS100465,CUST3400,41304.81,Withdrawal,2022-12-24 09:09:12
CBS100466,CUST1639,77288.07,Withdrawal,2025-08-11 09:22:15
CBS100467,CUST3195,95386.87,Withdrawal,2023-11-16 22:03:53
CBS100468,CUST1760,7205.72,Withdrawal,2023-02-13 03:01:46
CBS100469,CUST2243,63234.39,Withdrawal,2022-07-03 01:11:32
CBS100470,CUST4158,60654.98,Deposit,2024-02-15 03:42:47
CBS100471,CUST3451,86948.15,Withdrawal,2022-09-30 07:43:53
CBS100472,CUST5212,31716.02,Transfer,2025-06-24 10:59:35
CBS100473,CUST3549,51809.52,Withdrawal,2024-01-14 21:08:11
CBS100474,CUST4689,94099.61,Withdrawal,2025-10-02 02:38:16
CBS100475,CUST2614,99559.24,Transfer,2022-04-29 18:44:51
CBS100476,CUST4972,56967.82,Transfer,2023-01-25 09:14:40
CBS100477,CUST2120,21185.01,Transfer,2025-08-16 00:35:16
CBS100478,CUST4919,79450.41,Transfer,2025-03-25 18:31:05
CBS100479,CUST1547,37824.3,Withdrawal,2024-01-18 06:38:29
CBS100480,CUST2636,91277.63,Transfer,2023-12-16 15:02:11
CBS100481,CUST5968,79651.6,Deposit,2024-05-04 13:39:40
CBS100482,CUST3608,94005.25,Deposit,2022-02-14 20:38:59
CBS100483,CUST2445,21877.16,Withdrawal,2024-08-16 19:48:28
CBS100484,CUST4799,41838.32,Transfer,2023-08-31 23:18:16
CBS100485,CUST4672,25345.48,Transfer,2022-01-19 21:39:49
CBS100486,CUST2348,94084.17,Deposit,2022-10-17 02:53:03
CBS100487,CUST5017,73591.53,Transfer,2024-12-20 05:51:11
CBS100488,CUST5976,2948.19,Transfer,2025-09-18 18:55:36
CBS100489,CUST2492,28302.04,Deposit,2025-04-15 15:21:53
CBS100490,CUST4498,73888.84,Transfer,2022-03-18 21:01:01
CBS100491,CUST5421,68275.61,Deposit,2022-04-27 06:48:01
CBS100492,CUST3056,4259.33,Withdrawal,2023-07-08 06:35:01
CBS100493,CUST4052,38835.22,Transfer,2024-05-20 04:33:13
CBS100494,CUST1704,79472.98,Withdrawal,2022-06-19 20:53:51
CBS100495,CUST3333,34230.36,Deposit,2025-04-23 02:06:29
CBS100496,CUST3463,24387.55,Withdrawal,2022-10-16 17:18:54
CBS100497,CUST5819,71167.68,Deposit,2024-09-08 05:17:33
CBS100498,CUST1950,65479.97,Withdrawal,2024-03-12 05:33:26
CBS100499,CUST2825,3014.31,Withdrawal,2025-06-12 13:29:00
CBS100500,CUST5079,90635.08,Transfer,2024-01-02 10:14:54
CBS100501,CUST3387,48904.72,Deposit,2022-03-23 00:36:24
CBS100502,CUST5974,85815.47,Transfer,2023-04-01 15:14:54
CBS100503,CUST1185,39375.46,Deposit,2023-11-24 23:32:47
CBS100504,CUST2254,37849.29,Withdrawal,2024-06-16 05:03:42
CBS100505,CUST4608,12649.47,Withdrawal,2024-12-30 15:43:45
CBS100506,CUST1881,79888.33,Deposit,2024-11-18 03:59:57
CBS100507,CUST1775,910.12,Deposit,2022-10-24 19:44:17
CBS100508,CUST5897,29314.29,Deposit,2022-07-18 17:25:46
CBS100509,CUST4947,7727.09,Deposit,2022-02-02 14:55:14
CBS100510,CUST5757,71347.24,Transfer,2024-12-15 12:50:44
CBS100511,CUST5285,71811.34,Deposit,2022-01-25 13:20:06
CBS100512,CUST2607,31697.37,Deposit,2025-08-15 14:20:30
CBS100513,CUST1352,70369.54,Deposit,2022-07-24 05:57:48
CBS100514,CUST3086,25215.01,Withdrawal,2025-02-14 04:32:47
CBS100515,CUST2096,31738.27,Transfer,2023-03-13 06:50:38
CBS100516,CUST5117,80804.38,Withdrawal,2022-08-30 08:59:41
CBS100517,CUST1712,74050.59,Deposit,2023-10-25 23:37:11
CBS100518,CUST1030,77504.19,Transfer,2024-09-14 04:46:01
CBS100519,CUST4361,11718.29,Withdrawal,2025-05-01 11:43:13
CBS100520,CUST3883,13700.65,Transfer,2025-04-16 20:31:40
CBS100521,CUST4949,30672.43,Withdrawal,2024-12-24 15:16:38
CBS100522,CUST4149,10792.68,Deposit,2022-11-16 02:33:13
CBS100523,CUST4514,52367.66,Deposit,2023-09-06 08:52:54
CBS100524,CUST2460,53330.89,Deposit,2023-01-17 03:23:23
CBS100525,CUST3018,35084.92,Transfer,2022-10-08 08:05:13
CBS100526,CUST3773,41759.56,Deposit,2023-09-11 17:01:30
CBS100527,CUST5149,10389.0,Deposit,2022-04-22 00:39:07
CBS100528,CUST5466,68046.2,Withdrawal,2024-03-12 10:13:18
CBS100529,CUST4653,26855.21,Deposit,2023-03-09 22:53:21
CBS100530,CUST1096,77832.07,Transfer,2023-12-16 22:31:41
CBS100531,CUST1884,77212.78,Transfer,2023-11-09 20:56:18
CBS100532,CUST1529,59324.75,Withdrawal,2025-03-09 07:16:58
CBS100533,CUST4719,44177.51,Deposit,2025-04-28 17:40:41
CBS100534,CUST4718,21073.38,Withdrawal,2022-01-17 07:00:27
CBS100535,CUST5745,93787.72,Deposit,2023-08-16 06:53:44
CBS100536,CUST4667,89668.15,Withdrawal,2024-07-14 03:03:54
CBS100537,CUST5338,75341.39,Withdrawal,2025-05-27 08:43:12
CBS100538,CUST1412,91864.46,Deposit,2024-10-19 17:30:19
CBS100539,CUST3269,89973.91,Withdrawal,2023-01-07 18:56:48
CBS100540,CUST2054,52457.23,Deposit,2024-02-11 00:22:32
CBS100541,CUST2888,21371.02,Withdrawal,2022-06-09 00:37:21
CBS100542,CUST4703,20785.91,Withdrawal,2024-12-09 11:39:52
CBS100543,CUST1871,49968.25,Transfer,2025-01-24 12:02:15
CBS100544,CUST4139,72635.03,Transfer,2024-11-01 12:15:20
CBS100545,CUST3832,40751.21,Transfer,2022-09-20 12:37:58
CBS100546,CUST2505,40676.96,Withdrawal,2022-06-09 14:09:18
CBS100547,CUST1095,7749.8,Deposit,2024-04-30 09:38:54
CBS100548,CUST1224,77989.09,Withdrawal,2022-12-09 17:41:29
CBS100549,CUST2572,17581.36,Transfer,2025-08-10 10:46:46
CBS100550,CUST5830,89906.16,Withdrawal,2023-05-08 22:17:02
CBS100551,CUST4417,17836.5,Deposit,2025-05-05 16:44:09
CBS100552,CUST5318,74355.06,Withdrawal,2025-02-04 02:43:56
CBS100553,CUST2701,74691.64,Withdrawal,2025-04-10 18:29:19
CBS100554,CUST4819,86237.27,Withdrawal,2025-02-14 17:16:24
CBS100555,CUST1137,52367.5,Deposit,2022-11-12 19:02:33
CBS100556,CUST3375,40563.19,Deposit,2024-04-18 16:37:24
CBS100557,CUST3925,10159.38,Transfer,2023-03-09 22:39:22
CBS100558,CUST5690,83560.15,Deposit,2022-06-27 12:06:13
CBS100559,CUST5635,41999.1,Withdrawal,2022-09-28 09:45:40
CBS100560,CUST4780,98917.91,Deposit,2023-11-14 20:05:59
CBS100561,CUST3681,30237.16,Transfer,2022-12-09 07:42:13
CBS100562,CUST5435,44088.33,Deposit,2022-07-09 01:56:58
CBS100563,CUST2537,41938.01,Transfer,2022-02-11 01:49:50
CBS100564,CUST4337,48030.18,Deposit,2023-10-06 15:01:24
CBS100565,CUST1865,22649.41,Withdrawal,2025-03-02 07:19:20
CBS100566,CUST1397,27738.14,Withdrawal,2022-10-29 02:14:00
CBS100567,CUST5809,46321.43,Withdrawal,2024-05-22 05:46:25
CBS100568,CUST3405,77214.3,Deposit,2022-05-26 18:44:31
CBS100569,CUST3847,74580.31,Withdrawal,2025-04-04 13:28:34
CBS100570,CUST1180,18857.13,Withdrawal,2023-05-28 20:54:06
CBS100571,CUST2159,53378.7,Deposit,2022-07-13 21:12:03
CBS100572,CUST1202,52469.05,Transfer,2024-03-15 08:27:02
CBS100573,CUST5879,57295.26,Transfer,2025-04-22 19:16:59
CBS100574,CUST2879,31806.57,Withdrawal,2022-01-11 15:53:50
CBS100575,CUST3180,71959.4,Withdrawal,2025-01-06 06:12:50
CBS100576,CUST2120,28398.26,Transfer,2025-04-11 07:40:56
CBS100577,CUST4958,33224.13,Withdrawal,2025-07-07 20:30:27
CBS100578,CUST1093,19573.65,Transfer,2023-03-08 17:10:53
CBS100579,CUST2039,16475.49,Withdrawal,2024-07-03 10:14:54
CBS100580,CUST1473,88187.65,Withdrawal,2025-10-01 19:41:20
CBS100581,CUST1210,39701.26,Withdrawal,2024-11-16 22:58:48
CBS100582,CUST3490,75672.97,Deposit,2025-06-26 13:48:27
CBS100583,CUST1098,75974.27,Transfer,2023-11-01 17:32:02
CBS100584,CUST5115,57298.17,Deposit,2022-12-02 00:31:53
CBS100585,CUST1020,82677.1,Withdrawal,2024-01-05 17:09:37
CBS100586,CUST1560,585.61,Transfer,2024-01-17 13:18:47
CBS100587,CUST4343,16593.47,Deposit,2022-03-06 06:23:31
CBS100588,CUST1107,85473.84,Transfer,2024-11-01 11:51:07
CBS100589,CUST5931,93711.44,Withdrawal,2022-09-19 12:08:56
CBS100590,CUST3071,51343.2,Withdrawal,2024-02-12 07:38:30
CBS100591,CUST3823,69480.64,Withdrawal,2022-03-15 06:54:24
CBS100592,CUST2771,16036.1,Deposit,2022-02-15 10:22:35
CBS100593,CUST3500,67307.27,Withdrawal,2024-09-09 02:46:39
CBS100594,CUST2642,65110.8,Withdrawal,2022-09-29 08:27:28
CBS100595,CUST3162,11406.97,Transfer,2022-07-02 16:30:40
CBS100596,CUST1951,78416.89,Withdrawal,2025-04-18 11:21:54
CBS100597,CUST3667,3841.21,Deposit,2025-06-30 00:15:45
CBS100598,CUST2608,98009.83,Transfer,2022-01-09 02:54:09
CBS100599,CUST4733,96624.13,Withdrawal,2022-02-12 21:17:02
CBS100600,CUST5873,78797.46,Deposit,2024-10-23 01:56:29
CBS100601,CUST3643,48951.75,Transfer,2025-03-11 05:51:19
CBS100602,CUST4173,30160.91,Withdrawal,2023-06-14 08:01:17
CBS100603,CUST5361,34236.36,Deposit,2024-05-02 19:41:12
CBS100604,CUST5178,10761.63,Transfer,2022-02-16 22:16:39
CBS100605,CUST5341,72657.19,Withdrawal,2024-06-26 02:22:18
CBS100606,CUST1810,96104.49,Deposit,2024-08-01 16:30:04
CBS100607,CUST2010,24264.91,Withdrawal,2025-06-16 08:17:40
CBS100608,CUST5766,97788.52,Transfer,2024-04-04 07:42:14
CBS100609,CUST2850,45572.68,Withdrawal,2025-02-04 01:43:53
CBS100610,CUST2141,14447.15,Deposit,2022-09-22 22:30:01
CBS100611,CUST5723,77325.24,Withdrawal,2023-08-27 21:33:25
CBS100612,CUST1706,83092.28,Deposit,2025-02-28 02:33:35
CBS100613,CUST5030,34108.62,Transfer,2022-09-11 20:19:45
CBS100614,CUST5076,96711.63,Withdrawal,2023-10-27 21:44:02
CBS100615,CUST4908,53867.52,Withdrawal,2023-09-25 12:55:12
CBS100616,CUST5294,3696.89,Deposit,2025-03-14 12:25:19
CBS100617,CUST1766,34795.21,Transfer,2023-05-02 18:28:00
CBS100618,CUST2100,76710.41,Withdrawal,2023-10-08 16:37:57
CBS100619,CUST2470,20279.39,Deposit,2025-08-02 19:37:10
CBS100620,CUST4497,13600.74,Deposit,2024-05-12 11:49:50
CBS100621,CUST2694,61576.96,Deposit,2022-02-24 16:04:32
CBS100622,CUST3225,30242.96,Withdrawal,2025-09-03 09:44:59
CBS100623,CUST2472,61552.96,Transfer,2023-03-19 06:52:47
CBS100624,CUST2189,31885.82,Transfer,2025-10-29 00:37:54
CBS100625,CUST2888,77240.73,Withdrawal,2022-08-14 05:31:11
CBS100626,CUST5393,42449.26,Transfer,2024-04-26 06:36:38
CBS100627,CUST5475,98625.75,Withdrawal,2023-07-11 02:40:10
CBS100628,CUST1166,37787.5,Deposit,2022-01-20 08:41:46
CBS100629,CUST4625,15080.04,Deposit,2022-11-09 17:10:53
CBS100630,CUST3409,63694.91,Withdrawal,2024-04-08 03:52:56
CBS100631,CUST5936,72999.52,Withdrawal,2024-04-22 10:49:31
CBS100632,CUST4525,34781.65,Deposit,2025-02-13 14:35:23
CBS100633,CUST5599,74715.7,Deposit,2023-07-27 23:05:59
CBS100634,CUST3806,34477.47,Deposit,2025-09-03 22:06:23
CBS100635,CUST5552,10166.81,Transfer,2025-05-08 21:48:47
CBS100636,CUST1858,8778.29,Transfer,2022-12-16 05:29:49
CBS100637,CUST1924,47918.34,Withdrawal,2023-11-07 02:40:06
CBS100638,CUST5803,98369.33,Withdrawal,2024-01-03 20:13:50
CBS100639,CUST2688,53425.14,Withdrawal,2025-10-22 16:03:07
CBS100640,CUST2807,53451.71,Deposit,2025-05-20 03:11:37
CBS100641,CUST3232,86353.67,Withdrawal,2022-04-21 00:54:27
CBS100642,CUST1417,94759.09,Deposit,2023-12-10 09:06:17
CBS100643,CUST1714,18005.0,Withdrawal,2023-08-29 05:26:35
CBS100644,CUST3824,13635.34,Deposit,2023-05-10 16:09:06
CBS100645,CUST5890,68407.13,Transfer,2022-11-24 12:18:15
CBS100646,CUST1122,61369.42,Deposit,2025-07-07 17:20:26
CBS100647,CUST4308,34899.4,Deposit,2023-02-27 02:39:48
CBS100648,CUST4515,89605.35,Transfer,2024-01-08 14:58:30
CBS100649,CUST2450,54492.25,Withdrawal,2022-12-21 04:27:01
CBS100650,CUST1060,17731.92,Transfer,2024-03-14 14:34:15
CBS100651,CUST3959,39251.49,Deposit,2023-01-13 23:35:37
CBS100652,CUST5187,87845.66,Withdrawal,2023-07-21 03:45:39
CBS100653,CUST1897,2353.32,Withdrawal,2022-10-03 23:56:21
CBS100654,CUST5329,83874.69,Withdrawal,2024-10-15 04:08:35
CBS100655,CUST1969,95188.68,Deposit,2022-06-14 11:20:41
CBS100656,CUST3578,36952.78,Withdrawal,2025-03-20 03:26:14
CBS100657,CUST1787,28836.34,Withdrawal,2025-08-03 18:54:42
CBS100658,CUST2019,16993.98,Transfer,2023-04-05 07:43:35
CBS100659,CUST2653,4480.69,Transfer,2024-09-15 02:08:11
CBS100660,CUST2260,67812.67,Withdrawal,2022-04-14 20:12:41
CBS100661,CUST4762,17510.13,Withdrawal,2025-08-05 05:00:00
CBS100662,CUST4362,89536.69,Transfer,2024-03-28 08:41:59
CBS100663,CUST3671,45847.49,Transfer,2024-09-22 17:07:21
CBS100664,CUST3289,97304.84,Withdrawal,2022-02-18 14:15:29
CBS100665,CUST5387,97993.28,Deposit,2025-05-18 01:16:53
CBS100666,CUST3484,80153.39,Deposit,2024-10-16 01:20:01
CBS100667,CUST1759,44255.48,Transfer,2025-07-07 17:05:29
CBS100668,CUST4125,46505.51,Deposit,2023-02-07 06:23:02
CBS100669,CUST5145,95082.28,Deposit,2024-12-11 08:14:30
CBS100670,CUST3841,72905.12,Deposit,2025-05-15 13:30:36
CBS100671,CUST3846,40365.66,Deposit,2023-12-20 15:47:26
CBS100672,CUST4584,86319.27,Deposit,2022-06-15 07:44:14
CBS100673,CUST3006,27545.96,Withdrawal,2024-03-09 18:37:02
CBS100674,CUST4248,93714.27,Withdrawal,2024-04-20 04:45:42
CBS100675,CUST3706,24627.51,Deposit,2022-12-23 01:05:38
CBS100676,CUST3872,73435.77,Transfer,2022-02-07 20:38:33
CBS100677,CUST3237,64908.11,Deposit,2025-10-05 20:28:29
CBS100678,CUST2483,58833.15,Transfer,2022-12-28 11:09:47
CBS100679,CUST5870,47077.92,Deposit,2025-01-05 18:50:14
CBS100680,CUST2011,55975.86,Withdrawal,2024-12-06 00:26:06
CBS100681,CUST1296,69401.29,Withdrawal,2022-06-10 14:24:29
CBS100682,CUST2775,63521.85,Transfer,2022-02-22 05:03:25
CBS100683,CUST1010,28017.36,Transfer,2022-06-14 05:52:45
CBS100684,CUST4248,27533.29,Transfer,2022-05-02 23:10:34
CBS100685,CUST5907,65087.77,Deposit,2025-04-27 18:10:44
CBS100686,CUST4213,15669.45,Deposit,2025-04-10 09:49:58
CBS100687,CUST3566,97516.17,Transfer,2025-07-17 09:45:02
CBS100688,CUST5539,84754.74,Transfer,2022-09-18 05:58:20
CBS100689,CUST4607,45574.98,Transfer,2023-12-21 03:33:30
CBS100690,CUST1899,52737.4,Withdrawal,2023-02-10 01:44:06
CBS100691,CUST4005,35749.48,Deposit,2024-02-07 15:38:01
CBS100692,CUST2030,15666.19,Transfer,2022-02-24 00:24:59
CBS100693,CUST5533,59351.37,Withdrawal,2024-10-23 17:01:27
CBS100694,CUST2480,98885.34,Transfer,2023-05-04 08:33:53
CBS100695,CUST2761,16712.21,Withdrawal,2023-03-27 00:32:41
CBS100696,CUST5958,53843.3,Transfer,2022-03-30 08:07:02
CBS100697,CUST1614,96037.54,Withdrawal,2024-11-07 18:08:27
CBS100698,CUST5198,98240.18,Withdrawal,2024-07-24 20:22:48
CBS100699,CUST5755,48849.49,Withdrawal,2025-06-09 14:31:53
CBS100700,CUST2209,7773.12,Deposit,2024-03-29 01:38:12
CBS100701,CUST5783,25377.05,Deposit,2023-05-22 20:08:42
CBS100702,CUST4993,70523.4,Withdrawal,2024-09-09 11:52:26
CBS100703,CUST2951,7432.47,Deposit,2025-02-03 21:34:10
CBS100704,CUST1295,63964.01,Transfer,2023-09-04 21:08:43
CBS100705,CUST1521,45314.8,Deposit,2023-12-12 18:24:23
CBS100706,CUST1685,18478.74,Transfer,2022-03-03 02:14:32
CBS100707,CUST4615,10407.86,Withdrawal,2023-08-14 06:40:30
CBS100708,CUST2620,68455.88,Transfer,2025-02-16 22:07:46
CBS100709,CUST5009,18020.36,Transfer,2022-10-16 07:21:19
CBS100710,CUST1504,52511.15,Transfer,2022-05-11 22:00:29
CBS100711,CUST4464,49556.0,Deposit,2023-08-02 06:43:11
CBS100712,CUST5743,67527.11,Transfer,2023-01-30 00:39:51
CBS100713,CUST1627,43416.07,Transfer,2023-01-26 16:45:17
CBS100714,CUST1950,91582.66,Deposit,2023-09-02 14:48:17
CBS100715,CUST3802,85316.63,Withdrawal,2025-07-27 04:55:46
CBS100716,CUST2773,81841.74,Transfer,2025-02-09 05:26:50
CBS100717,CUST1810,28090.3,Transfer,2023-04-01 13:36:40
CBS100718,CUST2866,98502.39,Deposit,2025-08-26 01:32:52
CBS100719,CUST1055,52654.05,Withdrawal,2025-04-07 05:29:03
CBS100720,CUST5259,97674.59,Transfer,2024-01-12 16:03:44
CBS100721,CUST4870,84176.48,Withdrawal,2024-07-31 03:37:32
CBS100722,CUST3536,86559.77,Transfer,2025-03-30 12:15:32
CBS100723,CUST3055,70726.85,Withdrawal,2023-12-26 14:04:42
CBS100724,CUST1146,17795.65,Transfer,2025-05-23 13:13:39
CBS100725,CUST3113,95823.13,Deposit,2023-09-13 17:40:57
CBS100726,CUST3186,40321.29,Deposit,2022-06-14 09:34:04
CBS100727,CUST5290,94386.38,Deposit,2024-04-26 17:21:22
CBS100728,CUST3336,87826.17,Deposit,2023-05-08 12:50:51
CBS100729,CUST1457,82329.71,Withdrawal,2024-01-15 02:31:10
CBS100730,CUST5524,1308.93,Withdrawal,2024-09-08 11:23:56
CBS100731,CUST1194,57874.19,Withdrawal,2023-03-30 14:26:54
CBS100732,CUST1294,24778.74,Withdrawal,2023-01-11 17:30:36
CBS100733,CUST4492,88112.71,Deposit,2024-02-23 22:06:24
CBS100734,CUST3097,70302.02,Transfer,2025-10-19 20:15:53
CBS100735,CUST5915,65045.72,Withdrawal,2023-11-09 01:09:10
CBS100736,CUST1157,90498.95,Transfer,2023-09-28 22:10:03
CBS100737,CUST5216,29919.51,Deposit,2022-07-18 21:33:12
CBS100738,CUST3625,11232.97,Withdrawal,2023-07-11 07:32:15
CBS100739,CUST1100,30884.31,Withdrawal,2022-03-19 04:42:44
CBS100740,CUST2318,18758.6,Withdrawal,2022-09-24 01:09:50
CBS100741,CUST3843,25638.0,Transfer,2025-04-01 01:04:18
CBS100742,CUST1870,56844.51,Deposit,2025-04-13 13:35:13
CBS100743,CUST5337,45808.73,Transfer,2024-02-18 14:19:00
CBS100744,CUST3193,98107.92,Deposit,2023-03-11 20:56:14
CBS100745,CUST2697,42138.36,Transfer,2025-03-30 10:08:24
CBS100746,CUST1696,15604.37,Withdrawal,2023-05-17 13:27:15
CBS100747,CUST3415,87550.38,Withdrawal,2022-05-16 01:40:54
CBS100748,CUST2616,27998.11,Withdrawal,2024-04-28 04:01:53
CBS100749,CUST2957,11231.35,Withdrawal,2024-09-22 22:51:26
CBS100750,CUST4102,66054.31,Deposit,2025-03-22 13:27:44
CBS100751,CUST2416,26006.57,Transfer,2022-05-09 09:09:15
CBS100752,CUST3850,2090.93,Deposit,2024-02-23 09:50:45
CBS100753,CUST5356,66531.69,Transfer,2023-06-15 02:20:20
CBS100754,CUST1667,7703.57,Deposit,2025-06-21 13:13:49
CBS100755,CUST1887,724.5,Withdrawal,2023-01-08 15:47:42
CBS100756,CUST5905,68382.19,Withdrawal,2024-03-10 07:26:08
CBS100757,CUST3872,45590.08,Withdrawal,2022-04-15 11:39:21
CBS100758,CUST4813,80541.15,Transfer,2024-10-12 04:24:58
CBS100759,CUST5946,16848.9,Deposit,2022-10-05 05:17:17
CBS100760,CUST3495,51315.2,Deposit,2023-02-17 10:41:42
CBS100761,CUST4707,12045.71,Withdrawal,2023-01-15 08:55:35
CBS100762,CUST1216,41266.56,Withdrawal,2024-05-22 04:46:03
CBS100763,CUST5625,35959.0,Transfer,2024-12-03 11:36:58
CBS100764,CUST3164,64001.25,Deposit,2022-11-08 18:58:31
CBS100765,CUST3286,62530.6,Transfer,2022-05-17 01:20:07
CBS100766,CUST4673,26192.3,Withdrawal,2025-06-27 14:50:41
CBS100767,CUST3988,5542.79,Transfer,2022-06-12 03:51:46
CBS100768,CUST4073,10925.51,Deposit,2023-02-25 00:39:37
CBS100769,CUST3709,91336.37,Transfer,2022-06-15 15:45:56
CBS100770,CUST5859,72794.06,Transfer,2022-01-06 15:02:00
CBS100771,CUST3665,94270.18,Transfer,2022-03-07 18:35:42
CBS100772,CUST1289,61963.8,Transfer,2024-07-22 08:18:45
CBS100773,CUST1162,87989.34,Transfer,2024-12-08 02:02:19
CBS100774,CUST5989,77397.08,Withdrawal,2023-06-21 02:07:21
CBS100775,CUST2563,24852.96,Deposit,2023-12-25 06:40:06
CBS100776,CUST1011,75102.61,Withdrawal,2024-04-03 16:11:26
CBS100777,CUST5290,61133.64,Withdrawal,2022-09-05 06:49:47
CBS100778,CUST2289,17396.04,Transfer,2025-01-22 21:23:53
CBS100779,CUST1867,9864.26,Deposit,2024-06-20 19:51:25
CBS100780,CUST2798,36982.93,Deposit,2025-08-14 08:58:06
