transaction_id,customer_id,amount,merchant,card_type,transaction_time
TXN100339,CUST2982,27624.22,BigMart,Visa,2022-02-12 18:45:42
TXN100340,CUST1853,49224.6,BigMart,Amex,2022-06-26 10:53:20
TXN100341,CUST5146,35969.07,BigMart,Visa,2023-09-16 11:29:27
TXN100342,CUST4736,4311.1,BigMart,MasterCard,2025-04-20 14:00:40
TXN100343,CUST4769,19808.53,SastoDeal,Visa,2025-01-21 00:27:50
TXN100344,CUST1574,25912.04,CityExpress,Visa,2023-01-19 13:02:37
TXN100345,CUST4261,41966.78,BigMart,MasterCard,2024-05-31 20:53:09
TXN100346,CUST2148,36494.34,Bhatbhateni,Amex,2024-07-23 14:27:54
TXN100347,CUST2715,18531.07,BigMart,Visa,2023-02-27 16:56:45
TXN100348,CUST5777,32706.29,BigMart,MasterCard,2025-02-10 03:52:57
TXN100349,CUST5933,28887.85,CityExpress,Amex,2024-06-27 22:09:11
TXN100350,CUST4854,6390.03,SastoDeal,Amex,2022-02-22 15:24:43
TXN100351,CUST3491,11819.45,Daraz,MasterCard,2025-03-28 19:44:35
TXN100352,CUST3660,17122.0,CityExpress,Amex,2025-03-17 20:13:44
TXN100353,CUST4124,9854.62,SastoDeal,Amex,2022-05-07 07:13:34
TXN100354,CUST4051,7591.68,Bhatbhateni,MasterCard,2022-10-30 10:28:23
TXN100355,CUST1004,3004.07,Daraz,Amex,2022-12-18 17:36:07
TXN100356,CUST5869,43667.82,SastoDeal,MasterCard,2022-12-26 19:33:41
TXN100357,CUST1876,14518.28,SastoDeal,Amex,2023-02-27 19:25:59
TXN100358,CUST1991,14587.0,CityExpress,MasterCard,2023-02-27 09:02:57
TXN100359,CUST5142,10390.78,SastoDeal,Amex,2022-12-01 16:20:27
TXN100360,CUST5364,23822.33,BigMart,MasterCard,2024-01-10 19:26:27
TXN100361,CUST5465,25760.67,SastoDeal,Visa,2024-10-31 09:56:17
TXN100362,CUST1635,10493.24,Daraz,Amex,2023-10-14 07:13:20
TXN100363,CUST2693,30467.66,SastoDeal,MasterCard,2025-07-18 09:05:39
TXN100364,CUST2682,36177.7,Bhatbhateni,Amex,2024-01-19 19:25:29
TXN100365,CUST5752,18754.62,BigMart,Amex,2024-10-17 06:57:37
TXN100366,CUST1119,29314.04,Daraz,Visa,2025-05-27 22:10:26
TXN100367,CUST1830,25164.87,Daraz,Amex,2022-11-15 15:22:18
TXN100368,CUST4675,9857.87,CityExpress,Amex,2024-12-01 02:55:38
TXN100369,CUST2369,36527.55,CityExpress,Visa,2023-03-02 01:44:20
TXN100370,CUST1740,40092.51,BigMart,MasterCard,2024-04-08 17:32:32
TXN100371,CUST1116,32474.78,Daraz,MasterCard,2025-05-19 07:33:51
TXN100372,CUST3838,16262.41,Bhatbhateni,MasterCard,2022-06-05 22:50:34
TXN100373,CUST2150,46346.95,SastoDeal,MasterCard,2023-03-14 05:05:56
TXN100374,CUST2931,22822.38,SastoDeal,MasterCard,2022-03-12 19:44:09
TXN100375,CUST2012,13367.34,SastoDeal,MasterCard,2025-07-06 09:47:14
TXN100376,CUST2664,20470.91,CityExpress,Visa,2024-05-25 03:16:32
TXN100377,CUST2081,34634.55,Daraz,MasterCard,2024-04-27 09:32:18
TXN100378,CUST5729,42312.0,Daraz,Visa,2025-05-23 07:37:26
TXN100379,CUST1512,17893.12,Bhatbhateni,Amex,2024-12-09 23:35:42
TXN100380,CUST3849,11707.96,CityExpress,Visa,2023-02-17 03:10:58
TXN100381,CUST1559,31362.01,Bhatbhateni,Visa,2022-05-18 15:39:14
TXN100382,CUST4672,46068.63,Daraz,Visa,2025-02-05 11:37:00
TXN100383,CUST5583,9246.34,SastoDeal,Visa,2022-04-07 10:22:25
TXN100384,CUST5992,40170.67,CityExpress,MasterCard,2022-04-21 12:59:28
TXN100385,CUST4343,23882.7,CityExpress,Amex,2025-09-05 16:36:49
TXN100386,CUST5070,39995.67,CityExpress,Amex,2023-11-06 10:40:17
TXN100387,CUST5799,25326.5,SastoDeal,Amex,2024-02-06 19:37:45
TXN100388,CUST2470,18928.66,CityExpress,Visa,2024-07-21 20:05:32
TXN100389,CUST1580,34867.38,BigMart,Visa,2022-12-03 08:04:57
TXN100390,CUST3294,45041.3,CityExpress,MasterCard,2022-02-28 13:27:17
TXN100391,CUST4147,16080.56,SastoDeal,MasterCard,2022-04-25 19:41:32
TXN100392,CUST5249,23091.33,CityExpress,Amex,2023-01-25 23:39:03
TXN100393,CUST2679,11547.09,BigMart,Visa,2024-04-25 16:50:52
TXN100394,CUST4506,9252.13,BigMart,Visa,2022-05-22 13:58:44
TXN100395,CUST3744,38916.72,CityExpress,Visa,2022-06-11 03:18:56
TXN100396,CUST4356,10113.14,Daraz,Amex,2023-09-15 02:06:28
TXN100397,CUST5045,39686.58,Daraz,Amex,2022-01-17 04:33:26
TXN100398,CUST2243,21517.93,Bhatbhateni,Visa,2023-03-16 12:14:14
TXN100399,CUST4118,49752.93,BigMart,Visa,2024-06-17 10:08:56
TXN100400,CUST3141,9947.34,Daraz,Amex,2024-10-13 15:46:08
TXN100401,CUST4059,4739.6,Bhatbhateni,Amex,2025-01-08 12:46:57
TXN100402,CUST5548,3864.11,Daraz,MasterCard,2024-07-06 00:32:00
TXN100403,CUST3959,41787.36,CityExpress,MasterCard,2024-10-26 19:19:42
TXN100404,CUST3265,21945.04,BigMart,MasterCard,2024-10-18 16:37:31
TXN100405,CUST3479,255.91,Daraz,Visa,2022-05-09 23:52:48
TXN100406,CUST5646,43751.09,CityExpress,Visa,2025-04-13 17:32:06
TXN100407,CUST2635,43858.36,Bhatbhateni,Visa,2022-02-08 16:54:32
TXN100408,CUST2757,40340.19,CityExpress,Amex,2022-03-15 21:11:21
TXN100409,CUST5452,12491.09,Bhatbhateni,MasterCard,2025-08-10 23:25:09
TXN100410,CUST3070,18700.36,Daraz,Amex,2023-04-29 23:26:43
TXN100411,CUST3849,37271.82,SastoDeal,Amex,2024-10-16 07:18:46
TXN100412,CUST4251,24518.72,CityExpress,Amex,2025-10-28 11:36:05
TXN100413,CUST4730,7775.95,SastoDeal,Visa,2022-09-08 23:00:19
TXN100414,CUST3489,12215.63,BigMart,Visa,2025-10-20 05:01:02
TXN100415,CUST2631,48632.22,SastoDeal,Amex,2022-03-02 01:04:12
TXN100416,CUST3816,7635.55,BigMart,MasterCard,2022-08-22 19:52:18
TXN100417,CUST2015,36331.43,Daraz,Visa,2024-04-02 18:17:33
TXN100418,CUST2348,23953.11,Daraz,Visa,2024-05-22 18:12:50
TXN100419,CUST5611,37455.22,CityExpress,Amex,2025-07-14 14:14:02
TXN100420,CUST4087,33089.55,SastoDeal,Visa,2025-10-01 16:09:59
TXN100421,CUST3839,22014.44,BigMart,MasterCard,2023-10-11 03:25:43
TXN100422,CUST1335,17760.15,BigMart,Amex,2025-08-18 10:11:25
TXN100423,CUST5592,37742.53,SastoDeal,Visa,2023-10-10 18:39:14
TXN100424,CUST1895,16224.75,Daraz,Amex,2022-07-04 23:14:56
TXN100425,CUST4546,39409.8,Daraz,Amex,2023-09-20 21:36:22
TXN100426,CUST1851,34024.17,BigMart,MasterCard,2024-04-25 12:38:53
TXN100427,CUST2687,28925.69,CityExpress,MasterCard,2022-02-21 05:35:51
TXN100428,CUST2931,18503.16,Daraz,Visa,2025-03-07 23:04:41
TXN100429,CUST4746,10333.56,Bhatbhateni,Amex,2022-04-23 09:32:31
TXN100430,CUST3427,35549.95,BigMart,Visa,2025-09-23 02:01:23
TXN100431,CUST2568,4658.33,SastoDeal,Visa,2024-08-22 10:45:29
TXN100432,CUST5000,48530.06,SastoDeal,Visa,2024-07-24 12:27:13
TXN100433,CUST3738,48939.52,BigMart,MasterCard,2022-03-03 10:44:09
TXN100434,CUST4498,6598.11,BigMart,Amex,2023-01-18 20:14:24
TXN100435,CUST4913,5286.37,Daraz,Amex,2023-03-30 13:43:53
TXN100436,CUST2066,20694.56,BigMart,MasterCard,2022-08-13 06:51:23
TXN100437,CUST5380,48187.8,BigMart,MasterCard,2022-07-09 12:15:43
TXN100438,CUST3444,20075.51,Bhatbhateni,Visa,2025-08-06 15:27:00
TXN100439,CUST5107,18253.73,SastoDeal,Visa,2025-04-10 16:48:21
TXN100440,CUST4373,35208.89,Daraz,MasterCard,2022-11-08 13:52:23
TXN100441,CUST4969,9018.69,CityExpress,MasterCard,2023-02-05 12:06:46
TXN100442,CUST3546,18229.84,Daraz,Amex,2024-02-19 17:50:00
TXN100443,CUST1753,14636.24,SastoDeal,Amex,2025-10-22 19:54:01
TXN100444,CUST3082,30116.58,CityExpress,Amex,2025-02-27 18:32:02
TXN100445,CUST3774,8221.37,BigMart,MasterCard,2023-05-27 06:43:47
TXN100446,CUST3896,27480.19,Bhatbhateni,Visa,2023-04-15 16:55:30
TXN100447,CUST5185,42891.57,Bhatbhateni,Amex,2024-05-09 20:37:04
TXN100448,CUST1775,25757.11,SastoDeal,MasterCard,2023-02-10 15:44:55
TXN100449,CUST2625,34206.48,SastoDeal,MasterCard,2025-10-11 16:49:29
TXN100450,CUST4069,3854.88,Bhatbhateni,Visa,2022-08-31 05:43:40
TXN100451,CUST1417,22505.38,CityExpress,Amex,2022-04-04 01:44:43
TXN100452,CUST1114,4835.17,CityExpress,Amex,2022-11-22 11:50:23
TXN100453,CUST1616,30013.14,Daraz,MasterCard,2023-05-11 22:33:29
TXN100454,CUST4974,14124.61,BigMart,Amex,2022-11-03 18:39:15
TXN100455,CUST4267,14434.56,CityExpress,Visa,2022-04-27 00:32:17
TXN100456,CUST1825,3930.66,BigMart,Amex,2023-10-23 22:33:48
TXN100457,CUST2516,15580.87,SastoDeal,Visa,2022-04-06 08:32:21
TXN100458,CUST4146,25383.19,CityExpress,MasterCard,2024-12-16 04:51:37
TXN100459,CUST1412,29274.54,CityExpress,Visa,2024-01-13 15:11:44
TXN100460,CUST1728,3426.61,CityExpress,Visa,2024-05-28 10:24:31
TXN100461,CUST4348,32607.81,Daraz,Visa,2024-11-08 19:52:16
TXN100462,CUST3808,24494.9,SastoDeal,Visa,2022-05-30 09:24:59
TXN100463,CUST1675,26891.71,Bhatbhateni,MasterCard,2024-01-25 10:50:46
TXN100464,CUST4465,41656.55,Daraz,Visa,2025-07-24 18:03:10
TXN100465,CUST3504,17177.1,Daraz,MasterCard,2024-07-08 03:21:56
TXN100466,CUST3967,8785.15,CityExpress,Amex,2022-06-04 20:41:16
TXN100467,CUST3786,27635.33,Daraz,Amex,2022-11-16 02:11:55
TXN100468,CUST2122,47256.59,Bhatbhateni,Amex,2024-04-24 08:50:00
TXN100469,CUST5079,25941.69,Daraz,Amex,2023-08-17 15:52:02
TXN100470,CUST2571,41612.42,Daraz,MasterCard,2022-04-02 06:45:25
TXN100471,CUST3143,37875.9,CityExpress,MasterCard,2022-05-05 00:33:25
TXN100472,CUST2687,25964.71,SastoDeal,Amex,2023-05-19 04:49:03
TXN100473,CUST5132,32412.98,Bhatbhateni,Visa,2025-05-07 21:06:31
TXN100474,CUST4851,20393.34,CityExpress,Amex,2024-01-17 12:17:34
TXN100475,CUST4440,26578.37,Daraz,Amex,2022-06-03 14:35:22
TXN100476,CUST4766,25413.56,Bhatbhateni,Amex,2025-08-21 12:38:24
TXN100477,CUST3326,35484.61,BigMart,MasterCard,2024-12-26 08:21:33
TXN100478,CUST3914,20558.07,Daraz,Amex,2025-10-04 20:56:55
TXN100479,CUST5968,5078.38,SastoDeal,Amex,2022-05-15 05:36:47
TXN100480,CUST4952,39456.61,Daraz,Amex,2025-05-13 08:01:03
TXN100481,CUST1595,34274.16,SastoDeal,MasterCard,2024-02-09 18:02:28
TXN100482,CUST1728,47511.16,BigMart,Amex,2022-06-30 05:01:19
TXN100483,CUST2365,21492.94,CityExpress,Amex,2022-11-12 18:45:34
TXN100484,CUST5492,4002.46,CityExpress,Visa,2025-09-24 05:23:25
TXN100485,CUST1698,6168.79,CityExpress,Amex,2022-07-30 01:47:56
TXN100486,CUST1395,38688.65,Bhatbhateni,MasterCard,2025-04-30 20:49:52
TXN100487,CUST5171,3481.09,SastoDeal,Visa,2024-12-31 20:09:43
TXN100488,CUST5360,45400.52,Daraz,Amex,2022-06-01 20:47:47
TXN100489,CUST3502,14154.34,Bhatbhateni,MasterCard,2024-06-24 14:34:35
TXN100490,CUST2819,44954.06,Bhatbhateni,Visa,2024-11-25 05:01:49
TXN100491,CUST1717,38697.99,Daraz,MasterCard,2023-04-26 16:39:00
TXN100492,CUST3782,43572.93,BigMart,Visa,2025-08-09 16:39:52
TXN100493,CUST5946,10780.58,CityExpress,MasterCard,2025-06-23 00:44:16
TXN100494,CUST4577,29825.11,BigMart,Visa,2022-01-26 04:52:06
TXN100495,CUST1143,4770.1,BigMart,Amex,2022-07-30 06:32:25
TXN100496,CUST5980,10193.81,CityExpress,Amex,2023-04-17 09:37:35
TXN100497,CUST4140,15564.12,BigMart,Amex,2023-12-22 16:34:50
TXN100498,CUST5491,37066.55,Bhatbhateni,Amex,2024-11-05 06:23:06
TXN100499,CUST3938,1333.25,Daraz,Visa,2025-09-09 12:11:54
TXN100500,CUST4636,45165.55,Bhatbhateni,Visa,2022-01-07 16:37:04
TXN100501,CUST4222,3633.1,Bhatbhateni,Visa,2022-09-08 23:50:22
TXN100502,CUST2167,18886.86,SastoDeal,Visa,2024-03-19 23:08:09
TXN100503,CUST3616,4146.37,CityExpress,Visa,2024-05-13 03:57:43
TXN100504,CUST2062,38471.5,CityExpress,Visa,2025-06-01 10:10:07
TXN100505,CUST3156,7151.62,Bhatbhateni,Amex,2024-10-14 19:47:49
TXN100506,CUST3982,44249.37,CityExpress,Visa,2022-05-18 02:45:14
TXN100507,CUST4294,26558.08,SastoDeal,MasterCard,2023-03-26 10:56:11
TXN100508,CUST5729,47428.79,Daraz,MasterCard,2022-05-23 22:35:30
TXN100509,CUST2156,14589.01,BigMart,MasterCard,2022-07-05 05:15:27
TXN100510,CUST1732,22770.38,CityExpress,Visa,2022-07-25 20:42:14
TXN100511,CUST5330,34742.92,Bhatbhateni,Amex,2025-07-29 11:44:22
TXN100512,CUST5846,41612.47,CityExpress,MasterCard,2024-04-08 22:42:35
TXN100513,CUST1953,21125.72,Bhatbhateni,Visa,2023-12-15 14:47:58
TXN100514,CUST3539,44632.38,BigMart,Visa,2025-08-15 02:43:33
TXN100515,CUST4324,5987.56,CityExpress,Amex,2024-09-08 18:42:07
TXN100516,CUST4301,35463.37,BigMart,Visa,2023-04-10 14:17:06
TXN100517,CUST2542,17475.13,Bhatbhateni,Visa,2023-05-08 14:51:32
TXN100518,CUST2191,5156.64,SastoDeal,MasterCard,2022-08-01 09:11:43
TXN100519,CUST3993,19394.56,SastoDeal,MasterCard,2024-01-23 18:24:35
TXN100520,CUST3681,44022.76,Daraz,MasterCard,2024-12-19 01:30:51
TXN100521,CUST2217,49028.64,Bhatbhateni,MasterCard,2022-04-27 15:17:38
TXN100522,CUST2540,19700.71,Bhatbhateni,MasterCard,2025-04-15 04:52:43
TXN100523,CUST4236,44332.18,Bhatbhateni,Visa,2024-08-01 19:55:31
TXN100524,CUST3386,25531.76,SastoDeal,Visa,2022-11-28 01:56:29
TXN100525,CUST4719,35879.05,SastoDeal,Amex,2023-11-09 12:28:14
TXN100526,CUST2388,2364.03,SastoDeal,MasterCard,2024-01-11 02:51:12
TXN100527,CUST2856,27909.87,CityExpress,MasterCard,2025-08-12 01:58:43
TXN100528,CUST2365,3601.08,CityExpress,MasterCard,2024-03-03 09:01:37
TXN100529,CUST1499,13504.04,SastoDeal,MasterCard,2023-07-27 10:45:54
TXN100530,CUST2680,28384.03,BigMart,MasterCard,2024-02-02 12:34:06
TXN100531,CUST1510,40377.47,CityExpress,Visa,2023-08-15 04:28:08
TXN100532,CUST5312,28088.59,CityExpress,Visa,2023-04-03 14:08:34
TXN100533,CUST2324,46815.96,CityExpress,MasterCard,2025-08-29 06:04:10
TXN100534,CUST2155,40535.59,CityExpress,Visa,2023-10-28 23:13:01
TXN100535,CUST2827,7896.38,Daraz,MasterCard,2022-10-19 07:20:16
TXN100536,CUST4141,19509.03,CityExpress,Amex,2024-07-29 03:21:13
TXN100537,CUST4486,33457.42,BigMart,MasterCard,2022-04-22 10:56:39
TXN100538,CUST2810,46926.46,Daraz,Amex,2023-01-07 00:40:46
TXN100539,CUST3923,49387.02,CityExpress,Amex,2024-05-10 18:38:01
TXN100540,CUST3214,38183.0,Bhatbhateni,MasterCard,2025-05-10 01:48:38
TXN100541,CUST5186,28731.09,Daraz,MasterCard,2022-05-04 19:05:57
TXN100542,CUST1713,37854.82,CityExpress,MasterCard,2022-02-28 06:26:42
TXN100543,CUST4602,13734.5,BigMart,MasterCard,2024-09-16 18:45:15
TXN100544,CUST5134,14251.79,SastoDeal,Visa,2024-02-15 15:53:17
TXN100545,CUST4522,32752.03,CityExpress,Visa,2023-04-14 14:54:12
TXN100546,CUST5268,43604.6,Bhatbhateni,Amex,2024-08-12 20:25:00
TXN100547,CUST5748,48493.49,BigMart,MasterCard,2022-06-22 17:47:23
TXN100548,CUST5849,17132.6,Daraz,Visa,2024-10-18 13:53:58
TXN100549,CUST2243,39848.03,BigMart,Visa,2023-08-12 16:18:39
TXN100550,CUST4709,42591.39,CityExpress,Visa,2022-07-09 16:44:54
TXN100551,CUST2081,31196.34,Bhatbhateni,Amex,2025-04-30 12:07:34
TXN100552,CUST1455,17444.83,BigMart,Visa,2024-06-16 06:18:54
TXN100553,CUST5924,30992.52,BigMart,MasterCard,2023-03-21 16:50:47
TXN100554,CUST1894,29264.0,SastoDeal,Visa,2022-09-21 00:40:47
TXN100555,CUST2384,30365.62,SastoDeal,MasterCard,2023-01-23 14:10:05
TXN100556,CUST2958,31001.08,CityExpress,Visa,2024-09-23 09:42:10
TXN100557,CUST4072,42368.2,Daraz,MasterCard,2022-08-24 17:42:56
TXN100558,CUST2996,8587.07,Daraz,Amex,2022-07-04 19:32:16
TXN100559,CUST5285,18427.97,Bhatbhateni,Visa,2023-06-26 03:28:12
TXN100560,CUST1504,29341.49,CityExpress,Visa,2023-03-18 02:45:16
TXN100561,CUST2214,14238.05,Daraz,Amex,2025-09-24 08:07:49
TXN100562,CUST2531,48909.84,BigMart,Amex,2022-03-16 09:17:13
TXN100563,CUST4440,13231.2,CityExpress,Amex,2022-04-29 06:31:27
TXN100564,CUST1823,23534.48,BigMart,MasterCard,2025-01-07 22:12:54
TXN100565,CUST1928,43880.52,Bhatbhateni,MasterCard,2023-01-04 21:28:15
TXN100566,CUST1133,4095.18,CityExpress,Visa,2022-05-09 00:08:17
TXN100567,CUST3105,41052.33,Bhatbhateni,MasterCard,2023-06-06 04:55:19
TXN100568,CUST4627,28593.32,SastoDeal,Visa,2022-12-05 07:59:08
TXN100569,CUST5780,1686.92,Bhatbhateni,Amex,2023-05-30 23:04:33
TXN100570,CUST2852,45155.35,SastoDeal,Visa,2022-03-21 20:17:59
TXN100571,CUST5910,2055.92,CityExpress,Amex,2023-10-01 09:52:20
TXN100572,CUST5175,25809.37,BigMart,Amex,2024-07-16 02:45:46
TXN100573,CUST3933,2546.66,BigMart,Visa,2024-10-27 15:33:39
TXN100574,CUST4284,3652.88,BigMart,MasterCard,2023-11-05 04:10:41
TXN100575,CUST5298,44371.5,Bhatbhateni,MasterCard,2024-10-25 05:01:59
TXN100576,CUST3811,38314.69,CityExpress,Visa,2022-10-16 05:39:36
TXN100577,CUST2250,9927.36,CityExpress,MasterCard,2023-08-27 13:40:27
TXN100578,CUST4512,31061.35,SastoDeal,Amex,2022-04-14 04:39:50
TXN100579,CUST2256,39754.51,CityExpress,Amex,2023-09-24 12:09:44
TXN100580,CUST4376,44490.57,BigMart,MasterCard,2024-05-01 01:58:52
TXN100581,CUST4486,23468.52,CityExpress,MasterCard,2023-01-29 10:37:24
TXN100582,CUST4584,44885.24,SastoDeal,Amex,2025-06-18 17:39:56
TXN100583,CUST2396,25441.72,CityExpress,Visa,2023-06-19 23:56:18
TXN100584,CUST4637,34442.58,CityExpress,MasterCard,2023-06-08 17:18:35
TXN100585,CUST4330,48953.57,BigMart,MasterCard,2022-09-17 18:26:21
TXN100586,CUST3703,11873.99,CityExpress,Visa,2023-05-18 00:50:11
TXN100587,CUST1470,8509.21,Bhatbhateni,Amex,2022-09-30 15:07:39
TXN100588,CUST2353,17166.74,SastoDeal,Visa,2025-03-22 23:36:33
TXN100589,CUST3783,8303.51,SastoDeal,Visa,2024-10-16 01:00:25
TXN100590,CUST3831,14279.72,SastoDeal,Visa,2024-02-11 19:50:24
TXN100591,CUST1357,37174.97,CityExpress,MasterCard,2025-02-22 22:03:01
TXN100592,CUST4019,23928.45,Bhatbhateni,Amex,2023-04-30 12:01:22
TXN100593,CUST1667,18814.56,SastoDeal,Amex,2025-10-19 21:09:22
TXN100594,CUST5468,18499.33,Daraz,MasterCard,2022-04-27 14:08:00
TXN100595,CUST2145,9807.05,BigMart,Visa,2022-01-04 03:11:03
TXN100596,CUST5185,22425.83,Daraz,MasterCard,2022-08-04 19:42:40
TXN100597,CUST4719,31269.31,Daraz,Visa,2024-09-10 07:49:23
TXN100598,CUST3745,7043.83,SastoDeal,Visa,2023-07-19 08:12:52
TXN100599,CUST1539,48643.36,Daraz,Visa,2023-03-16 14:50:40
TXN100600,CUST3779,22219.73,Daraz,Visa,2024-01-26 20:13:36
TXN100601,CUST5964,47403.25,Bhatbhateni,MasterCard,2025-01-24 12:17:55
TXN100602,CUST5136,6819.48,BigMart,Visa,2025-06-10 07:29:36
TXN100603,CUST5835,38384.08,CityExpress,MasterCard,2022-04-11 23:32:46
TXN100604,CUST4775,30920.14,SastoDeal,Visa,2025-01-04 04:44:40
TXN100605,CUST3508,41021.2,SastoDeal,MasterCard,2023-12-26 18:02:47
TXN100606,CUST3779,30073.83,Daraz,Amex,2024-06-25 19:45:29
TXN100607,CUST1924,48145.55,CityExpress,MasterCard,2024-04-23 05:10:50
TXN100608,CUST3956,31383.9,CityExpress,Amex,2024-07-16 17:37:41
TXN100609,CUST2581,39251.75,CityExpress,MasterCard,2024-12-30 20:21:03
TXN100610,CUST4324,43891.33,SastoDeal,Amex,2024-08-11 03:59:06
TXN100611,CUST5485,35757.72,SastoDeal,MasterCard,2023-03-05 14:56:24
TXN100612,CUST1255,26259.41,Bhatbhateni,Visa,2024-03-19 17:14:27
TXN100613,CUST5804,13713.57,SastoDeal,Amex,2024-03-27 15:57:26
TXN100614,CUST2838,42739.18,SastoDeal,Visa,2023-07-12 12:18:57
TXN100615,CUST2944,24080.85,Bhatbhateni,Amex,2023-10-24 15:24:17
TXN100616,CUST1009,31073.34,SastoDeal,Visa,2023-08-30 12:09:49
TXN100617,CUST3871,4053.4,Daraz,Visa,2024-07-28 01:43:48
TXN100618,CUST1797,24917.83,Daraz,MasterCard,2023-03-15 13:53:46
TXN100619,CUST5972,34938.07,Bhatbhateni,Visa,2024-02-27 02:31:57
TXN100620,CUST2015,29245.19,Bhatbhateni,Amex,2024-06-04 19:05:04
TXN100621,CUST2824,22482.89,Daraz,Amex,2024-07-17 18:44:31
TXN100622,CUST5469,11249.02,CityExpress,Amex,2022-12-10 03:57:42
TXN100623,CUST4136,15552.54,SastoDeal,MasterCard,2022-04-01 15:36:22
TXN100624,CUST3193,35061.16,BigMart,MasterCard,2022-02-17 13:48:06
TXN100625,CUST1223,11287.12,BigMart,Amex,2023-07-28 14:25:21
TXN100626,CUST5948,31124.16,Bhatbhateni,Visa,2022-06-14 14:43:55
TXN100627,CUST5158,29527.91,BigMart,MasterCard,2024-07-06 20:22:31
TXN100628,CUST4925,48523.83,CityExpress,Visa,2024-09-03 14:26:41
TXN100629,CUST5784,3133.01,BigMart,MasterCard,2024-12-24 14:05:03
TXN100630,CUST5000,5495.32,Daraz,MasterCard,2025-02-08 17:51:23
TXN100631,CUST2633,25353.56,Bhatbhateni,MasterCard,2023-06-14 07:27:05
TXN100632,CUST3152,26402.78,BigMart,MasterCard,2023-11-04 03:41:57
TXN100633,CUST1510,2092.39,SastoDeal,Amex,2023-12-03 06:04:18
TXN100634,CUST1384,41310.19,Bhatbhateni,MasterCard,2023-06-25 09:27:45
TXN100635,CUST1404,24786.7,CityExpress,MasterCard,2024-10-27 13:38:38
TXN100636,CUST5613,17397.52,Daraz,Amex,2023-09-17 07:33:40
TXN100637,CUST5571,16010.8,BigMart,Amex,2022-11-20 10:31:39
TXN100638,CUST3000,43084.22,Daraz,Amex,2023-07-22 23:18:48
TXN100639,CUST3756,9916.97,CityExpress,Amex,2023-07-20 13:12:09
TXN100640,CUST2668,8104.84,BigMart,Visa,2025-04-24 01:00:46
TXN100641,CUST2460,10737.61,Bhatbhateni,Amex,2024-02-24 06:45:37
TXN100642,CUST4636,31288.63,Bhatbhateni,Amex,2023-04-06 04:45:55
TXN100643,CUST3724,40565.45,SastoDeal,Amex,2025-10-09 03:35:20
TXN100644,CUST5809,16615.84,CityExpress,Visa,2022-08-15 06:01:20
TXN100645,CUST5178,8755.75,BigMart,Amex,2025-08-16 03:05:09
TXN100646,CUST3048,10538.79,Daraz,Visa,2022-10-14 04:38:41
TXN100647,CUST5146,30997.27,Daraz,MasterCard,2023-11-28 08:09:05
TXN100648,CUST5780,12377.16,BigMart,Visa,2024-09-18 08:00:48
TXN100649,CUST1716,43876.28,CityExpress,Amex,2025-01-30 07:59:54
TXN100650,CUST5544,5284.18,CityExpress,Visa,2022-05-15 06:02:47
TXN100651,CUST5976,1715.19,Daraz,Visa,2023-12-09 21:09:30
TXN100652,CUST5583,4510.07,BigMart,Visa,2022-08-31 10:25:28
TXN100653,CUST2823,42297.59,BigMart,Visa,2023-08-29 09:40:33
TXN100654,CUST3081,32596.35,Daraz,Visa,2023-09-20 21:56:30
TXN100655,CUST4419,47891.46,BigMart,Visa,2022-07-27 00:37:46
TXN100656,CUST2574,16881.2,BigMart,Visa,2025-03-27 06:34:25
TXN100657,CUST1249,10712.64,Bhatbhateni,Visa,2024-10-12 00:53:45
TXN100658,CUST1673,28142.56,Bhatbhateni,MasterCard,2023-07-16 18:22:05
TXN100659,CUST5533,26937.63,SastoDeal,MasterCard,2023-09-22 06:59:04
TXN100660,CUST3165,29592.1,SastoDeal,Amex,2023-07-25 01:11:53
TXN100661,CUST1770,17441.94,CityExpress,Amex,2022-02-10 05:15:41
TXN100662,CUST4962,394.26,Bhatbhateni,Amex,2023-02-07 07:52:03
TXN100663,CUST5363,1848.08,Bhatbhateni,Amex,2023-08-18 15:07:54
TXN100664,CUST2984,33224.94,Bhatbhateni,Amex,2025-09-19 15:46:03
TXN100665,CUST2077,26210.58,Bhatbhateni,Amex,2022-01-13 10:04:25
TXN100666,CUST1235,41068.46,CityExpress,MasterCard,2024-01-11 01:53:14
TXN100667,CUST1388,15090.45,Daraz,MasterCard,2022-02-05 00:55:27
TXN100668,CUST4037,40792.06,CityExpress,MasterCard,2024-10-27 10:59:23
TXN100669,CUST5858,21332.02,Daraz,Visa,2022-03-08 12:56:45
TXN100670,CUST2848,4925.25,SastoDeal,Visa,2022-05-09 22:34:48
TXN100671,CUST5719,48897.79,Bhatbhateni,Amex,2023-04-02 19:21:42
TXN100672,CUST3814,25645.6,Daraz,MasterCard,2025-08-27 10:38:23
TXN100673,CUST4374,31510.98,CityExpress,Amex,2024-10-12 19:30:47
TXN100674,CUST4278,33572.78,Daraz,MasterCard,2023-03-03 08:24:04
TXN100675,CUST2252,18184.37,BigMart,MasterCard,2022-06-22 19:00:52
TXN100676,CUST4981,37401.66,SastoDeal,Amex,2025-07-27 01:55:55
TXN100677,CUST5673,43526.3,SastoDeal,Amex,2022-12-12 14:44:27
TXN100678,CUST3122,19420.63,Bhatbhateni,Visa,2022-01-08 21:54:16
