card_id,customer_id,card_type,card_limit,issue_date
CARD_000496,CUST_03721,Debit,2500,2022-08-02
CARD_000497,CUST_04881,Credit,10000,2022-03-31
CARD_000498,CUST_03221,Credit,2500,2022-04-26
CARD_000499,CUST_03260,Debit,25000,2021-05-03
CARD_000500,CUST_00131,Credit,2500,2021-05-14
CARD_000501,CUST_03563,Credit,25000,2020-11-21
CARD_000502,CUST_01500,Credit,1000,2022-09-14
CARD_000503,CUST_02789,Debit,2500,2022-02-25
CARD_000504,CUST_04877,Debit,1000,2020-05-15
CARD_000505,CUST_03709,Debit,5000,2021-11-28
CARD_000506,CUST_01708,Debit,25000,2021-03-02
CARD_000507,CUST_01770,Credit,2500,2022-06-01
CARD_000508,CUST_01319,Credit,1000,2022-06-10
CARD_000509,CUST_03380,Prepaid,10000,2021-12-01
CARD_000510,CUST_02774,Debit,1000,2021-04-28
CARD_000511,CUST_02991,Debit,2500,2020-12-20
CARD_000512,CUST_03045,Credit,5000,2020-06-08
CARD_000513,CUST_00376,Debit,25000,2022-09-23
CARD_000514,CUST_03037,Debit,10000,2020-08-22
CARD_000515,CUST_00661,Credit,1000,2022-08-06
CARD_000516,CUST_01404,Debit,2500,2021-10-28
CARD_000517,CUST_00741,Credit,2500,2020-07-18
CARD_000518,CUST_00304,Debit,25000,2022-06-30
CARD_000519,CUST_01086,Credit,10000,2020-12-26
CARD_000520,CUST_04882,Credit,1000,2021-09-22
CARD_000521,CUST_03180,Debit,1000,2022-04-11
CARD_000522,CUST_01211,Prepaid,1000,2020-05-22
CARD_000523,CUST_03035,Credit,25000,2020-08-10
CARD_000524,CUST_00229,Prepaid,25000,2022-02-15
CARD_000525,CUST_03120,Debit,10000,2021-11-01
CARD_000526,CUST_01855,Credit,1000,2022-10-09
CARD_000527,CUST_00268,Debit,1000,2020-05-05
CARD_000528,CUST_02775,Credit,10000,2020-07-04
CARD_000529,CUST_02850,Credit,10000,2021-03-21
CARD_000530,CUST_04350,Debit,10000,2020-10-11
CARD_000531,CUST_04966,Prepaid,2500,2020-01-01
CARD_000532,CUST_02135,Debit,10000,2020-10-27
CARD_000533,CUST_03460,Debit,5000,2020-11-01
CARD_000534,CUST_02270,Credit,25000,2022-07-16
CARD_000535,CUST_00990,Credit,10000,2022-12-24
CARD_000536,CUST_04493,Debit,2500,2021-08-19
CARD_000537,CUST_00938,Debit,5000,2022-03-09
CARD_000538,CUST_00440,Prepaid,2500,2022-07-04
CARD_000539,CUST_02359,Credit,2500,2021-02-04
CARD_000540,CUST_02008,Debit,2500,2021-02-25
CARD_000541,CUST_03346,Debit,2500,2021-10-10
CARD_000542,CUST_04131,Prepaid,1000,2021-09-05
CARD_000543,CUST_04817,Credit,25000,2021-09-15
CARD_000544,CUST_03744,Prepaid,1000,2022-06-09
CARD_000545,CUST_00519,Debit,5000,2021-12-06
CARD_000546,CUST_00269,Credit,1000,2020-07-01
CARD_000547,CUST_04734,Credit,5000,2020-01-17
CARD_000548,CUST_04186,Debit,10000,2022-11-11
CARD_000549,CUST_01389,Credit,5000,2022-04-07
CARD_000550,CUST_01695,Credit,1000,2020-09-18
CARD_000551,CUST_03274,Debit,1000,2021-08-25
CARD_000552,CUST_01390,Credit,5000,2020-05-07
CARD_000553,CUST_03866,Credit,1000,2022-01-26
CARD_000554,CUST_03030,Credit,5000,2020-04-18
CARD_000555,CUST_02336,Credit,2500,2020-01-02
CARD_000556,CUST_03675,Debit,25000,2022-01-05
CARD_000557,CUST_04577,Debit,5000,2020-08-12
CARD_000558,CUST_00501,Credit,2500,2021-07-31
CARD_000559,CUST_01662,Debit,2500,2020-03-04
CARD_000560,CUST_02100,Debit,2500,2021-04-26
CARD_000561,CUST_00103,Credit,2500,2022-06-03
CARD_000562,CUST_02747,Debit,5000,2022-03-18
CARD_000563,CUST_03277,Credit,1000,2021-10-13
CARD_000564,CUST_03086,Debit,2500,2022-02-22
CARD_000565,CUST_03538,Debit,10000,2022-04-11
CARD_000566,CUST_01328,Prepaid,2500,2022-02-20
CARD_000567,CUST_02475,Credit,1000,2022-06-10
CARD_000568,CUST_01680,Credit,1000,2021-03-08
CARD_000569,CUST_03747,Credit,25000,2020-12-21
CARD_000570,CUST_02563,Credit,25000,2022-08-30
CARD_000571,CUST_04164,Credit,2500,2020-10-11
CARD_000572,CUST_03318,Credit,2500,2021-01-20
CARD_000573,CUST_02437,Prepaid,25000,2022-02-26
CARD_000574,CUST_00308,Debit,2500,2022-01-07
CARD_000575,CUST_03997,Prepaid,10000,2022-05-04
CARD_000576,CUST_01090,Debit,5000,2020-11-11
CARD_000577,CUST_04556,Credit,25000,2021-08-13
CARD_000578,CUST_02395,Debit,25000,2020-09-14
CARD_000579,CUST_04005,Credit,1000,2020-10-02
CARD_000580,CUST_00667,Credit,2500,2020-01-24
CARD_000581,CUST_04164,Prepaid,25000,2020-05-26
CARD_000582,CUST_02235,Prepaid,25000,2020-02-02
CARD_000583,CUST_01237,Prepaid,10000,2020-10-21
CARD_000584,CUST_01624,Debit,2500,2022-09-23
CARD_000585,CUST_01375,Prepaid,5000,2022-06-13
CARD_000586,CUST_03312,Debit,10000,2020-10-05
CARD_000587,CUST_00177,Credit,5000,2020-06-22
CARD_000588,CUST_01354,Debit,1000,2020-10-08
CARD_000589,CUST_02929,Credit,25000,2022-05-01
CARD_000590,CUST_00626,Prepaid,10000,2022-07-22
CARD_000591,CUST_02655,Prepaid,5000,2022-05-21
CARD_000592,CUST_03609,Credit,2500,2021-01-03
CARD_000593,CUST_03716,Credit,1000,2022-07-19
CARD_000594,CUST_04275,Debit,1000,2022-11-09
CARD_000595,CUST_00395,Credit,25000,2022-05-18
CARD_000596,CUST_01169,Credit,25000,2022-07-10
CARD_000597,CUST_04972,Debit,5000,2022-02-26
CARD_000598,CUST_00198,Debit,5000,2021-12-28
CARD_000599,CUST_00969,Debit,1000,2021-04-07
CARD_000600,CUST_03909,Credit,5000,2021-01-15
CARD_000601,CUST_03156,Debit,25000,2022-05-19
CARD_000602,CUST_04765,Debit,1000,2020-01-16
CARD_000603,CUST_02505,Debit,1000,2022-10-17
CARD_000604,CUST_01277,Credit,2500,2021-04-29
CARD_000605,CUST_04168,Credit,2500,2022-10-24
CARD_000606,CUST_04319,Credit,5000,2021-07-05
CARD_000607,CUST_01270,Credit,5000,2022-04-21
CARD_000608,CUST_01365,Debit,25000,2022-01-21
CARD_000609,CUST_00924,Debit,25000,2020-03-09
CARD_000610,CUST_00471,Credit,2500,2020-03-18
CARD_000611,CUST_03017,Debit,1000,2022-09-16
CARD_000612,CUST_02055,Debit,10000,2022-01-24
CARD_000613,CUST_04284,Credit,10000,2020-08-19
CARD_000614,CUST_02052,Debit,5000,2022-09-13
CARD_000615,CUST_02955,Credit,10000,2020-06-12
CARD_000616,CUST_01149,Debit,10000,2020-10-17
CARD_000617,CUST_03087,Credit,2500,2022-12-14
CARD_000618,CUST_00960,Debit,1000,2021-07-26
CARD_000619,CUST_00630,Debit,25000,2022-08-10
CARD_000620,CUST_00775,Debit,2500,2022-11-24
CARD_000621,CUST_00360,Credit,25000,2020-06-09
CARD_000622,CUST_00518,Prepaid,2500,2022-12-07
CARD_000623,CUST_01344,Debit,2500,2020-06-30
CARD_000624,CUST_01970,Credit,10000,2021-05-17
CARD_000625,CUST_03228,Credit,25000,2022-08-25
CARD_000626,CUST_02900,Prepaid,2500,2020-06-08
CARD_000627,CUST_00935,Credit,10000,2021-10-01
CARD_000628,CUST_01987,Debit,5000,2020-04-18
CARD_000629,CUST_04997,Credit,25000,2021-12-04
CARD_000630,CUST_00377,Credit,2500,2022-12-31
CARD_000631,CUST_03561,Debit,5000,2020-01-23
CARD_000632,CUST_01775,Debit,10000,2022-08-18
CARD_000633,CUST_01506,Prepaid,2500,2022-07-18
CARD_000634,CUST_02655,Prepaid,10000,2022-11-15
CARD_000635,CUST_01011,Credit,10000,2022-08-18
CARD_000636,CUST_03478,Prepaid,10000,2021-11-09
CARD_000637,CUST_01231,Credit,25000,2022-05-12
CARD_000638,CUST_01178,Debit,5000,2021-12-23
CARD_000639,CUST_03858,Debit,5000,2021-08-26
CARD_000640,CUST_02096,Debit,1000,2021-08-15
CARD_000641,CUST_01673,Debit,2500,2020-12-09
CARD_000642,CUST_01929,Debit,10000,2020-03-13
CARD_000643,CUST_03840,Credit,2500,2021-09-14
CARD_000644,CUST_03179,Credit,5000,2021-06-17
CARD_000645,CUST_04269,Credit,5000,2020-05-05
CARD_000646,CUST_02554,Credit,10000,2022-08-27
CARD_000647,CUST_02446,Prepaid,25000,2020-12-12
CARD_000648,CUST_04390,Credit,10000,2020-04-15
CARD_000649,CUST_00552,Credit,10000,2021-08-20
CARD_000650,CUST_02898,Debit,1000,2020-02-25
CARD_000651,CUST_01040,Debit,25000,2021-08-10
CARD_000652,CUST_00885,Prepaid,2500,2022-09-19
CARD_000653,CUST_03052,Debit,25000,2020-06-17
CARD_000654,CUST_04230,Credit,10000,2020-09-16
CARD_000655,CUST_04867,Debit,10000,2022-11-01
CARD_000656,CUST_03598,Credit,10000,2020-06-06
CARD_000657,CUST_02556,Prepaid,10000,2021-07-23
CARD_000658,CUST_01090,Debit,10000,2021-05-31
CARD_000659,CUST_04576,Credit,25000,2020-09-28
CARD_000660,CUST_04959,Debit,10000,2021-07-29
CARD_000661,CUST_00459,Debit,5000,2021-07-17
CARD_000662,CUST_04722,Debit,5000,2021-06-10
CARD_000663,CUST_04255,Credit,1000,2020-01-30
CARD_000664,CUST_02008,Debit,2500,2020-08-16
CARD_000665,CUST_01921,Credit,5000,2020-12-23
CARD_000666,CUST_04528,Debit,1000,2020-11-05
CARD_000667,CUST_01004,Debit,25000,2022-07-03
CARD_000668,CUST_03084,Credit,2500,2022-01-27
CARD_000669,CUST_02115,Debit,10000,2020-12-25
CARD_000670,CUST_02590,Debit,10000,2021-06-19
CARD_000671,CUST_02144,Debit,25000,2021-04-28
CARD_000672,CUST_04311,Credit,2500,2022-09-20
CARD_000673,CUST_02242,Credit,5000,2021-01-05
CARD_000674,CUST_04981,Debit,2500,2022-12-16
CARD_000675,CUST_02087,Debit,1000,2020-03-08
CARD_000676,CUST_00939,Debit,25000,2021-12-03
CARD_000677,CUST_04302,Debit,5000,2020-06-21
CARD_000678,CUST_03971,Credit,2500,2020-10-24
CARD_000679,CUST_04000,Credit,2500,2020-11-11
CARD_000680,CUST_04651,Credit,5000,2022-10-12
CARD_000681,CUST_03409,Debit,1000,2022-04-25
CARD_000682,CUST_00771,Credit,1000,2022-02-23
CARD_000683,CUST_00249,Credit,2500,2021-05-02
CARD_000684,CUST_00373,Credit,10000,2022-06-20
CARD_000685,CUST_02927,Credit,5000,2020-12-08
CARD_000686,CUST_03858,Credit,1000,2021-03-07
CARD_000687,CUST_04931,Credit,1000,2021-12-07
CARD_000688,CUST_00702,Debit,1000,2020-04-21
CARD_000689,CUST_02186,Credit,25000,2021-06-25
CARD_000690,CUST_00942,Debit,10000,2020-08-25
CARD_000691,CUST_03915,Credit,1000,2020-04-17
CARD_000692,CUST_00794,Credit,10000,2020-12-09
CARD_000693,CUST_00678,Credit,2500,2022-08-08
CARD_000694,CUST_01562,Debit,2500,2022-03-27
CARD_000695,CUST_04054,Debit,25000,2022-09-02
CARD_000696,CUST_00453,Debit,10000,2021-09-09
CARD_000697,CUST_02467,Credit,5000,2022-09-02
CARD_000698,CUST_03657,Credit,25000,2022-12-26
CARD_000699,CUST_04147,Credit,1000,2021-04-23
CARD_000700,CUST_03755,Debit,2500,2022-02-16
CARD_000701,CUST_00210,Prepaid,2500,2022-03-09
CARD_000702,CUST_04984,Prepaid,5000,2022-08-29
CARD_000703,CUST_01927,Debit,25000,2021-06-21
CARD_000704,CUST_04946,Credit,10000,2020-10-24
CARD_000705,CUST_03967,Credit,2500,2022-12-22
CARD_000706,CUST_01878,Credit,1000,2022-06-09
CARD_000707,CUST_00627,Prepaid,5000,2020-01-25
CARD_000708,CUST_02727,Debit,5000,2021-08-14
CARD_000709,CUST_01459,Credit,5000,2022-07-08
CARD_000710,CUST_02825,Credit,1000,2022-02-21
CARD_000711,CUST_01251,Credit,5000,2021-10-08
CARD_000712,CUST_04759,Credit,10000,2022-12-21
CARD_000713,CUST_04364,Prepaid,10000,2020-03-25
CARD_000714,CUST_02164,Credit,25000,2020-07-18
CARD_000715,CUST_01624,Credit,25000,2022-12-24
CARD_000716,CUST_01854,Debit,10000,2021-12-25
CARD_000717,CUST_00754,Debit,1000,2022-06-03
CARD_000718,CUST_01869,Debit,25000,2021-07-12
CARD_000719,CUST_00182,Credit,5000,2021-11-17
CARD_000720,CUST_01514,Prepaid,10000,2021-07-07
CARD_000721,CUST_00903,Debit,2500,2021-06-30
CARD_000722,CUST_03345,Debit,1000,2020-07-20
CARD_000723,CUST_03454,Credit,1000,2021-06-06
CARD_000724,CUST_03608,Credit,10000,2022-03-12
CARD_000725,CUST_02557,Prepaid,2500,2022-08-02
CARD_000726,CUST_02140,Debit,1000,2021-05-10
CARD_000727,CUST_04245,Debit,25000,2021-02-03
CARD_000728,CUST_02165,Debit,2500,2022-11-30
CARD_000729,CUST_02613,Debit,5000,2021-11-22
CARD_000730,CUST_02022,Debit,25000,2021-01-03
CARD_000731,CUST_02822,Debit,2500,2021-10-03
CARD_000732,CUST_02282,Debit,10000,2020-01-22
CARD_000733,CUST_01571,Debit,1000,2020-01-18
CARD_000734,CUST_01973,Prepaid,25000,2020-05-19
CARD_000735,CUST_03987,Debit,10000,2020-01-25
CARD_000736,CUST_02245,Debit,2500,2022-04-22
CARD_000737,CUST_02443,Credit,5000,2020-07-19
CARD_000738,CUST_00714,Credit,1000,2022-12-11
CARD_000739,CUST_03546,Credit,1000,2020-07-31
CARD_000740,CUST_00223,Credit,25000,2022-07-02
CARD_000741,CUST_00864,Credit,10000,2021-12-20
CARD_000742,CUST_04626,Credit,2500,2021-03-25
CARD_000743,CUST_01426,Credit,2500,2021-08-03
CARD_000744,CUST_02305,Credit,10000,2021-05-30
CARD_000745,CUST_00654,Credit,1000,2021-01-30
CARD_000746,CUST_01160,Debit,10000,2020-03-10
CARD_000747,CUST_01843,Credit,2500,2020-02-18
CARD_000748,CUST_00444,Credit,10000,2020-07-07
CARD_000749,CUST_02466,Prepaid,1000,2020-04-26
CARD_000750,CUST_04670,Debit,25000,2021-03-20
CARD_000751,CUST_04437,Debit,1000,2020-09-06
CARD_000752,CUST_02858,Prepaid,5000,2020-09-02
CARD_000753,CUST_01281,Debit,5000,2020-06-25
CARD_000754,CUST_03040,Prepaid,10000,2020-09-23
CARD_000755,CUST_03796,Prepaid,1000,2022-02-08
CARD_000756,CUST_03638,Credit,1000,2021-01-13
CARD_000757,CUST_03759,Credit,2500,2020-08-15
CARD_000758,CUST_00100,Credit,25000,2021-01-12
CARD_000759,CUST_02087,Credit,1000,2021-06-02
CARD_000760,CUST_02311,Credit,10000,2021-08-26
CARD_000761,CUST_04246,Credit,2500,2022-08-14
CARD_000762,CUST_02738,Prepaid,2500,2020-06-04
CARD_000763,CUST_01608,Credit,10000,2022-07-17
CARD_000764,CUST_02954,Prepaid,10000,2021-07-20
CARD_000765,CUST_03982,Debit,1000,2022-05-24
CARD_000766,CUST_03195,Debit,1000,2021-10-24
CARD_000767,CUST_04340,Debit,2500,2021-06-11
CARD_000768,CUST_04683,Debit,2500,2020-11-27
CARD_000769,CUST_03093,Credit,25000,2020-05-31
CARD_000770,CUST_02963,Debit,2500,2021-07-21
CARD_000771,CUST_02663,Prepaid,10000,2020-05-07
CARD_000772,CUST_00856,Debit,10000,2022-02-22
CARD_000773,CUST_02147,Debit,25000,2022-03-06
CARD_000774,CUST_04926,Debit,5000,2021-11-12
CARD_000775,CUST_01387,Credit,5000,2020-05-03
CARD_000776,CUST_01717,Debit,10000,2021-06-12
CARD_000777,CUST_04152,Debit,5000,2021-06-26
CARD_000778,CUST_01726,Credit,5000,2020-12-30
CARD_000779,CUST_01954,Debit,25000,2022-06-21
CARD_000780,CUST_00185,Debit,2500,2020-05-22
CARD_000781,CUST_00522,Credit,2500,2022-10-04
CARD_000782,CUST_02312,Debit,5000,2021-02-14
CARD_000783,CUST_01249,Debit,1000,2022-03-15
CARD_000784,CUST_01659,Debit,25000,2020-12-31
CARD_000785,CUST_01003,Debit,5000,2022-10-04
CARD_000786,CUST_03228,Credit,1000,2020-08-10
CARD_000787,CUST_03139,Debit,1000,2020-10-21
CARD_000788,CUST_01929,Credit,25000,2022-06-02
CARD_000789,CUST_00394,Prepaid,2500,2021-03-23
CARD_000790,CUST_01618,Debit,10000,2020-08-05
CARD_000791,CUST_03642,Prepaid,1000,2022-06-23
CARD_000792,CUST_00661,Debit,10000,2021-06-14
CARD_000793,CUST_04165,Debit,10000,2020-07-30
CARD_000794,CUST_00320,Debit,25000,2020-03-12
CARD_000795,CUST_02225,Debit,2500,2020-05-29
CARD_000796,CUST_00584,Credit,25000,2020-05-24
CARD_000797,CUST_03601,Debit,1000,2021-05-28
CARD_000798,CUST_00582,Credit,2500,2022-07-02
CARD_000799,CUST_03697,Credit,5000,2020-02-08
CARD_000800,CUST_01768,Debit,2500,2022-10-16
CARD_000801,CUST_01557,Credit,25000,2020-10-31
CARD_000802,CUST_01799,Prepaid,25000,2020-01-02
CARD_000803,CUST_04207,Debit,10000,2020-03-18
CARD_000804,CUST_00999,Debit,5000,2022-03-10
CARD_000805,CUST_00758,Debit,2500,2021-06-29
CARD_000806,CUST_00283,Debit,5000,2020-11-06
CARD_000807,CUST_04897,Credit,10000,2021-11-06
CARD_000808,CUST_00131,Debit,5000,2022-03-12
CARD_000809,CUST_01294,Credit,5000,2020-01-08
CARD_000810,CUST_00061,Credit,2500,2022-11-21
CARD_000811,CUST_02212,Credit,5000,2022-10-01
CARD_000812,CUST_01549,Debit,10000,2022-09-06
CARD_000813,CUST_04368,Debit,1000,2022-06-12
CARD_000814,CUST_01782,Debit,1000,2022-04-07
CARD_000815,CUST_00038,Debit,25000,2020-05-23
CARD_000816,CUST_03632,Prepaid,1000,2021-04-07
CARD_000817,CUST_02665,Debit,2500,2020-01-07
CARD_000818,CUST_00474,Debit,25000,2022-02-26
CARD_000819,CUST_00059,Debit,1000,2022-09-14
CARD_000820,CUST_02637,Credit,1000,2020-09-05
CARD_000821,CUST_02615,Credit,25000,2022-01-05
CARD_000822,CUST_02615,Credit,2500,2021-11-13
CARD_000823,CUST_05000,Debit,25000,2021-09-12
CARD_000824,CUST_04479,Debit,2500,2022-03-31
CARD_000825,CUST_01412,Credit,2500,2020-04-23
CARD_000826,CUST_00085,Prepaid,10000,2020-07-04
CARD_000827,CUST_01534,Credit,1000,2022-01-18
CARD_000828,CUST_03798,Credit,1000,2022-12-30
CARD_000829,CUST_02675,Debit,5000,2021-11-27
CARD_000830,CUST_02874,Debit,25000,2020-06-13
CARD_000831,CUST_03121,Credit,10000,2022-07-30
CARD_000832,CUST_01091,Debit,1000,2021-08-16
CARD_000833,CUST_02835,Prepaid,5000,2021-02-19
CARD_000834,CUST_04225,Debit,10000,2020-12-27
CARD_000835,CUST_02077,Debit,2500,2020-03-21
CARD_000836,CUST_03191,Credit,1000,2022-02-25
CARD_000837,CUST_04788,Debit,25000,2021-01-26
CARD_000838,CUST_04229,Debit,10000,2021-09-04
CARD_000839,CUST_01209,Debit,5000,2022-03-09
CARD_000840,CUST_03578,Credit,25000,2020-08-06
CARD_000841,CUST_04742,Debit,2500,2022-01-05
CARD_000842,CUST_02582,Debit,25000,2022-09-23
CARD_000843,CUST_03788,Credit,5000,2020-06-22
CARD_000844,CUST_00516,Debit,2500,2022-06-15
CARD_000845,CUST_02213,Prepaid,5000,2021-01-23
CARD_000846,CUST_02975,Debit,1000,2020-10-13
CARD_000847,CUST_00933,Credit,5000,2020-03-14
CARD_000848,CUST_01664,Debit,25000,2021-01-30
CARD_000849,CUST_00557,Credit,1000,2020-02-21
CARD_000850,CUST_01672,Credit,1000,2021-05-03
CARD_000851,CUST_00993,Prepaid,10000,2022-09-28
CARD_000852,CUST_01629,Debit,25000,2022-03-07
CARD_000853,CUST_01692,Debit,25000,2020-05-09
CARD_000854,CUST_04853,Credit,2500,2021-09-22
CARD_000855,CUST_01105,Debit,5000,2022-10-20
CARD_000856,CUST_01271,Debit,5000,2022-12-29
CARD_000857,CUST_02903,Prepaid,25000,2022-07-09
CARD_000858,CUST_04745,Debit,5000,2020-02-03
CARD_000859,CUST_01410,Prepaid,25000,2020-03-16
CARD_000860,CUST_03647,Debit,1000,2021-11-25
CARD_000861,CUST_01331,Credit,5000,2020-04-24
CARD_000862,CUST_04724,Credit,5000,2021-11-22
CARD_000863,CUST_02055,Credit,25000,2020-03-28
CARD_000864,CUST_00954,Prepaid,25000,2022-04-10
CARD_000865,CUST_01843,Debit,2500,2020-08-30
CARD_000866,CUST_02803,Credit,5000,2021-03-09
CARD_000867,CUST_00010,Credit,10000,2022-12-07
CARD_000868,CUST_02610,Debit,25000,2022-07-27
CARD_000869,CUST_00122,Prepaid,10000,2020-11-01
CARD_000870,CUST_04783,Debit,1000,2021-04-22
CARD_000871,CUST_02561,Credit,1000,2020-05-27
CARD_000872,CUST_03038,Debit,10000,2020-03-16
CARD_000873,CUST_00441,Credit,1000,2020-10-16
CARD_000874,CUST_02750,Credit,10000,2022-09-28
CARD_000875,CUST_00591,Debit,2500,2020-02-09
CARD_000876,CUST_01369,Credit,2500,2022-08-23
CARD_000877,CUST_01990,Debit,1000,2020-04-03
CARD_000878,CUST_01362,Debit,10000,2021-05-12
CARD_000879,CUST_03774,Debit,10000,2020-09-24
CARD_000880,CUST_02065,Debit,10000,2020-01-30
CARD_000881,CUST_02416,Debit,1000,2020-12-18
CARD_000882,CUST_02952,Credit,10000,2020-04-12
CARD_000883,CUST_02769,Debit,25000,2021-09-21
CARD_000884,CUST_03417,Credit,10000,2020-07-18
CARD_000885,CUST_01577,Debit,25000,2022-07-23
CARD_000886,CUST_00115,Credit,2500,2020-12-15
CARD_000887,CUST_01369,Credit,25000,2020-05-10
CARD_000888,CUST_00139,Debit,2500,2020-08-05
CARD_000889,CUST_04924,Credit,1000,2020-08-21
CARD_000890,CUST_04942,Credit,2500,2022-10-15
CARD_000891,CUST_03374,Credit,2500,2021-03-27
CARD_000892,CUST_01316,Debit,10000,2020-05-09
CARD_000893,CUST_00074,Debit,5000,2021-02-19
CARD_000894,CUST_03847,Credit,2500,2022-05-22
CARD_000895,CUST_00484,Credit,25000,2021-11-21
CARD_000896,CUST_04112,Debit,1000,2022-04-03
CARD_000897,CUST_01550,Debit,25000,2021-10-26
CARD_000898,CUST_01360,Credit,1000,2020-09-04
CARD_000899,CUST_01897,Credit,25000,2020-10-08
CARD_000900,CUST_04225,Credit,2500,2021-10-20
CARD_000901,CUST_00511,Debit,5000,2021-03-12
CARD_000902,CUST_00423,Debit,2500,2020-04-03
CARD_000903,CUST_02433,Debit,10000,2020-12-21
CARD_000904,CUST_01907,Debit,25000,2021-11-18
CARD_000905,CUST_04328,Debit,5000,2020-05-09
CARD_000906,CUST_00959,Credit,25000,2020-09-04
CARD_000907,CUST_00825,Credit,10000,2021-07-14
CARD_000908,CUST_00065,Credit,10000,2020-10-16
CARD_000909,CUST_04929,Debit,10000,2022-04-30
CARD_000910,CUST_04711,Debit,2500,2020-12-10
CARD_000911,CUST_03349,Debit,2500,2022-01-27
CARD_000912,CUST_00801,Debit,5000,2020-12-03
CARD_000913,CUST_00278,Credit,10000,2022-06-17
CARD_000914,CUST_01718,Debit,2500,2021-05-13
CARD_000915,CUST_02414,Debit,1000,2020-03-24
CARD_000916,CUST_01239,Debit,1000,2020-09-30
CARD_000917,CUST_04524,Debit,2500,2020-07-23
CARD_000918,CUST_01487,Credit,5000,2022-02-09
CARD_000919,CUST_04682,Debit,25000,2020-11-19
CARD_000920,CUST_03299,Credit,10000,2020-02-02
CARD_000921,CUST_04471,Credit,2500,2022-09-24
CARD_000922,CUST_02996,Debit,5000,2020-06-14
CARD_000923,CUST_00093,Debit,25000,2020-01-14
CARD_000924,CUST_03532,Credit,5000,2020-01-15
CARD_000925,CUST_01841,Credit,25000,2021-01-02
CARD_000926,CUST_03528,Debit,1000,2020-07-01
CARD_000927,CUST_01622,Debit,25000,2021-08-04
CARD_000928,CUST_01562,Debit,1000,2022-05-02
CARD_000929,CUST_01417,Debit,10000,2022-09-01
CARD_000930,CUST_02965,Debit,2500,2020-09-16
CARD_000931,CUST_04191,Debit,1000,2021-02-26
CARD_000932,CUST_01131,Debit,5000,2020-10-20
CARD_000933,CUST_01414,Debit,25000,2021-07-08
CARD_000934,CUST_03598,Debit,5000,2022-12-07
CARD_000935,CUST_03745,Credit,1000,2022-07-11
CARD_000936,CUST_02119,Credit,5000,2022-04-23
CARD_000937,CUST_00664,Prepaid,25000,2021-05-04
CARD_000938,CUST_02635,Debit,2500,2020-12-23
CARD_000939,CUST_02775,Credit,5000,2020-03-18
CARD_000940,CUST_03970,Debit,10000,2021-01-03
CARD_000941,CUST_03491,Credit,25000,2022-10-20
CARD_000942,CUST_01572,Debit,25000,2020-06-29
CARD_000943,CUST_01524,Debit,10000,2021-09-08
CARD_000944,CUST_00988,Prepaid,1000,2021-12-13
CARD_000945,CUST_03239,Credit,10000,2022-05-07
CARD_000946,CUST_03846,Prepaid,1000,2020-01-10
CARD_000947,CUST_03694,Debit,2500,2021-04-27
CARD_000948,CUST_00099,Debit,1000,2021-01-28
CARD_000949,CUST_02289,Debit,2500,2020-08-28
CARD_000950,CUST_01515,Credit,2500,2022-12-21
CARD_000951,CUST_04298,Credit,10000,2020-07-14
CARD_000952,CUST_00634,Prepaid,2500,2022-01-11
CARD_000953,CUST_04842,Debit,1000,2022-11-05
CARD_000954,CUST_04586,Credit,5000,2021-03-25
CARD_000955,CUST_00579,Debit,25000,2022-08-08
CARD_000956,CUST_03960,Debit,25000,2021-03-02
CARD_000957,CUST_00273,Credit,1000,2021-07-20
CARD_000958,CUST_04882,Credit,5000,2020-04-18
CARD_000959,CUST_03955,Debit,2500,2021-01-31
CARD_000960,CUST_03928,Debit,1000,2020-08-18
CARD_000961,CUST_00453,Debit,2500,2020-11-01
CARD_000962,CUST_01176,Debit,10000,2022-08-29
CARD_000963,CUST_04912,Debit,5000,2022-10-15
CARD_000964,CUST_00414,Debit,25000,2020-12-27
CARD_000965,CUST_01551,Debit,1000,2020-11-23
CARD_000966,CUST_04527,Prepaid,25000,2020-03-29
CARD_000967,CUST_04991,Prepaid,2500,2020-04-20
CARD_000968,CUST_01947,Debit,2500,2022-01-15
CARD_000969,CUST_00192,Prepaid,10000,2021-08-06
CARD_000970,CUST_00041,Credit,2500,2021-03-05
CARD_000971,CUST_01860,Debit,2500,2022-06-09
CARD_000972,CUST_01333,Debit,25000,2021-05-29
CARD_000973,CUST_03450,Prepaid,25000,2021-11-15
CARD_000974,CUST_00136,Credit,1000,2022-07-17
CARD_000975,CUST_04202,Credit,1000,2020-03-29
CARD_000976,CUST_04615,Credit,2500,2020-08-01
CARD_000977,CUST_01942,Debit,5000,2020-04-17
