device_id,customer_id,device_type,os,registration_date
DEV_000459,CUST_01937,POS Terminal,N/A,2022-02-19
DEV_000460,CUST_04132,Mobile,Windows,2022-08-26
DEV_000461,CUST_00016,Mobile,N/A,2022-02-15
DEV_000462,CUST_04071,Mobile,Linux,2022-09-03
DEV_000463,CUST_00919,Mobile,Android,2020-12-15
DEV_000464,CUST_01614,ATM,Windows,2020-02-10
DEV_000465,CUST_00823,ATM,Windows,2022-01-12
DEV_000466,CUST_02121,POS Terminal,N/A,2022-06-22
DEV_000467,CUST_03392,Desktop,N/A,2021-01-07
DEV_000468,CUST_01967,POS Terminal,iOS,2022-07-05
DEV_000469,CUST_01882,Desktop,Windows,2020-02-10
DEV_000470,CUST_00740,Mobile,MacOS,2022-10-04
DEV_000471,CUST_04854,Desktop,Android,2021-12-05
DEV_000472,CUST_03067,Desktop,Android,2021-11-26
DEV_000473,CUST_03844,Mobile,iOS,2020-06-23
DEV_000474,CUST_00798,Mobile,N/A,2022-01-27
DEV_000475,CUST_03211,Mobile,N/A,2020-05-21
DEV_000476,CUST_01587,Desktop,iOS,2020-12-28
DEV_000477,CUST_03731,Mobile,Android,2020-10-03
DEV_000478,CUST_01778,POS Terminal,iOS,2021-09-06
DEV_000479,CUST_02532,Mobile,Windows,2022-03-17
DEV_000480,CUST_02435,Mobile,Windows,2020-11-02
DEV_000481,CUST_03918,POS Terminal,MacOS,2020-08-15
DEV_000482,CUST_04554,Desktop,N/A,2021-02-07
DEV_000483,CUST_02470,Mobile,iOS,2021-10-18
DEV_000484,CUST_02280,POS Terminal,Android,2021-08-21
DEV_000485,CUST_01368,Mobile,N/A,2020-06-19
DEV_000486,CUST_02768,POS Terminal,N/A,2021-12-27
DEV_000487,CUST_01398,Desktop,Linux,2022-10-10
DEV_000488,CUST_00155,Mobile,Android,2020-02-02
DEV_000489,CUST_03187,Desktop,N/A,2022-05-05
DEV_000490,CUST_01116,Mobile,Linux,2020-12-12
DEV_000491,CUST_03666,Mobile,Linux,2022-01-17
DEV_000492,CUST_03597,Mobile,MacOS,2021-06-01
DEV_000493,CUST_01115,Mobile,Linux,2021-01-28
DEV_000494,CUST_00700,POS Terminal,Windows,2022-11-17
DEV_000495,CUST_04201,POS Terminal,Windows,2021-07-27
DEV_000496,CUST_00596,POS Terminal,N/A,2022-12-01
DEV_000497,CUST_01014,Mobile,MacOS,2020-02-18
DEV_000498,CUST_00540,Desktop,Android,2022-09-29
DEV_000499,CUST_00012,Mobile,Android,2021-10-14
DEV_000500,CUST_01944,Desktop,N/A,2020-12-07
DEV_000501,CUST_04460,POS Terminal,N/A,2020-04-16
DEV_000502,CUST_00662,Mobile,Android,2021-05-04
DEV_000503,CUST_04634,ATM,Android,2021-09-19
DEV_000504,CUST_04410,POS Terminal,Windows,2021-06-22
DEV_000505,CUST_01423,POS Terminal,Windows,2022-07-08
DEV_000506,CUST_01246,Desktop,MacOS,2022-06-05
DEV_000507,CUST_00580,POS Terminal,MacOS,2021-11-22
DEV_000508,CUST_00262,ATM,MacOS,2020-03-23
DEV_000509,CUST_00496,POS Terminal,Android,2021-07-12
DEV_000510,CUST_04226,Mobile,Android,2022-07-27
DEV_000511,CUST_04888,Desktop,Windows,2020-06-13
DEV_000512,CUST_02137,Mobile,Windows,2021-11-12
DEV_000513,CUST_00630,ATM,iOS,2020-03-05
DEV_000514,CUST_00506,POS Terminal,iOS,2020-09-24
DEV_000515,CUST_00207,Desktop,N/A,2020-01-22
DEV_000516,CUST_03432,POS Terminal,Android,2020-02-09
DEV_000517,CUST_03131,POS Terminal,N/A,2021-09-11
DEV_000518,CUST_01855,Mobile,Windows,2022-02-18
DEV_000519,CUST_01661,Desktop,Android,2021-02-12
DEV_000520,CUST_02582,Desktop,N/A,2022-08-20
DEV_000521,CUST_04980,POS Terminal,N/A,2022-02-17
DEV_000522,CUST_00285,Mobile,Linux,2022-03-06
DEV_000523,CUST_00719,POS Terminal,iOS,2020-03-14
DEV_000524,CUST_03989,Mobile,MacOS,2021-07-07
DEV_000525,CUST_00502,Mobile,Android,2022-02-07
DEV_000526,CUST_00258,Mobile,Linux,2021-11-18
DEV_000527,CUST_04906,Mobile,MacOS,2022-01-21
DEV_000528,CUST_02598,Mobile,N/A,2022-11-15
DEV_000529,CUST_01923,Desktop,Linux,2022-05-19
DEV_000530,CUST_01240,Desktop,Windows,2022-04-13
DEV_000531,CUST_03295,Mobile,Windows,2021-12-01
DEV_000532,CUST_03014,Desktop,Windows,2020-09-28
DEV_000533,CUST_04618,Desktop,N/A,2021-12-10
DEV_000534,CUST_00888,Mobile,MacOS,2021-06-19
DEV_000535,CUST_03455,Mobile,MacOS,2021-01-30
DEV_000536,CUST_00745,POS Terminal,Windows,2022-09-28
DEV_000537,CUST_03437,Mobile,N/A,2021-07-30
DEV_000538,CUST_01705,Mobile,MacOS,2021-06-30
DEV_000539,CUST_00211,ATM,Windows,2020-06-19
DEV_000540,CUST_04065,POS Terminal,Android,2022-07-10
DEV_000541,CUST_01957,Desktop,Windows,2020-06-22
DEV_000542,CUST_02527,Desktop,N/A,2021-10-14
DEV_000543,CUST_01703,POS Terminal,iOS,2022-11-08
DEV_000544,CUST_04215,POS Terminal,Android,2020-08-20
DEV_000545,CUST_00486,Mobile,N/A,2020-02-17
DEV_000546,CUST_02157,Desktop,Windows,2020-09-20
DEV_000547,CUST_02502,Desktop,iOS,2020-08-07
DEV_000548,CUST_03311,Mobile,Windows,2021-05-12
DEV_000549,CUST_04608,POS Terminal,Android,2020-06-01
DEV_000550,CUST_01067,Mobile,Windows,2020-12-28
DEV_000551,CUST_04228,Mobile,MacOS,2022-02-03
DEV_000552,CUST_01816,POS Terminal,Windows,2020-05-13
DEV_000553,CUST_02799,Mobile,Android,2020-11-11
DEV_000554,CUST_03630,Mobile,Linux,2021-04-30
DEV_000555,CUST_04057,Desktop,Windows,2020-06-27
DEV_000556,CUST_00198,Mobile,MacOS,2020-06-03
DEV_000557,CUST_03372,POS Terminal,Android,2020-01-20
DEV_000558,CUST_04316,Mobile,iOS,2020-01-28
DEV_000559,CUST_04964,Mobile,Linux,2021-11-29
DEV_000560,CUST_01316,Mobile,N/A,2020-05-24
DEV_000561,CUST_02573,POS Terminal,Windows,2020-11-15
DEV_000562,CUST_04863,Mobile,Android,2022-08-01
DEV_000563,CUST_01182,Desktop,MacOS,2021-11-08
DEV_000564,CUST_03342,POS Terminal,MacOS,2020-08-04
DEV_000565,CUST_00257,POS Terminal,Android,2020-09-06
DEV_000566,CUST_02749,POS Terminal,MacOS,2020-04-25
DEV_000567,CUST_02563,Mobile,N/A,2020-10-11
DEV_000568,CUST_01668,Desktop,Linux,2021-02-12
DEV_000569,CUST_02649,Desktop,iOS,2020-06-15
DEV_000570,CUST_00637,POS Terminal,MacOS,2021-01-15
DEV_000571,CUST_02823,POS Terminal,MacOS,2020-07-06
DEV_000572,CUST_00008,POS Terminal,iOS,2020-07-06
DEV_000573,CUST_01580,POS Terminal,Linux,2020-01-08
DEV_000574,CUST_00135,Mobile,Linux,2022-06-05
DEV_000575,CUST_03832,POS Terminal,Linux,2021-04-22
DEV_000576,CUST_04926,POS Terminal,N/A,2021-03-06
DEV_000577,CUST_04121,POS Terminal,MacOS,2020-04-12
DEV_000578,CUST_02513,POS Terminal,MacOS,2020-06-11
DEV_000579,CUST_04470,Desktop,Linux,2022-03-03
DEV_000580,CUST_02244,Desktop,MacOS,2021-10-18
DEV_000581,CUST_02170,Mobile,Windows,2022-12-20
DEV_000582,CUST_04868,Desktop,MacOS,2021-01-29
DEV_000583,CUST_04655,Desktop,N/A,2022-09-01
DEV_000584,CUST_03958,ATM,Linux,2021-02-08
DEV_000585,CUST_01233,POS Terminal,Android,2022-10-11
DEV_000586,CUST_03373,POS Terminal,Linux,2021-01-16
DEV_000587,CUST_00954,Mobile,Android,2022-08-18
DEV_000588,CUST_01539,Mobile,MacOS,2021-08-12
DEV_000589,CUST_00908,Desktop,MacOS,2020-05-05
DEV_000590,CUST_01681,Mobile,N/A,2022-06-25
DEV_000591,CUST_01910,Mobile,Android,2021-01-13
DEV_000592,CUST_04090,POS Terminal,Linux,2022-11-05
DEV_000593,CUST_00619,Mobile,iOS,2020-01-13
DEV_000594,CUST_02789,Mobile,iOS,2020-06-11
DEV_000595,CUST_01910,Desktop,Linux,2020-12-26
DEV_000596,CUST_02845,POS Terminal,MacOS,2021-02-08
DEV_000597,CUST_04302,POS Terminal,Android,2021-06-23
DEV_000598,CUST_04679,ATM,Android,2020-10-21
DEV_000599,CUST_00697,POS Terminal,Linux,2021-01-22
DEV_000600,CUST_03405,Mobile,Linux,2020-09-10
DEV_000601,CUST_04304,POS Terminal,Windows,2020-06-04
DEV_000602,CUST_00405,Mobile,N/A,2021-01-20
DEV_000603,CUST_02436,Mobile,Android,2021-01-18
DEV_000604,CUST_01511,Mobile,N/A,2021-10-20
DEV_000605,CUST_04963,POS Terminal,Windows,2021-04-11
DEV_000606,CUST_02319,POS Terminal,MacOS,2020-11-28
DEV_000607,CUST_04089,Mobile,Android,2022-03-19
DEV_000608,CUST_02485,Desktop,N/A,2021-08-30
DEV_000609,CUST_00858,POS Terminal,Linux,2022-04-24
DEV_000610,CUST_03730,Mobile,Linux,2022-11-03
DEV_000611,CUST_02393,POS Terminal,MacOS,2021-08-07
DEV_000612,CUST_04069,Desktop,N/A,2021-03-22
DEV_000613,CUST_04283,Mobile,N/A,2022-05-23
DEV_000614,CUST_00020,Mobile,iOS,2021-05-28
DEV_000615,CUST_02421,Mobile,Windows,2021-12-07
DEV_000616,CUST_03027,POS Terminal,Linux,2021-05-08
DEV_000617,CUST_00067,POS Terminal,N/A,2022-12-22
DEV_000618,CUST_03134,Desktop,Android,2020-01-15
DEV_000619,CUST_03558,POS Terminal,N/A,2021-05-30
DEV_000620,CUST_00786,POS Terminal,Android,2021-07-30
DEV_000621,CUST_02133,Mobile,Android,2020-11-26
DEV_000622,CUST_01430,Desktop,MacOS,2020-05-12
DEV_000623,CUST_01419,Desktop,iOS,2020-05-06
DEV_000624,CUST_03691,Mobile,Windows,2020-05-08
DEV_000625,CUST_01548,Mobile,Android,2022-10-08
DEV_000626,CUST_04272,ATM,Android,2021-12-05
DEV_000627,CUST_00359,Desktop,Linux,2020-05-03
DEV_000628,CUST_01563,Mobile,iOS,2022-05-30
DEV_000629,CUST_04387,Mobile,Linux,2020-06-12
DEV_000630,CUST_02178,Mobile,MacOS,2022-07-02
DEV_000631,CUST_03811,Mobile,MacOS,2020-01-25
DEV_000632,CUST_00479,Mobile,Windows,2020-06-29
DEV_000633,CUST_00648,Mobile,MacOS,2021-10-14
DEV_000634,CUST_00264,Mobile,Windows,2022-01-10
DEV_000635,CUST_03743,Desktop,Linux,2020-05-14
DEV_000636,CUST_02957,Mobile,Android,2021-06-21
DEV_000637,CUST_01562,Mobile,Android,2021-10-15
DEV_000638,CUST_01437,Mobile,iOS,2022-07-12
DEV_000639,CUST_02006,Mobile,MacOS,2022-01-03
DEV_000640,CUST_03141,Mobile,iOS,2022-09-10
DEV_000641,CUST_00908,Desktop,iOS,2022-01-28
DEV_000642,CUST_00130,Desktop,Android,2022-10-20
DEV_000643,CUST_00938,Mobile,MacOS,2021-09-06
DEV_000644,CUST_03719,POS Terminal,Android,2022-09-28
DEV_000645,CUST_00815,Desktop,N/A,2021-10-03
DEV_000646,CUST_03963,Mobile,iOS,2021-01-24
DEV_000647,CUST_03382,Mobile,MacOS,2021-04-12
DEV_000648,CUST_00015,ATM,N/A,2020-12-15
DEV_000649,CUST_02038,ATM,N/A,2020-03-28
DEV_000650,CUST_03489,Mobile,N/A,2021-12-23
DEV_000651,CUST_00707,Mobile,Android,2022-04-19
DEV_000652,CUST_00703,Desktop,Windows,2022-08-10
DEV_000653,CUST_04842,Desktop,N/A,2022-08-03
DEV_000654,CUST_04132,Mobile,Windows,2021-10-26
DEV_000655,CUST_04843,Desktop,Linux,2022-04-05
DEV_000656,CUST_02556,Mobile,Linux,2022-08-07
DEV_000657,CUST_04742,Mobile,MacOS,2022-08-09
DEV_000658,CUST_02987,Desktop,Linux,2022-07-15
DEV_000659,CUST_03940,POS Terminal,MacOS,2020-11-08
DEV_000660,CUST_04952,Mobile,iOS,2020-10-17
DEV_000661,CUST_03339,POS Terminal,Windows,2022-02-28
DEV_000662,CUST_00517,Mobile,MacOS,2022-05-09
DEV_000663,CUST_00798,Mobile,iOS,2020-02-20
DEV_000664,CUST_00485,POS Terminal,Windows,2020-10-12
DEV_000665,CUST_03675,Desktop,Android,2021-10-10
DEV_000666,CUST_02712,Desktop,iOS,2022-02-20
DEV_000667,CUST_00443,Mobile,Android,2020-11-01
DEV_000668,CUST_01654,Mobile,Linux,2022-03-29
DEV_000669,CUST_01014,Desktop,MacOS,2022-01-18
DEV_000670,CUST_00963,Mobile,Windows,2020-01-29
DEV_000671,CUST_00573,Mobile,Linux,2022-06-08
DEV_000672,CUST_04454,Desktop,iOS,2020-12-19
DEV_000673,CUST_04717,Mobile,Linux,2020-11-05
DEV_000674,CUST_01831,Mobile,Android,2021-01-11
DEV_000675,CUST_03843,POS Terminal,Android,2021-03-20
DEV_000676,CUST_04902,Mobile,N/A,2020-07-13
DEV_000677,CUST_00816,Desktop,MacOS,2020-02-03
DEV_000678,CUST_03672,POS Terminal,Linux,2022-03-12
DEV_000679,CUST_02537,Mobile,N/A,2022-08-25
DEV_000680,CUST_01211,Mobile,Windows,2020-11-02
DEV_000681,CUST_03135,Desktop,Android,2021-07-08
DEV_000682,CUST_00555,Desktop,iOS,2021-11-21
DEV_000683,CUST_02793,Desktop,Linux,2021-02-09
DEV_000684,CUST_04921,Mobile,Windows,2020-02-14
DEV_000685,CUST_04063,Mobile,Windows,2022-10-15
DEV_000686,CUST_03766,Mobile,Windows,2022-03-14
DEV_000687,CUST_04303,POS Terminal,Windows,2020-11-20
DEV_000688,CUST_01265,Mobile,N/A,2021-09-13
DEV_000689,CUST_00894,POS Terminal,Android,2021-07-22
DEV_000690,CUST_02173,POS Terminal,MacOS,2021-04-11
DEV_000691,CUST_02305,Mobile,Linux,2021-01-24
DEV_000692,CUST_03164,Mobile,Android,2022-09-23
DEV_000693,CUST_04833,Mobile,MacOS,2022-10-19
DEV_000694,CUST_03959,Desktop,Windows,2022-06-05
DEV_000695,CUST_04384,POS Terminal,iOS,2022-06-10
DEV_000696,CUST_01239,Mobile,Windows,2020-11-23
DEV_000697,CUST_01818,Mobile,MacOS,2022-09-25
DEV_000698,CUST_00767,Mobile,MacOS,2020-05-02
DEV_000699,CUST_02560,Mobile,iOS,2021-12-24
DEV_000700,CUST_00573,Desktop,N/A,2020-08-05
DEV_000701,CUST_04464,Desktop,Android,2020-05-17
DEV_000702,CUST_02333,Mobile,N/A,2021-10-24
DEV_000703,CUST_02111,Desktop,iOS,2022-09-03
DEV_000704,CUST_04742,Mobile,Windows,2021-08-15
DEV_000705,CUST_00751,Mobile,Linux,2020-10-16
DEV_000706,CUST_02812,Mobile,Android,2021-04-26
DEV_000707,CUST_04457,Desktop,Linux,2022-11-28
DEV_000708,CUST_03555,Mobile,Linux,2022-10-09
DEV_000709,CUST_02419,Mobile,Android,2021-03-19
DEV_000710,CUST_02989,Mobile,Windows,2022-05-02
DEV_000711,CUST_00855,Mobile,N/A,2022-10-01
DEV_000712,CUST_02851,Mobile,MacOS,2020-01-27
DEV_000713,CUST_03380,Mobile,Windows,2021-09-22
DEV_000714,CUST_00194,Mobile,N/A,2020-11-20
DEV_000715,CUST_01578,Mobile,MacOS,2021-11-24
DEV_000716,CUST_01481,Mobile,MacOS,2021-09-28
DEV_000717,CUST_04429,Desktop,Android,2022-05-28
DEV_000718,CUST_00747,POS Terminal,Android,2020-09-06
DEV_000719,CUST_04962,Desktop,iOS,2020-09-22
DEV_000720,CUST_03088,Mobile,N/A,2022-12-20
DEV_000721,CUST_04741,Mobile,Linux,2021-07-31
DEV_000722,CUST_00150,Mobile,Linux,2021-11-29
DEV_000723,CUST_03866,Mobile,Linux,2022-02-03
DEV_000724,CUST_04898,Mobile,Linux,2020-09-19
DEV_000725,CUST_04978,Mobile,iOS,2022-01-26
DEV_000726,CUST_02329,POS Terminal,MacOS,2022-08-27
DEV_000727,CUST_01676,Mobile,iOS,2020-05-09
DEV_000728,CUST_02587,POS Terminal,N/A,2020-02-06
DEV_000729,CUST_02390,POS Terminal,Android,2022-07-04
DEV_000730,CUST_00674,POS Terminal,Windows,2022-01-27
DEV_000731,CUST_03702,POS Terminal,MacOS,2022-05-04
DEV_000732,CUST_01361,Mobile,MacOS,2021-05-19
DEV_000733,CUST_03067,Mobile,iOS,2021-03-04
DEV_000734,CUST_03147,Mobile,Android,2021-10-30
DEV_000735,CUST_03618,Mobile,Android,2021-04-23
DEV_000736,CUST_03068,Mobile,N/A,2021-10-02
DEV_000737,CUST_02163,POS Terminal,MacOS,2022-09-02
DEV_000738,CUST_01445,Mobile,iOS,2021-07-28
DEV_000739,CUST_04026,Mobile,Linux,2021-11-28
DEV_000740,CUST_02161,Desktop,MacOS,2021-11-09
DEV_000741,CUST_03354,Mobile,Linux,2021-02-02
DEV_000742,CUST_04820,Mobile,Windows,2020-09-17
DEV_000743,CUST_01771,Mobile,Android,2021-10-21
DEV_000744,CUST_04545,POS Terminal,MacOS,2021-04-13
DEV_000745,CUST_01703,Desktop,Windows,2021-04-30
DEV_000746,CUST_00195,Desktop,Linux,2021-05-25
DEV_000747,CUST_00575,Mobile,MacOS,2022-09-27
DEV_000748,CUST_02630,POS Terminal,Windows,2022-08-20
DEV_000749,CUST_04687,Mobile,MacOS,2020-02-09
DEV_000750,CUST_04644,POS Terminal,Windows,2021-10-03
DEV_000751,CUST_00389,ATM,Windows,2022-11-12
DEV_000752,CUST_01753,Desktop,Linux,2020-07-14
DEV_000753,CUST_00661,Desktop,Android,2022-02-25
DEV_000754,CUST_02833,Mobile,iOS,2020-10-30
DEV_000755,CUST_04630,Mobile,Windows,2021-10-20
DEV_000756,CUST_00297,POS Terminal,Android,2020-06-15
DEV_000757,CUST_00331,Mobile,N/A,2022-12-19
DEV_000758,CUST_03850,POS Terminal,iOS,2022-10-02
DEV_000759,CUST_04951,Desktop,Linux,2022-08-05
DEV_000760,CUST_01285,Mobile,MacOS,2021-06-28
DEV_000761,CUST_01079,Desktop,Android,2020-05-17
DEV_000762,CUST_00875,Mobile,MacOS,2022-07-09
DEV_000763,CUST_03867,Mobile,MacOS,2022-03-08
DEV_000764,CUST_04838,Mobile,iOS,2021-01-30
DEV_000765,CUST_02686,Mobile,N/A,2021-07-19
DEV_000766,CUST_02490,POS Terminal,Android,2020-10-20
DEV_000767,CUST_01586,Mobile,Windows,2022-01-15
DEV_000768,CUST_03808,Desktop,N/A,2020-04-30
DEV_000769,CUST_02941,Mobile,iOS,2022-08-28
DEV_000770,CUST_04487,POS Terminal,Android,2021-05-20
DEV_000771,CUST_04469,Desktop,Windows,2021-04-02
DEV_000772,CUST_01503,Mobile,MacOS,2020-01-07
DEV_000773,CUST_00746,POS Terminal,Linux,2021-11-01
DEV_000774,CUST_02613,POS Terminal,Linux,2021-12-30
DEV_000775,CUST_01509,Desktop,iOS,2022-09-15
DEV_000776,CUST_01771,POS Terminal,N/A,2020-10-26
DEV_000777,CUST_03780,Desktop,Windows,2021-07-12
DEV_000778,CUST_01962,POS Terminal,Windows,2021-10-17
DEV_000779,CUST_01596,Mobile,Linux,2022-09-19
DEV_000780,CUST_04781,Mobile,Windows,2021-10-05
DEV_000781,CUST_02534,ATM,Android,2021-02-13
DEV_000782,CUST_03659,Mobile,Android,2021-01-20
DEV_000783,CUST_00466,Mobile,Linux,2020-09-03
DEV_000784,CUST_02070,Mobile,MacOS,2021-08-28
DEV_000785,CUST_02444,Mobile,MacOS,2020-05-04
DEV_000786,CUST_01233,Mobile,MacOS,2021-02-03
DEV_000787,CUST_00145,Desktop,Linux,2022-12-08
DEV_000788,CUST_02353,ATM,iOS,2022-10-29
DEV_000789,CUST_01808,Mobile,Windows,2021-08-01
DEV_000790,CUST_03049,POS Terminal,Android,2021-05-23
DEV_000791,CUST_04043,Mobile,N/A,2022-02-09
DEV_000792,CUST_04140,Mobile,Android,2022-05-16
DEV_000793,CUST_04203,Desktop,N/A,2020-01-23
DEV_000794,CUST_04246,POS Terminal,iOS,2021-09-02
DEV_000795,CUST_01288,Mobile,Windows,2021-06-18
DEV_000796,CUST_00110,Mobile,MacOS,2021-02-22
DEV_000797,CUST_04846,Mobile,N/A,2020-10-22
DEV_000798,CUST_04820,POS Terminal,Android,2021-08-29
DEV_000799,CUST_02791,Mobile,MacOS,2020-02-21
DEV_000800,CUST_04424,Mobile,MacOS,2020-02-29
DEV_000801,CUST_00862,POS Terminal,Linux,2022-05-13
DEV_000802,CUST_00461,Desktop,Linux,2020-06-10
DEV_000803,CUST_01105,POS Terminal,Windows,2022-01-24
DEV_000804,CUST_00744,POS Terminal,Android,2022-08-10
DEV_000805,CUST_02411,Desktop,Linux,2020-10-29
DEV_000806,CUST_03793,Desktop,Windows,2022-07-03
DEV_000807,CUST_04994,Mobile,iOS,2022-02-21
DEV_000808,CUST_00443,ATM,MacOS,2020-11-17
DEV_000809,CUST_01834,Mobile,Android,2022-06-28
DEV_000810,CUST_00886,POS Terminal,Android,2021-10-05
DEV_000811,CUST_03605,Mobile,Windows,2020-08-08
DEV_000812,CUST_04357,Mobile,Linux,2021-07-14
DEV_000813,CUST_04376,Mobile,MacOS,2022-07-22
DEV_000814,CUST_03222,Desktop,MacOS,2021-07-19
DEV_000815,CUST_00152,Mobile,Android,2021-02-09
DEV_000816,CUST_01597,Mobile,Android,2022-07-17
DEV_000817,CUST_01672,Mobile,MacOS,2021-08-06
DEV_000818,CUST_01535,Mobile,iOS,2020-11-29
DEV_000819,CUST_01566,Desktop,Windows,2020-09-20
DEV_000820,CUST_00951,Mobile,iOS,2021-10-23
DEV_000821,CUST_02915,Mobile,Linux,2020-02-04
DEV_000822,CUST_02493,Desktop,iOS,2020-09-10
DEV_000823,CUST_01342,POS Terminal,iOS,2020-04-17
DEV_000824,CUST_00732,Desktop,Linux,2021-10-30
DEV_000825,CUST_04334,ATM,N/A,2022-09-04
DEV_000826,CUST_00539,Mobile,N/A,2022-01-25
DEV_000827,CUST_00769,POS Terminal,Windows,2020-10-17
DEV_000828,CUST_02857,Desktop,MacOS,2021-10-07
DEV_000829,CUST_03726,Desktop,iOS,2022-02-07
DEV_000830,CUST_02122,Desktop,Windows,2020-02-22
DEV_000831,CUST_01735,Mobile,Linux,2022-06-08
DEV_000832,CUST_04392,Mobile,N/A,2021-10-25
DEV_000833,CUST_00014,Desktop,Windows,2022-03-21
DEV_000834,CUST_04708,Mobile,N/A,2020-12-30
DEV_000835,CUST_03675,Desktop,iOS,2021-10-30
DEV_000836,CUST_04491,POS Terminal,MacOS,2020-03-11
DEV_000837,CUST_00191,Mobile,Linux,2021-08-02
DEV_000838,CUST_02865,Mobile,Linux,2021-10-25
DEV_000839,CUST_04103,Mobile,iOS,2020-03-21
DEV_000840,CUST_01105,Mobile,N/A,2022-11-13
DEV_000841,CUST_02813,Mobile,Windows,2020-04-24
DEV_000842,CUST_00652,Mobile,MacOS,2020-09-27
DEV_000843,CUST_01381,Mobile,Linux,2022-10-14
DEV_000844,CUST_00802,Mobile,iOS,2020-05-10
DEV_000845,CUST_04545,Mobile,iOS,2020-05-19
DEV_000846,CUST_02122,ATM,Android,2020-10-13
DEV_000847,CUST_01985,ATM,N/A,2020-11-06
DEV_000848,CUST_04141,Mobile,Android,2020-07-28
DEV_000849,CUST_01553,Mobile,Windows,2022-12-06
DEV_000850,CUST_02793,Desktop,iOS,2020-11-30
DEV_000851,CUST_02724,Mobile,N/A,2021-04-26
DEV_000852,CUST_02023,Desktop,Windows,2020-07-07
DEV_000853,CUST_04671,Mobile,Windows,2022-01-07
DEV_000854,CUST_01431,Mobile,MacOS,2022-01-01
DEV_000855,CUST_04189,POS Terminal,Android,2021-11-23
DEV_000856,CUST_02514,POS Terminal,Windows,2020-06-15
DEV_000857,CUST_00604,ATM,MacOS,2022-04-25
DEV_000858,CUST_00327,Mobile,MacOS,2021-12-04
DEV_000859,CUST_03839,POS Terminal,N/A,2020-05-22
DEV_000860,CUST_02776,Desktop,Android,2022-10-05
DEV_000861,CUST_03640,Desktop,Android,2022-03-31
DEV_000862,CUST_00591,POS Terminal,iOS,2020-05-07
DEV_000863,CUST_01439,POS Terminal,Windows,2022-12-10
DEV_000864,CUST_03571,POS Terminal,MacOS,2022-05-02
DEV_000865,CUST_00851,Mobile,iOS,2022-03-21
DEV_000866,CUST_00440,Desktop,N/A,2020-11-13
DEV_000867,CUST_02996,Desktop,Windows,2020-07-02
DEV_000868,CUST_04424,POS Terminal,Windows,2021-02-28
DEV_000869,CUST_01666,Desktop,iOS,2022-07-07
DEV_000870,CUST_02909,Mobile,MacOS,2020-11-21
DEV_000871,CUST_01258,Mobile,iOS,2020-08-24
DEV_000872,CUST_01545,Mobile,Windows,2021-06-18
DEV_000873,CUST_01906,POS Terminal,iOS,2021-04-10
DEV_000874,CUST_03680,Mobile,iOS,2021-05-05
DEV_000875,CUST_01816,Desktop,N/A,2020-04-25
DEV_000876,CUST_02277,POS Terminal,Windows,2020-02-19
DEV_000877,CUST_03317,Mobile,Android,2020-04-17
DEV_000878,CUST_01451,POS Terminal,N/A,2021-04-06
DEV_000879,CUST_02048,POS Terminal,MacOS,2022-09-07
DEV_000880,CUST_04840,Mobile,Windows,2020-03-27
DEV_000881,CUST_03545,Mobile,N/A,2020-03-27
DEV_000882,CUST_04907,Desktop,N/A,2021-03-24
DEV_000883,CUST_03635,Mobile,Android,2021-04-21
DEV_000884,CUST_00174,Desktop,iOS,2020-11-08
DEV_000885,CUST_01099,Desktop,Android,2020-10-08
DEV_000886,CUST_01123,Mobile,Windows,2022-10-22
DEV_000887,CUST_02561,Mobile,N/A,2021-10-16
DEV_000888,CUST_02043,Mobile,N/A,2021-10-23
DEV_000889,CUST_03779,Mobile,Windows,2022-03-04
DEV_000890,CUST_02177,Desktop,iOS,2022-03-21
DEV_000891,CUST_02422,Desktop,N/A,2020-02-09
DEV_000892,CUST_04332,Mobile,Windows,2022-11-10
DEV_000893,CUST_04838,POS Terminal,Linux,2021-08-16
DEV_000894,CUST_03773,Mobile,Android,2022-10-05
DEV_000895,CUST_01693,POS Terminal,Linux,2020-02-18
DEV_000896,CUST_00291,Mobile,Linux,2022-04-29
DEV_000897,CUST_03932,Mobile,Android,2020-05-19
DEV_000898,CUST_01419,POS Terminal,Windows,2020-03-23
DEV_000899,CUST_01989,Desktop,Android,2021-02-13
DEV_000900,CUST_00568,Mobile,iOS,2020-03-14
DEV_000901,CUST_03039,Mobile,Linux,2021-03-03
DEV_000902,CUST_02346,Mobile,N/A,2021-04-15
DEV_000903,CUST_03144,Mobile,Linux,2022-10-03
DEV_000904,CUST_02304,Mobile,Windows,2020-01-15
DEV_000905,CUST_00309,Desktop,Android,2021-12-16
DEV_000906,CUST_02139,POS Terminal,N/A,2020-06-14
DEV_000907,CUST_02197,POS Terminal,MacOS,2022-01-23
DEV_000908,CUST_00462,Mobile,N/A,2022-11-08
DEV_000909,CUST_04731,POS Terminal,Windows,2020-12-02
DEV_000910,CUST_03821,Desktop,Windows,2022-03-24
DEV_000911,CUST_04733,Mobile,Windows,2021-03-11
DEV_000912,CUST_00646,POS Terminal,Android,2020-11-07
DEV_000913,CUST_04614,Mobile,Windows,2020-01-16
DEV_000914,CUST_01397,Mobile,iOS,2021-07-30
DEV_000915,CUST_03269,Mobile,iOS,2021-06-28
DEV_000916,CUST_04286,Desktop,Linux,2022-02-05
DEV_000917,CUST_03875,Mobile,Linux,2022-11-12
